,Parameters,Minima Found,Eigenvalues Squared of Minima,Other Info
382,"[4376.103743045516, 4353.420841763116, 4257.853603105214, 4.300547628274008, 5.491873012784736, 5.06811353068488, -0.3289414403815041, -0.5984085855595991, -5.905771049624299, 1.912786945051609, -11.48101822677441, 7.297742109358865, -2070.1162959317153, -127442.93429346207, -9289.315378059866]",0,0,
383,"[4398.301289157005, -6272.022088582885, 3474.1406542332807, 0.878295400044536, 0.5166897937069832, 2.8962617564122866, 0.37888077738415404, -1.8692792498630757, -5.069404197851496, -7.291870162458705, -2.8459097292618782, 0.5044801407081838, 66481.38116971846, -128860.93560661782, -310616.1882342394]",0,0,
384,"[2898.1356746111924, 1980.7259826323188, -793.4790316089438, 0.7734757000998036, 1.3664432662294426, 5.996093906116686, -2.0624659760250896, -7.186792296487152, -4.58296216612044, -3.9293279268299113, -7.909469194810608, 3.1089784431958005, 80626.01807097433, 61101.7981174821, -307265.9597884666]",0,0,
385,"[1558.2885531759748, 3855.986104389671, -3977.1030006856026, 5.218694676779176, 0.6287967590914512, 3.997839491644452, 0.3943493726484153, 6.024116766698828, -1.787273597622601, -2.8933096293906413, 6.5040523811670745, -5.5425703654565215, 66979.25876558103, -95856.86402398764, -100836.35581213125]","[array([-159.56758,   -9.51861, -170.14983]), array([-138.4034 ,  239.12335,    7.72347]), array([ 138.4034 , -239.12335,   -7.72347]), array([159.56758,   9.51861, 170.14983])]","[array([1997465.43704319,  195074.13675521,  590986.65460347]), array([ 126495.5870447 , 1069332.82862056, 1206223.23627389]), array([ 126495.5870447 , 1069332.82862056, 1206223.23627389]), array([1997465.43704319,  195074.13675521,  590986.65460347])]",
386,"[5648.251120899784, -3482.350057071637, 4864.099979403902, 0.25913659399127364, 0.7419874005528403, 0.746287012806353, -0.5678434226426621, 8.446965829911665, -7.76310228674666, 8.227131029717356, 7.420208246812091, 1.5309734566843503, -33494.33320584212, -109094.47564746026, -266860.873201571]",0,0,
387,"[8166.185316574436, -3638.998233017097, 9619.248945432559, 0.4321732175298907, 0.964548718748968, 5.14606711548947, 8.384972975958316, -2.8618506803789705, 9.134527142504997, 8.114054529774204, 4.380640194275703, 2.580212705375917, -95047.83901013233, -145709.98666902992, -183386.6847494258]","[array([ -42.81149, -119.90685,  -97.00065]), array([ 42.81149, 119.90685,  97.00065])]","[array([141430.44672936, 801864.2924173 , 655934.2918436 ]), array([141430.44672936, 801864.2924173 , 655934.2918436 ])]",
388,"[5530.599298242554, -7406.246837709851, 2511.1783023376483, 3.571086571398133, 4.293865881812217, 4.887268746948394, -7.46193554400168, 6.879386381051285, 11.42722751935749, -0.17155214139119046, 3.209689819876429, 5.390349129076618, -37443.98636096323, -110973.12034116019, -25126.04957655992]","[array([-309.72091, -294.61503,   -8.13724]), array([309.72091, 294.61503,   8.13724])]","[array([  72259.61234801, 5742600.16181337, 4962754.83210795]), array([  72259.61234801, 5742600.16181337, 4962754.83210795])]",
389,"[4486.5277537183865, 3300.4165244578417, -1165.510431362074, 0.3221848498262193, 1.4544979040592616, 1.8578986114472522, 11.75478344604645, -0.7876505926641952, -2.9109115663383234, -9.743205700204754, 0.981062588144594, 1.6232622991310421, -15834.096611769142, 25371.768053468637, -189545.8069465733]","[array([-7.6544408e+02,  1.5174000e-01, -4.9231923e+02]), array([ 7.6544408e+02, -1.5174000e-01,  4.9231923e+02])]","[array([5177823.49274352,  351799.89429115, 2444006.95857673]), array([5177823.49274352,  351799.89429115, 2444006.95857673])]",
390,"[-4059.0943138107987, 353.5056665544653, -8675.763978558462, 1.0178861196503788, 0.46596129879734993, 1.9926382895277213, 12.384174812456546, 8.97334631828501, 5.052504469650122, 7.56271623041382, -1.9454193232807793, -4.214892071325757, 86447.91370241065, 62657.82947721629, -142064.9949250094]","[array([-143.89472,   19.39841, -122.45977]), array([143.89472, -19.39841, 122.45977])]","[array([1062773.44124917,  238442.25536418,  454077.83080035]), array([1062773.44124917,  238442.25536418,  454077.83080035])]",
391,"[8377.48017600416, -7622.387768774983, 9341.760191416586, 4.4082907667048445, 4.637725983711834, 0.7518347908282013, -1.0800102078226583, 6.269914865327513, -4.040002325852626, 9.261437191117619, 3.626460197347928, -0.14729809927512783, 135300.20983942918, -123525.00808941858, -104782.56389349257]","[array([-47.06466,  67.33559,  54.97227]), array([ 47.06466, -67.33559, -54.97227])]","[array([ 39959.64455862, 183835.66273054, 368917.91776963]), array([ 39959.64455862, 183835.66273054, 368917.91776963])]",
392,"[7954.2070370842375, 7384.294882113194, 4665.706627454061, 4.399221978850364, 0.10314049708743368, 5.829285293278063, -2.898811209423638, 2.836251216388556, -0.46544881993234544, 6.862225352683261, -10.566699490500925, -5.035583988599527, 136384.29524487164, -83919.82104077874, -285274.42995163595]",0,0,
393,"[-1665.14978324611, 8453.733881542845, -6121.497750491453, 4.974832444560596, 4.997825618505359, 1.2176064016964168, -12.00508815767444, 1.9270922405964228, -4.297726115492843, -11.85452053708239, -8.754035847717226, -3.767616379147194, 76816.82399821852, 8923.404078389896, -357577.67398521357]",0,0,
394,"[-6588.93039608682, -6335.317063324915, 4304.841960832191, 5.684682577259821, 5.039430229624435, 5.656877180158814, 10.24498051368349, -7.916716113243611, 12.274120842448237, 7.361475670894389, -5.493453596434805, 4.56299104079126, -55639.33619733967, -95683.90661984397, -394052.87665140704]",0,0,
395,"[-3721.6163883623076, 6675.1700032608605, -3023.2785393326903, 2.6854605754252083, 1.5787592080559754, 3.9855585240710933, -5.330760957418476, 10.364765487725194, 0.3419049665990972, -8.557755990719514, -1.3335033322202303, -4.97863696064148, 101430.11710364965, 51757.42678640716, -85920.71507843467]",0,0,
396,"[-8345.096364103481, 2423.112608943611, -8934.517777916351, 2.9404988719284053, 2.2657242593679925, 4.463892450034703, 8.74605917304778, 10.900292476965923, 6.930725260527886, -3.0638148313136426, 0.27864966314905537, -11.82382104656014, 5146.974417912104, -65669.24542587831, -17107.846334429283]","[array([-11.51537, -48.74718, -36.39973])]","[array([ 23351.76020709,  95547.63786125, 148073.58805402])]",
397,"[7468.832602694634, 5148.12153131911, 679.915127764436, 2.336894193280851, 2.8244076888865632, 2.1871393701300863, -8.898946348481099, 6.620650410162757, 8.111489536358299, 7.1477893711535465, -10.593010968854355, -0.4721177931218872, 26143.241549638537, 7459.593227662437, -370153.422201862]","[array([-135.49753,  172.49259, -171.47254]), array([-125.01414, -141.56256, -155.72628]), array([125.01414, 141.56256, 155.72628]), array([ 135.49753, -172.49259,  171.47254])]","[array([1471177.22478997,  627957.72109334,  260519.67366797]), array([1097657.65033352,  570863.50476392,  191344.53340074]), array([1097657.65033352,  570863.50476392,  191344.53340074]), array([1471177.22478997,  627957.72109334,  260519.67366797])]",
398,"[-1517.1458491474514, 5863.266092610216, -1903.5524011834323, 0.16159546930692748, 2.2543446600238735, 5.610591215630591, -1.5324762985749363, 3.505974413364134, 9.480597904821696, 6.550577591079488, 0.3884443418842327, -9.743521758314671, -93403.71246893328, 108109.0657378482, -361244.3816894156]","[array([-513.34221,   -8.40187, -211.70682]), array([513.34221,   8.40187, 211.70682])]","[array([ 399975.40547595, 2844534.13749568, 3114059.20655501]), array([ 399975.40547595, 2844534.13749568, 3114059.20655501])]",
399,"[8049.319511343263, 739.8189699179075, 3939.260500588125, 4.423861086429967, 1.43946843520168, 1.4034258525488414, 3.466842463764305, 1.873263354642722, 0.5343706237255788, 8.692899640091504, 5.092088057960531, 0.37488222385226244, 79074.04146071637, 10413.553374461015, -188342.41775479]","[array([-113.51029,   16.88524, -149.19224]), array([113.51029, -16.88524, 149.19224])]","[array([337451.1565842 , 759644.12811006, 639456.87082746]), array([337451.1565842 , 759644.12811006, 639456.87082746])]",
400,"[6130.67562528748, 8691.866078575906, -6976.174690627347, 5.891766674827082, 1.8753907210055516, 1.7608554113295614, -8.239481535072006, 2.8177590216498203, 3.317464166379528, 2.5707629422361933, -3.1598373758035407, 5.557819948720859, 47646.18198434185, -38249.13067705366, -70712.07227345853]","[array([-155.98877,  208.95099,   -7.29658]), array([-34.43076, -82.32365, -77.19437]), array([34.43076, 82.32365, 77.19437]), array([ 155.98877, -208.95099,    7.29658])]","[array([1782490.77433812,  121881.556834  ,  416050.03994118]), array([196418.59675909,  91856.84471748,  86107.84186897]), array([196418.59675909,  91856.84471748,  86107.84186897]), array([1782490.77433812,  121881.556834  ,  416050.03994118])]",
401,"[4550.024454060582, -3777.9673614128924, -6692.750584646145, 5.331176741305369, 2.759773701377505, 2.9254672748977613, -6.907693803782983, -1.3767671075046417, -0.22624712985104, -7.970537321337837, -2.2668084966721693, -8.421765002062113, -101941.73614614911, -101694.35048716114, -377501.9803179865]",0,0,
402,"[3094.0275778625237, 1428.9700100272112, -3788.54335230121, 4.792995204628012, 2.517439499182182, 4.266927704869808, -4.668022727209858, 8.364143641264594, -5.277297537328108, 10.509652864553644, 4.465189551580444, -11.834507216881093, -27836.929018699913, -122035.13068521104, -315765.49728988623]",0,0,
403,"[-4327.973691581812, -8012.265625597303, -2870.2164725740495, 1.2100195967271108, 5.700565272670239, 0.31191362658613897, 8.840734260250844, -2.967279925327839, -7.460389066448727, 0.8235258490837953, -5.494552363188223, 3.2043627633374463, -87069.5968419942, 16811.917220899515, -308312.3138927197]",0,0,
404,"[8110.6168132890125, 1918.6910745522837, -8765.793022041114, 0.9783156888931516, 5.135027591045109, 5.6865043905553145, -1.2815576558970516, 3.169702094534072, 3.753819526250256, 10.669310489714562, -5.790706695616423, 4.091593508937823, -79518.88340669962, -99495.05062179072, -187449.30789668285]","[array([-96.47429, -68.98748, -83.7122 ])]","[array([131515.73520045, 494801.66443779, 710303.33054358])]",
405,"[9271.529850980776, -2749.1729597895564, -516.2591896211252, 2.864828864523808, 2.140105182982091, 1.6374539116212392, 3.5495452560843894, -2.7333252376355723, 8.913767763464154, 2.2843452649146503, -1.5852964637060971, -9.338771750405247, 148004.65720611782, -110789.43878633299, -73405.87885329046]","[array([-106.10309,   59.23226,  -89.55732]), array([106.10309, -59.23226,  89.55732])]","[array([428655.97109666,  88178.35117736, 162201.06891561]), array([428655.97109666,  88178.35117736, 162201.06891561])]",
406,"[-5085.809765902636, 3918.1977968602114, 3309.487532166333, 2.3949944284745945, 0.17426178828639008, 2.3060031265827994, 10.538344678083543, -7.186556685281238, -3.0641623568283265, 11.428171249302174, -5.841079136699882, -7.718855483989977, 115748.23884466937, 46001.07282476185, -339408.25007972587]",0,0,
407,"[-3580.5184106977176, -2009.713440889489, 8373.858385134732, 1.4050990142096804, 0.5269323805114731, 3.1918280724156856, -0.08279856585338052, 11.143261235811075, 5.06770022625734, -9.250315410172716, -10.906624210012168, -8.045390521270395, 7248.713907103345, -47809.14034024309, -93089.61641100043]",0,0,
408,"[-9291.733369630792, 2673.6462513884235, 5662.143773974571, 0.43874530744070994, 0.6928913634429769, 0.617253207639708, 6.105550503143402, -2.4291705469193436, 2.9060137921154627, -5.58514154571831, -1.1499327507478974, -11.642838621841571, -127400.24981795698, 141672.6723073123, -194458.09303648953]",0,0,
409,"[2295.6010727039975, -805.4457542238542, -9590.257556520393, 1.607801302932191, 2.715189458831647, 2.132797226698685, 8.993510118013667, -1.3780283511503635, 3.6037719987998678, -5.770801478067763, 5.005724558684516, -3.0345548700495595, 69694.1075420581, -2328.6844505655463, -83115.2345866037]","[array([-108.68723,   48.33788,  -82.6791 ]), array([108.68723, -48.33788,  82.6791 ])]","[array([315544.87257571, 222183.78185148, 136447.69010972]), array([315544.87257571, 222183.78185148, 136447.69010972])]",
410,"[-8783.468999501181, -7232.827588812101, -6628.313592701962, 1.8610083394328354, 3.4694789007304796, 5.899751979979117, 1.0007878770410592, -0.40830068552457455, -0.8429976644686112, 1.9712087040567177, -4.130658571346787, -5.082989579254093, -90631.44415396343, -103952.37987573152, -116000.02201917156]","[array([-345.48759, -160.81085, -279.19858])]","[array([5745337.79014324,  298664.64310469,  844542.42736981])]",
411,"[-2747.699266269803, -6743.372599061168, -5183.014209299288, 4.499892250374478, 4.052361744245514, 5.842839094960028, -1.7904281785134621, 7.610908286666861, 6.6300257133767655, -3.308496032905934, 6.544955627036675, -9.85620335497848, 64766.153366291896, -71772.93009783105, -259167.08728740827]","[array([-138.28828,   -1.11128, -129.30704])]","[array([1495456.35737556,  500724.32070993,  285314.07302717])]",
412,"[-7988.399767100036, 476.7208845019886, 2078.3061841569106, 1.138986869060863, 4.19478051795637, 3.2460545955154845, 9.362548867601152, -1.3486963654711754, -3.2524832165905684, 7.736744767449011, -7.400314157943298, 4.657318709379712, -133400.6498400345, 19794.623659335164, -143234.19682466664]","[array([-118.89992,  -43.76338, -107.08592])]","[array([676451.85685137, 111882.94345193, 345591.30051616])]",
413,"[-3184.46897253291, -8047.062480529361, 6712.999961972702, 0.9648600248810133, 0.2470704894189326, 1.0373706769031101, -5.978731363419847, 0.04838849031909831, -2.7613367463943357, 3.7561916053132904, -5.637477287578399, -1.5975284248665336, -43558.38622397403, -95219.70345681593, -152310.2752999048]",0,0,
414,"[8755.345231366864, 1496.4564181143342, 4984.143238279661, 1.1249646397344193, 4.009862265321121, 5.454190559639731, 11.444430016297183, -3.4285052394060793, -6.116849400787867, 10.540802356532808, 4.843617550113169, 2.9130512478759023, 111652.45596558618, 104633.30840620538, -269402.7124419913]","[array([-348.74176,   11.52873, -234.07949]), array([348.74176, -11.52873, 234.07949])]","[array([ 513884.42078867, 3537180.24570262, 5531550.84466408]), array([ 513884.42078867, 3537180.24570262, 5531550.84466408])]",
415,"[-6694.711219198152, 5101.412005945374, -1364.0366640023767, 5.009248224746412, 0.5838818599741257, 5.440357042785535, 9.039615325503195, -2.449277593233756, -4.786043867385488, -10.023108959545052, -11.86157856227247, -4.843169601077011, 137759.92849230528, 97459.15180759711, -256575.36319099457]",0,0,
416,"[5261.305576791496, -930.5674752308441, -10.527973798412859, 5.719235289112815, 2.0264964689878475, 4.273266106961816, 10.485167086730762, 5.6193553571909, 5.098249937600807, -9.141515119092603, -7.559204571927641, 2.655987547463905, -53039.78848493866, 22825.828682087333, -109527.10383392329]","[array([-65.14151, -63.78886, -55.39983]), array([65.14151, 63.78886, 55.39983])]","[array([343186.9390328 ,  96261.11692161, 207524.73340745]), array([343186.9390328 ,  96261.11692161, 207524.73340745])]",
417,"[-8670.487304717642, -213.75379101534236, 7145.269860868837, 4.3794179392794055, 0.967314342443194, 0.57199870697114, -10.588999821832406, -1.5759195218730477, -4.422789901034411, -3.6374348741182025, -1.0910738269837275, 2.788636268368162, 137060.42858679133, -149320.3490355988, -172805.6855880883]",0,0,
418,"[5143.659854270409, 6721.889184038329, -4265.262880150689, 4.024940095078391, 3.932387603494034, 3.5878974541266704, 7.640865401870265, 4.08946975076921, 1.3873977146222884, -5.474786009181771, -0.290484620132883, 4.772601410537163, -47861.910473827666, 71175.41313737057, -675.9832469259854]","[array([-45.38947, -66.87431,  47.29457]), array([ 45.38947,  66.87431, -47.29457])]","[array([ 94725.62174838, 181837.08909905, 247295.29276132]), array([ 94725.62174838, 181837.08909905, 247295.29276132])]",
419,"[-9935.3771885314, -4998.654567189875, -1123.7720991877104, 3.0529696896714893, 2.1530172415063755, 2.904464462733759, 5.63061457925653, 12.379503866329703, 9.191949510801845, 9.603939162037552, -1.1527097028645823, -12.457421628146447, -22155.264686590337, -114759.54189185717, -241972.05537874246]","[array([-204.7238 ,  -12.56759, -209.72535]), array([204.7238 ,  12.56759, 209.72535])]","[array([ 460940.24216077, 2036974.98020354, 2318776.79359613]), array([ 460940.24216077, 2036974.98020354, 2318776.79359613])]",
420,"[-6488.389479612497, -7400.381817544113, -9520.674085084098, 2.132573653590776, 3.810947600046333, 3.114608700801644, -6.444704199035192, 6.327779317074173, -0.4883380250885567, -9.469127439376214, -3.8266377055680287, -3.0092426007899302, -62999.00906178284, -20396.829767546864, -174768.13727908675]",0,0,
421,"[7515.906611229384, -2210.825982788092, 171.3274898343334, 3.961929588876991, 0.2796684251608518, 5.3810859203807935, -1.7895247248982642, 2.5660053253285664, 1.5222313432378005, -12.373702416726971, -12.342129836105057, 2.8744114824409532, 48738.81993730043, -1981.1803813163715, -225835.2792191124]",0,0,
422,"[-6347.847243218829, -3855.5630566717673, 6713.055957908913, 5.181372550811831, 5.242025128652014, 1.3449803320329374, 9.153163738870102, 4.6747069561399375, -1.03664740982029, -4.296952331976543, 3.1231877937246466, -7.85617406744866, -144340.59395931783, 136079.77083579148, -307592.2035162287]",0,0,
423,"[5106.514192176312, -5311.531649958123, -5951.530185192997, 4.643698671349083, 3.3026340842574964, 0.4444025822955727, -0.8674456612552692, 4.005249450827252, 4.338580621391202, 6.186098148982079, 1.8953691831806037, -11.378641592871036, 91391.47321187751, 132128.48396149202, -322336.19086920616]",0,0,
424,"[7582.996674464986, 5350.443441982927, 485.2134274909022, 5.352259631284529, 0.7035347201352601, 2.2638202061666557, 2.211106545608752, -5.7174130050121885, 4.297865685200678, -7.596445479630936, -1.8808738059070897, -0.10068126426853219, -60858.013423008946, 104980.99547728294, -69539.58944625896]",0,0,
425,"[-4450.035366792377, -6473.768451958249, -8586.602101881204, 0.7191230234165508, 0.8184293251694116, 3.8609317379987154, -8.548221116526964, 1.3714790107792272, 5.200458512293865, -5.729275456128808, -6.33403264891936, 5.58105987058666, -105750.29778946124, 54058.551281463006, -174917.31793651433]",0,0,
426,"[7089.808949629616, 7823.455889122524, -7839.025908561319, 0.7375500838853284, 0.3657006473959574, 2.2651452964201346, -2.060282919681793, -5.214366928258254, -2.896662625449352, -11.664319626146872, -3.0680466332603107, -3.2718384705902075, -7024.729583572334, -448.2532336572767, -27680.404040431255]",0,0,
427,"[3054.3277509034033, 1866.9089869151721, 6118.607838429805, 2.168351923434055, 1.4130181053645006, 2.7806644528419526, 1.5121229327107901, 4.06983479962229, -2.3649538327529935, -5.066674800457787, -10.468053733591763, -11.333687318514132, 82402.72921513213, 146034.60511283815, -325372.9236113685]",0,0,
428,"[4984.807570169034, 2797.4964868542793, 9405.017974526825, 1.0000581186862016, 4.726445614109088, 1.7053856189157617, -7.957632315667016, -1.1777093062625879, -2.6770182592175926, -2.9070142670955494, -7.767989387424346, 3.962204614032938, 106297.82961161612, 63001.252536397864, -369441.6270071711]",0,0,
429,"[-5476.68015832125, 3283.902592993689, -1713.861325158372, 5.476149291067471, 4.96629358669625, 2.8932756125568035, -2.3456721685718627, -7.777211952759089, 11.234331005878133, 8.166780805850973, -3.4160026313722955, -11.628805132136051, 141016.92534659657, -144538.75663227786, -375817.3098000745]",0,0,
430,"[-9004.729311191313, -1750.203422816785, -8295.070825891671, 0.5715248710978544, 0.8974485282332328, 3.9722584950162174, 7.104992746434, 12.020784979760887, 5.3837192530220275, 8.934616595266046, -9.808610674006447, 3.501269178708288, 137274.9598303475, -33703.36427847805, -193126.35292555383]","[array([-110.31477,   30.99796,  -66.09876]), array([110.31477, -30.99796,  66.09876])]","[array([173742.73759157, 521828.83544342, 383272.81085943]), array([173742.73759157, 521828.83544342, 383272.81085943])]",
431,"[5018.8730731366595, -9381.911244871246, -7854.020745201027, 0.12920829084641322, 5.907396105001053, 2.727227945819801, -10.938137534895267, 1.4604307844763174, -4.604507798643142, 3.564699499604128, 0.703768048625026, 1.9385901733179516, -10290.254989830835, 75920.14542722702, -249435.09825656985]",0,0,
432,"[-935.9006873385897, 4396.754759466026, -9650.212911658076, 5.3075790888403604, 2.9550438687287004, 4.9798874830287465, 1.2835542647238913, 9.968463444835006, -6.965345045496273, 9.912045058433435, -11.435035328994108, 2.768840908957417, 125492.72691560356, -24873.0306295645, -194587.53261137218]","[array([-123.33698,   40.47364, -122.80558]), array([123.33698, -40.47364, 122.80558])]","[array([1291757.69135252,  427399.75876203,  295412.9568365 ]), array([1291757.69135252,  427399.75876203,  295412.9568365 ])]",
433,"[-7412.660105521967, 9465.890612761297, -9403.139714068277, 2.331858686354281, 3.0832803687636043, 0.8609004855915694, 9.151035852092004, 4.208922730542675, 5.527668828563046, -10.041367461809424, 0.8975078532203025, -2.885520371991836, -58910.76581212925, -110995.51172210785, -148721.3763354324]","[array([-116.28651,  -94.2643 , -120.25799])]","[array([573841.22080818, 407653.5222143 , 236192.8064252 ])]",
434,"[-5935.463706819979, 4949.39045231507, 6002.761122343703, 5.538729017352571, 2.520060714153742, 2.1361382959575814, -4.3483042453799765, -1.8513196910104979, 9.258586848921198, -10.819334129812274, -3.8358524897935897, -10.065591809864756, -119261.30185333776, -148284.50064493116, -92111.26082222955]",0,0,
435,"[-6564.348963017297, 3019.760712313813, 5913.4900263367235, 3.292359880497878, 4.638177915546283, 2.1603406358957913, -9.537794024980997, 0.04136747081950354, 1.1167102915833933, 5.102160755064766, -9.409879486999241, -6.724351176273333, 57503.37605926354, 77752.13933234717, -111846.8889658248]",0,0,
436,"[7790.006898265179, -8677.717330709498, -4163.255673882957, 1.5441969349815947, 5.237121960238546, 3.667837152818072, 9.22916577714238, -0.431892456654019, -0.4685025365006581, -10.202948863975863, -5.820763402791043, 5.244636694927511, 32559.811182076373, -80749.16344774094, -183787.06540282772]","[array([-104.35775, -121.04729, -138.23131])]","[array([1232468.44258022,  352054.39940268,  203863.15817583])]",
437,"[7346.080873213545, 234.6688323187027, 3500.732217435503, 1.9866833339368069, 3.1777440928605842, 4.329147408214826, 9.724843003915414, -4.121479058759815, 4.916944546178842, 4.70285461338533, -3.1473224069189953, 6.335989257684009, -87644.27732551692, -123466.16384363256, -298369.395307648]","[array([ -11.15919, -677.68895, -627.54118]), array([ 11.15919, 677.68895, 627.54118])]","[array([  253076.5603926 , 22091125.44360539, 25327836.24552936]), array([  253076.5603926 , 22091125.44360539, 25327836.24552936])]",
438,"[-8536.726560088631, 8476.44368523976, 2414.966629626584, 0.9003531006722273, 3.691648871706723, 1.468058988483576, -3.3462568774395756, -7.578015526669055, 10.206102496044164, -7.125170466905585, -0.3634929769561861, 7.339362318841957, -71058.96755753907, -55763.85778994272, -367550.50534827285]",0,0,
439,"[-7566.318548632405, 589.5653975032328, -7769.428802910563, 3.336925231598061, 5.27027919387026, 0.7875607908322658, -10.806203396798576, 11.620101400261188, 1.9507642915642034, -1.7093351338763476, -6.758803194220268, 4.855795568784536, 70871.87771560828, -84602.40696543516, -288791.23502188677]",0,0,
440,"[7819.9850498808155, -7896.7479005240875, 6856.139154742588, 1.7034553981014922, 5.977787391020178, 2.3792766927123075, -7.6262658930597915, 7.069871885497907, 3.369406908005189, -7.771024034352829, 3.995675857644123, -2.0189517300499773, 123819.01829997118, -142561.70781761472, -185142.51456760569]",0,0,
441,"[3523.8344936975973, -6173.667964741893, -2779.6954287446815, 2.8121807905719045, 3.881529795929723, 2.9404733532225182, 0.382027849284432, -2.8231081026469704, 0.6757997707768091, -1.9698568202378883, -6.993994976794219, 1.9144413870467734, -29445.03420161693, 26060.323899665178, -165247.21839994626]",0,0,
442,"[-4095.8324062257834, 6658.224818874009, 3678.9224728143654, 1.997036097852875, 1.4824558180017546, 4.804919642304007, -3.2266692266434127, 2.645794432130515, -4.7806061180301445, 1.9563860566296256, -9.721176655042846, -7.235150875630734, -24466.261429769642, 40243.02084915541, -103265.37923271989]",0,0,
443,"[3899.6443597737543, 6729.284922906692, -3404.4915506018406, 2.8184756220300624, 0.5496736082047905, 1.744797047209361, 5.817833854293486, 9.002208991944642, 12.015479672045625, 5.441231914575148, 1.539103504672653, 4.892417096538889, 9723.366614583938, -16206.36744200444, -109017.87046196254]","[array([-51.0207 ,  -3.20291, -49.92601]), array([51.0207 ,  3.20291, 49.92601])]","[array([220233.72937747,  76255.35144   , 113291.45058617]), array([220233.72937747,  76255.35144   , 113291.45058617])]",
444,"[7807.163767322472, 4750.88468463497, 8105.647274721156, 0.6690477357284732, 1.8284534689706389, 2.4807624088289275, -1.9381290671560514, -5.208745476177736, -7.7121160892829215, 8.469421693408417, -6.37789786962812, 6.117106306632191, -132171.06187640806, -137804.74705836808, -98266.79249575129]",0,0,
445,"[6397.477192516966, -1084.2366999357273, -3683.370884564938, 3.98091152257105, 2.010369390922389, 3.2081255265059956, -11.183598734987633, 0.1319569489024115, -2.1893706885645745, -1.3284715483763225, -7.4053779569506935, 0.32838379667250983, -141968.6144721829, 44224.89070648688, -195070.7934033035]",0,0,
446,"[-522.6622400531378, -3760.96096773892, -7279.686956340194, 1.4240829005987667, 3.610240959337804, 3.2183103872725676, -12.222331951479694, -7.66848483236866, -5.694829939983141, 9.079646349711101, -10.647069656358342, -11.162492157435835, -92887.73425255126, -145290.67853262124, -277796.5232586345]",0,0,
447,"[4695.38751361944, -3704.9723694796066, -5260.988494731074, 5.667616180182279, 1.1778025457854087, 4.868551240205241, -3.2954042189693666, 9.081271390542469, 7.575434734139019, 3.857379531439463, -0.21996304233698893, -9.513794939797329, -87948.63532352736, -105074.26919584793, -267675.18142499414]","[array([-127.92655,  -75.34719, -123.05859])]","[array([1423396.01033342,  646871.19339051,  287871.84327463])]",
448,"[-4923.4598466677035, 3685.021699640218, 866.6761658894775, 0.3944834599350139, 3.729595989778188, 2.87876744528789, 5.628756632990612, 8.90643911149552, 8.92118302066454, 3.472526008672787, 5.702040565008986, 6.0132832385531, 69883.15190919969, -139839.68097226886, -204082.23175467877]","[array([-69.31286, -22.69263, -76.96523])]","[array([ 72104.60952952, 433620.12568825, 350813.24904948])]",
449,"[5671.059967177827, 4604.3520725682665, 3916.882731415244, 0.7039582247525912, 2.545969162425969, 0.5247123476435248, -5.259778622138062, 3.773784127097297, -5.172084517468579, -11.776973486305303, -11.640341105550068, 5.443012057763969, 138441.5988653964, 142569.74086478446, -204590.99570669382]",0,0,
450,"[-9004.418119649365, 4976.296816507971, 9545.832856173922, 4.318373256504567, 4.096350894618153, 5.920698974014857, -1.6643568566621614, 5.1082880734975085, 7.754978896893121, -0.7178850545629132, -8.249842468930161, 0.8475938376018117, -5614.780680532684, 17612.04348755459, -1379.6000155526563]","[array([ -4.81715, -50.19688,  47.33382]), array([  4.81715,  50.19688, -47.33382])]","[array([162531.86729339,  44470.22290821,  63130.92553264]), array([162531.86729339,  44470.22290821,  63130.92553264])]",
451,"[7589.160258412077, -3381.2139664996103, -6183.8434389724025, 5.823283985812872, 5.132304927790667, 0.30860373155454807, -7.291748412568583, 5.870192285914433, -1.421387503161287, 0.308742955417145, 2.871542813920154, 1.8680521357645823, -55581.256064953224, 46441.329644791665, -76912.62045240542]","[array([-88.38476, -83.22383, -20.8043 ]), array([ -76.29732,    8.43258, -142.57755]), array([ 76.29732,  -8.43258, 142.57755]), array([88.38476, 83.22383, 20.8043 ])]","[array([678294.17096291, 149918.00756702,  79994.25166979]), array([428894.72581667,  83897.65751781, 275327.88895843]), array([428894.72581667,  83897.65751781, 275327.88895843]), array([678294.17096291, 149918.00756702,  79994.25166979])]",
452,"[-5468.937052876528, 5875.65672796871, -7282.093156003349, 3.8443988799156315, 2.1542897991911123, 4.862845944036957, -7.5802572589671895, 11.045957023757019, -1.9434840765945127, -1.1081935024867793, -8.086443396439458, -8.160262239846912, -115411.1901535904, -17552.477172730927, -126513.31389802141]",0,0,
453,"[2864.7559599906726, -7819.189260942556, -8539.226785096396, 2.5538012831328927, 1.146968277247441, 4.981401069774568, 7.842100283452805, -5.938547029368532, 7.985314138759815, 3.3047028793201054, 1.6627426887732337, 1.4199873334134363, 72037.60460378279, 95925.99501506152, -321441.818306308]","[array([ -28.34664,  332.56092, -233.78252]), array([  28.34664, -332.56092,  233.78252])]","[array([ 142198.92976967, 3685480.4782322 , 3126749.1394985 ]), array([ 142198.92976967, 3685480.4782322 , 3126749.1394985 ])]",
