,Parameters,Minima Found,Eigenvalues Squared of Minima,Other Info
404,"[-4210.063316489781, -905.7530002105977, -2571.515941301259, 4.870613808275987, 5.486615922127391, 3.512864290202682, -11.488401092269319, 3.9287788303835676, 9.241167683000945, -7.56882058001812, 7.275917027082986, -9.942977055467434, 89832.22691552175, -100026.1860368998, -392977.9439034198]",0,0,
405,"[7401.835516533327, -9340.097606495983, 8641.619977295213, 4.402889250697238, 5.540287154570845, 3.091501725556334, -6.734125944178456, 0.9916675338115724, -7.925866089488162, 10.094711004365514, -3.9099309786924383, 7.023402834743333, -61819.51523476516, 35171.81483597183, -270442.6167526856]","[array([-143.08126,  -49.56779, -156.83776])]","[array([1309395.87044428,  578148.61012904,  171435.96774947])]",
406,"[7525.839373938423, -5098.811884992251, 6031.61008545864, 4.139384979417868, 1.7248954310973617, 0.8607244640990481, 4.9803226684839395, 3.370950719838559, 6.437286420684886, 10.877883815856663, -1.7225634992727095, -3.9186160809520825, 46439.63146802448, 98113.71699536289, -171046.8987818686]","[array([ -88.51906,   54.62485, -161.44417]), array([ 88.51906, -54.62485, 161.44417])]","[array([785205.62089667, 221812.91072186, 305937.70981215]), array([785205.62089667, 221812.91072186, 305937.70981215])]",
407,"[9438.26151014122, 9535.19659565105, -7753.775331987385, 1.5189972882203016, 3.215697257935054, 0.9399568934225165, -12.296882195682576, 4.058482638833835, 2.915598045794514, -7.5119485797588235, -2.215552239829318, 5.210312059375667, 39720.224962480424, 70142.72392163012, -56924.33298615145]",0,0,
408,"[-8862.60916946049, 657.9025085013891, 1641.5029613867155, 0.9864114359573085, 4.231411736014272, 5.143749083036026, 3.2702766007988107, 9.449573539805343, 5.327203833724981, -1.2947550338984577, 2.7124774456913983, -3.201134794634795, -137768.95214959106, -89962.02075473891, -336430.8968261275]","[array([-198.54993,  -64.15987, -124.44914]), array([198.54993,  64.15987, 124.44914])]","[array([1384060.54322649,  538451.16963493,  604603.04830359]), array([1384060.54322649,  538451.16963493,  604603.04830359])]",
409,"[-9188.878569287246, -6665.931023272007, 7704.986226770801, 5.0667813016879695, 5.9673199862546005, 3.8040259032857575, -11.279872063903753, 5.2854710636468045, 4.7020677903346755, 12.03418301217716, 0.513726901141073, -5.229494179006513, 123537.3291598623, 73654.78278602764, -371348.1251521764]","[array([-148.52208,   67.9372 , -156.06529]), array([148.52208, -67.9372 , 156.06529])]","[array([1698571.89188036,  829933.41162025,  598637.99179668]), array([1698571.89188036,  829933.41162025,  598637.99179668])]",
410,"[3367.921454184592, 4140.131119080668, -2176.280750823207, 4.951227642997521, 0.38526246304361567, 4.574729286278972, -4.57211822023384, 4.567359313260404, 1.312393559199041, 1.378758607696403, -6.4970312193906645, 2.7512427198157603, -105401.97586782151, 127609.69797100686, -128962.3260844702]",0,0,
411,"[-9599.102005501996, -7657.4892916842255, 2205.246951809375, 2.4735340257581617, 5.819692160367643, 3.6083824421696167, -9.205535342087922, 8.799243679761851, -3.3558168020535053, 10.613435478806576, 2.473046236605585, -8.950961679046678, -141005.51600235672, -128661.49686108317, -180130.1239132957]",0,0,
412,"[-1684.6078795622125, 8543.809895244602, -372.49073251620575, 1.6037404252020329, 2.2639724603406908, 4.948646505906153, -9.042971841290345, -2.4199791165738436, -3.8408825609120463, -0.7262373905981505, -11.577073157553619, -5.314393245339772, 23456.911012616212, -148400.24664545275, -182198.52459545084]",0,0,
413,"[-1576.3251465313188, -5301.678820201874, 761.4457702462005, 5.434353809590146, 3.332111180159878, 3.6363810824972083, 12.130845785241998, 3.892489021801751, -1.7778989613573222, 4.4099420339597195, 5.697634191524642, -11.642709069517377, -6289.525163876126, -74001.02814997148, -39098.20911237481]",0,0,
414,"[7233.027137939323, -2275.39535470773, 1376.6566260578238, 5.6771365479574865, 4.7400532740615775, 2.233459636695735, -8.473956306204268, 3.2543978486715712, -1.7900048408021156, 8.517831691148867, 1.135260833383816, 5.443635327040099, -148937.44499800613, -79320.6057939758, -274881.0562976928]","[array([-116.83959,  -90.805  , -126.17678]), array([116.83959,  90.805  , 126.17678])]","[array([1097241.50171313,  669673.89691055,  476314.61360595]), array([1097241.50171313,  669673.89691055,  476314.61360595])]",
415,"[-4801.362217702423, 2267.6457088402603, 9556.778930515513, 2.7116767998724884, 3.3143482091104564, 4.562853303028305, 2.6606560110912287, 3.7315887540366806, -4.160185283108806, 3.62177803228904, -3.889761196213577, -0.5164691022668375, 27606.626749513787, -96749.6716158189, -18576.614003741182]","[array([-19.26594,  86.71021,  82.04389]), array([ 19.26594, -86.71021, -82.04389])]","[array([ 52246.70538353, 425037.1356721 , 216539.57201649]), array([ 52246.70538353, 425037.1356721 , 216539.57201649])]",
416,"[6725.349548176215, 9798.218631401494, 4413.216175463522, 1.2332721290247373, 0.13080259773632497, 3.562270848597902, -0.9575893950598662, 3.853360229990505, -2.5023856366179844, -2.427564004935938, -6.785783243815406, -7.636308382578338, -47598.603616746695, -5124.95208249797, -297823.63855910493]",0,0,
417,"[-8685.325844633246, -7753.488369495362, -8341.359008759939, 3.1128496716317158, 2.784833107927069, 0.44633541030755397, 3.9809762196520033, 11.305604675072122, 11.579690129684057, 10.258486103390844, -1.2086430697907513, 7.494334953727865, -146072.65470011553, 99773.5604013743, -39173.27422895905]","[array([-44.14763, -67.21617,  27.11039]), array([ 44.14763,  67.21617, -27.11039])]","[array([ 75099.77277309, 350538.73818061, 244286.38564494]), array([ 75099.77277309, 350538.73818061, 244286.38564494])]",
418,"[-9730.33249200203, 1418.855696297398, 4039.2437274331824, 1.7167005449723192, 3.6537427867243872, 0.8966858374046668, 1.478356269243923, 4.72141468427346, 0.4052207857796457, 1.8813699175795122, -11.664092864986301, -5.324329107896437, 141724.9816643005, -3380.8723968467675, -272185.88541388465]",0,0,
419,"[-1345.068793859762, -3999.1328833963144, 603.8317911434624, 1.8930321580743, 0.7807204467812195, 2.0885131936545127, -0.9246763641387705, -0.25905003573624974, -1.7445268775813485, 9.099949258466825, 3.1313621511522864, -11.824262375028907, 26155.232272928843, 17455.652113042917, -94800.10673948022]",0,0,
420,"[-735.2752066821158, -3312.0346660188125, -8677.067317607858, 5.521800833925228, 2.1261325873457024, 3.689883615334269, 11.218578975314976, -1.548423326431581, 2.183398840551467, 2.2505868980999537, -7.285172101668085, -9.615352367009088, -41863.09886918345, 139969.56590417796, -43387.08100888133]",0,0,
421,"[-7448.223161865788, -216.42641266041937, -4524.904537218961, 4.6090431222722295, 5.8196690727397025, 4.595033890841016, -3.367622450322571, -5.795929890645258, -7.266792578780024, -0.8715513027184265, 1.7223472549302112, 3.2252259662343636, -76612.33019254621, 121894.74474218767, -234036.60187032013]","[array([-237.79403,  211.51685, -248.99816]), array([-211.1759 , -167.25085, -198.67133]), array([211.1759 , 167.25085, 198.67133]), array([ 237.79403, -211.51685,  248.99816])]","[array([ 370003.93524376, 2943248.1359909 , 3695152.35199148]), array([ 251002.22082956, 2740329.79953828, 1785224.45115319]), array([ 251002.22082956, 2740329.79953828, 1785224.45115319]), array([ 370003.93524376, 2943248.1359909 , 3695152.35199148])]",
422,"[-491.02370033631087, -3914.679365139753, 6950.035344211014, 3.888948397164709, 2.9116358233558275, 3.1236790445067433, 10.393361175566476, -4.699591577433719, -6.328653603767209, -1.9428941513337836, -0.731975203729192, -1.7644232090015528, -105531.61135170155, 97714.24064546931, -196008.48672442255]",0,0,
423,"[-4488.186975731117, 1631.568915144373, -9738.97036941723, 5.092516987640019, 2.6819017946504444, 2.0992108332530584, 1.292534925892289, 5.111183605200024, 9.780261788984458, 11.40400793183705, -12.56013300989626, -4.64161555876821, -40605.02491960008, 132792.11209309672, -268849.6175920459]",0,0,
424,"[42.89205271464016, 4542.194677758751, 5383.367105458947, 2.7909606765109323, 2.323183156944414, 1.6466675639504842, -12.546271506671221, -2.826083083126157, 8.835525778005827, -4.830158396908603, 5.651715993781856, 1.7550173095783954, 84679.86371335073, -2427.6863517422753, -378665.32455770817]",0,0,
425,"[-1354.733022201266, 308.67272647434766, 2882.1605849273765, 5.677998405247182, 2.0789106568417353, 3.153222248708383, 2.5928520604873952, -2.7895616419296037, -2.2675584629529864, -0.22556672872471673, -11.582567241780062, -8.473671711880312, -149322.74899494718, 67077.39945528735, -398671.6630003006]",0,0,
426,"[-4432.168488304036, 4949.534505842839, 1659.9783059737256, 2.414899425369501, 2.4050230439432534, 0.4981222523117095, -3.2019736155155183, -5.516283883810812, -7.584028185793317, -4.03898861236865, -7.752908360680401, -6.224622320333691, -73851.43299639471, -2753.1195947665256, -24067.030566561094]",0,0,
427,"[4950.025396952149, 6212.77076763042, 8445.197983605478, 3.5882182552700836, 2.8803837666960717, 3.553886326915184, 10.436792183576674, 11.969473136403625, 12.246735493585764, -7.400388321361118, -4.797998173890754, 3.1945272760905628, 91844.1750221918, -93270.64376762282, -59578.73429014732]","[array([-64.37233,  81.19993,  17.7891 ]), array([ 64.37233, -81.19993, -17.7891 ])]","[array([374183.8870042 ,  86571.24120638, 221906.85960231]), array([374183.8870042 ,  86571.24120638, 221906.85960231])]",
428,"[584.5732474897432, -7152.869316533452, 6185.718962070994, 4.754288977608258, 4.245337517796438, 2.7394881593314246, 7.901721286994167, 12.402855471346719, -2.6303533734299815, -7.9690022516346755, -3.0889929078681213, -5.613655570118034, 136790.87493432517, 90765.23342307279, -335634.40130606905]",0,0,
429,"[4270.995166047176, 3147.1939236764993, -9905.970311108242, 2.265610106384418, 3.819843724264549, 2.182407275995758, 8.211428287323201, 4.651143290318146, 3.505248128497456, 6.695228987811337, -2.1620439269534852, -6.401679327096747, -147679.43691817872, 105796.4855289257, -336032.2756925806]","[array([-326.1141 ,   -3.68503, -326.50545]), array([326.1141 ,   3.68503, 326.50545])]","[array([ 660327.4471969 , 3894754.73514437, 3601995.42772648]), array([ 660327.4471969 , 3894754.73514437, 3601995.42772648])]",
430,"[-2506.712516767957, 1817.7190207413987, 6231.593098129933, 4.44601580590768, 3.8133259400902806, 3.782914047308346, -3.348593950144082, 3.559520426107751, -2.3917124616128103, -9.361788798565918, -1.693166469812457, -6.262887438900268, 59508.12012278335, -29520.587610606148, -286038.3653459089]",0,0,
431,"[4661.122442510981, 2827.531464456124, -3438.561137946028, 0.8780618843857767, 5.3276070226289844, 1.4151952264591159, 11.507302706645287, 6.170510731664486, -3.531147819722637, -0.20597167190150856, -3.6233348760386868, -2.7085183249107967, 40506.0000525215, 137561.03462204413, -212485.06891465522]",0,0,
432,"[-3778.937889058049, -3879.838310020594, 229.398961623192, 2.347992528347442, 5.855938817281327, 4.665527071015881, 0.8102833502193452, -7.479251469232676, -7.783666828699895, 7.028710148964041, -0.7215353388671524, -5.679382974142209, -96534.69529253454, -58813.7626029392, -365171.97476707597]",0,0,
433,"[-4069.1328401854544, 929.4564617062624, -2008.8670254556255, 2.8108465945674523, 5.208662107569043, 5.996665519357004, 2.1037473286404484, 4.809087047644878, 5.282805336720767, -0.8296326163692651, -10.178402018095547, -7.179547299735268, 48237.80615527381, -1139.4714421764074, -51193.08157813642]","[array([-86.47129,  69.84035, -74.94595]), array([ 86.47129, -69.84035,  74.94595])]","[array([127275.90918166, 273554.40712342, 439855.7730285 ]), array([127275.90918166, 273554.40712342, 439855.7730285 ])]",
434,"[-310.2578103266642, 7126.634285976543, -8256.512983757257, 4.460694001611163, 3.9561860820571555, 1.751323741710102, -4.000178991736492, -0.6579985669885922, 10.650049656001677, 2.7619302322455237, -7.208207245070549, 4.26779509176454, -21885.309745229955, -32797.25781712838, -340713.24129933515]",0,0,
435,"[2908.2963323506483, 1854.6147029667754, -7794.89456544235, 0.1766277369718339, 1.0312544057133088, 1.4811044428356024, -10.763166453223924, -0.05146802763002345, -0.8262466860591235, 1.5576286517905888, -4.768613287732278, 6.520187410439512, -30467.964906198235, 17464.729111762048, -30040.3990206155]",0,0,
436,"[-1686.251333500535, -1978.1825617913591, -2326.764414410325, 0.4293772297431795, 2.784136755604177, 4.4150204899571674, 4.581598713335374, 8.808188173862241, -0.989475558689934, -1.8863862276895667, -7.557756496285904, -2.31039014198004, -79014.15922694065, -96977.20981957084, -290070.8267513592]",0,0,
437,"[-4450.818463446133, 6884.384628102325, -721.2136678006864, 5.365673248711428, 1.353436957336377, 2.647754886003721, -2.773138680041642, -6.171591110075279, -1.2538865551026417, 1.1680544200302414, -6.632803765234276, 4.371188701228334, 133142.9215028417, 1629.091268818098, -56475.99922873569]",0,0,
438,"[3729.2394495128883, 7873.885567474721, -9581.845704654821, 3.559057719731887, 5.443073362367855, 1.9265448478599778, -7.018926074810685, -7.393051503610517, -1.8903033259946183, -7.324258656174045, 7.938866961301144, 1.7149939570526342, 18153.18937190593, 124343.35604215099, -89733.23926260753]",0,0,
439,"[-4737.49973102983, 4957.872288594657, -8964.951286135738, 1.3833510677063703, 5.969161246586684, 4.631574468728605, 1.7123917816793401, 4.578274859117775, -7.940145054011341, -12.08960997203949, -8.275121486361707, -1.0895072546309201, 99125.24888983133, -19305.6834246168, -345009.89180014847]",0,0,
440,"[-2708.075589352213, 871.8044817143273, 9578.674242792593, 3.3841079734418704, 4.826649866900941, 4.603656208960436, 5.3427921636804, 5.596411753175296, 11.661633396259376, -2.5333123902251913, 2.2086675395761475, 6.950188187861311, 136388.43507077987, -95412.92592247948, -101662.48882134631]","[array([-82.20847,  74.92633,  -3.7732 ]), array([ 82.20847, -74.92633,   3.7732 ])]","[array([502235.31326109, 265539.27594444, 226605.09575097]), array([502235.31326109, 265539.27594444, 226605.09575097])]",
441,"[-9484.102205691592, -4990.07219787063, -3328.0890525706327, 4.7909711167209394, 2.461785036488526, 1.8527290442225455, 1.4989353592661505, -1.5168585994354356, -6.657379978950832, 5.03680761847572, -12.490855707475278, 0.3548448755384648, 113743.49732548778, -85626.33830550278, -300259.1550320404]",0,0,
442,"[-4884.207224200485, -2938.5802135003105, -4841.753524406967, 0.7618617509449263, 5.041852073246624, 0.17135420242618332, -3.4416436079016535, -2.5668717679423727, 2.0337533752844905, -3.353955514128561, -10.786257537227897, 0.6453688776171003, 105679.03990565523, -138694.76751836395, -138701.1530658236]",0,0,
443,"[7024.449600142387, -5998.689087810573, -7135.994474781693, 2.7902817337351067, 0.5800262647133219, 2.424492055700385, -8.982127731993112, -0.7918441034657508, 8.690302832090484, 10.070954438588998, -5.422008802128823, -10.30865937387657, -28839.158387544754, 86214.71324376515, -223812.19229379445]",0,0,
444,"[5949.868370226841, 1833.0997864204564, -6293.389269371783, 3.7884728190240353, 1.4477765659636619, 1.984744450756606, -2.986357644823432, 4.100596765806692, 0.7362279400691918, -11.292224744569173, -8.635568756634237, -9.439732507505052, 81798.46196231624, -114188.44359396306, -327686.89661159215]",0,0,
445,"[5873.2959676318205, 2655.974696019128, -668.6967878679498, 3.7364136151649934, 1.981435695802703, 3.280272898460365, -4.393204363810446, 3.643878133211464, -4.861586290980011, 0.4376596962228998, -0.1403273565531613, -5.342053245194516, -6571.355508206121, 133787.29782298685, -123198.03543638799]",0,0,
446,"[-2642.0695843330514, 8170.191312715899, -7417.56942467253, 5.955188925320105, 0.9177372776657998, 2.9855752150996495, -9.793326160941112, -3.5501771512991853, -4.933796868216321, 8.67823764149733, -4.283496325325963, 1.2176808367358216, 114577.88812307961, 9899.896656539117, -63285.26477226708]",0,0,
447,"[-7044.340150482895, 8518.460183277733, -3269.9194360179335, 4.912295942765366, 5.165878732144495, 5.042192155646696, -3.9550693191091213, 1.0417987051246929, 2.7147845501885612, -3.988447406405779, 1.3942915168832766, 4.123752312974169, -68152.02080354682, 67259.4981001415, -372891.9255698401]","[array([-151.10499, -135.28032,  -85.21473]), array([-113.08437,   87.61355, -106.93119]), array([113.08437, -87.61355, 106.93119])]","[array([1739547.52859975,  210307.20426114,  856170.3682639 ]), array([208795.07855195, 859595.96675489, 956004.72454976]), array([208795.07855195, 859595.96675489, 956004.72454976])]",
448,"[-1273.3432711720761, -2910.6671911156727, -8910.151033220862, 4.943767033926549, 3.7243153120296943, 1.7067673908790406, 3.8236445096283838, 7.63136952836985, 0.4676903718825418, -3.8383818182178313, -11.652082332413956, 2.426305424888449, 49499.828863854054, 12766.35426595839, -242801.02500687863]","[array([-114.25249,  150.37462, -189.44715]), array([ 114.25249, -150.37462,  189.44715])]","[array([ 975306.82603619, 1169450.06614668,  213299.92910754]), array([ 975306.82603619, 1169450.06614668,  213299.92910754])]",
449,"[-2916.855965466323, 1113.774484534595, 7276.12975564686, 0.8512185709888074, 1.3692942414695684, 1.7451837759594184, -9.155448628241714, -5.833695266362296, 10.434355756592232, 9.131211719851429, -2.24021768823059, -4.237755234999298, 17009.822720711876, -115307.20479974836, -28581.56705843599]",0,0,
450,"[-6725.726311385829, 951.3725377330647, 2948.8246928541266, 0.9446923204099819, 4.445871743873296, 3.456437882452508, 4.301139261297607, -6.015361893421149, 8.080857684285338, -5.416741498453315, -9.283259479192028, -0.8950390813271163, 81884.48049866653, -8057.6340794391, -148937.6001791126]",0,0,
451,"[-9443.85947902309, 6940.580392731947, -4560.8613282096685, 2.242791458949533, 5.810482652744983, 3.0397029428479936, -7.37758947309272, -7.063664860870464, -0.792783941992738, -4.085915479028307, 2.2527659719732114, 0.7352961589314635, -28085.33883823258, 135514.66263719887, -251269.7922725167]",0,0,
452,"[-1308.4336044223946, -9942.840569613465, 7115.058552084571, 2.668774152289203, 3.157440638847002, 2.3715470306336197, 11.693766436612933, 4.756776814059446, 12.38193646446511, -8.370213149353344, -4.751507656740401, 4.228301567423216, 91203.34054391502, -35489.059021000736, -398067.7243194121]","[array([-99.7985 ,  49.20419, -94.58799]), array([ 99.7985 , -49.20419,  94.58799])]","[array([834423.06133079, 381231.5502681 , 168432.37737213]), array([834423.06133079, 381231.5502681 , 168432.37737213])]",
453,"[8853.078617345553, -1802.1574924241322, -1622.9950848350563, 5.327386842561085, 4.481625079466382, 0.2604200241411117, 8.492199214865941, 2.483909014492026, 2.6840221002869917, 4.182355424272075, -5.414642787436717, -9.356726214952765, 129130.93672229414, 137450.3851801841, -46568.37829391117]",0,0,
454,"[8036.50354716053, 2656.9492563939093, -9659.224123762171, 3.595458319680103, 0.705302876637081, 0.7936275962723024, -11.749316963571964, 4.066706813672816, 11.30959055456599, -10.788655540439194, -3.465862562880682, -1.5800716050211232, 146599.8211264187, -22673.893826895117, -251327.78084572943]",0,0,
455,"[7102.113171447854, -5558.771367516988, 2363.5404568724844, 2.5324967993214775, 4.03119601568572, 1.8433813958948633, 2.4838370532503102, -6.616630266941842, 5.8555917722116035, -3.8869270253348223, 1.9275156552526678, -8.332110604629904, 126766.82332956546, 63235.21141724245, -132664.91441096918]",0,0,
456,"[3811.590464843066, -2616.9377353133805, 6079.879546687567, 5.288915776710592, 0.6594544073984933, 0.4974454181436112, -10.567881057923667, 4.322580126902423, -4.3579154641649644, -0.6783964588840732, -3.858435267427204, 5.487776433420681, 129157.98221517279, 121723.76574887102, -160253.4602477742]",0,0,
457,"[-7073.933811354494, -6989.143966475554, -951.6977758248959, 5.197089802365887, 0.5209997195869902, 3.282368317525212, 9.51778792998039, 5.516698742954764, -0.44566536176496996, 7.859337533470217, -6.424913560933276, 3.291867584946747, 128156.18218821677, 79910.95615918707, -163243.70351503717]","[array([ -40.84849,  155.17662, -120.48653]), array([  40.84849, -155.17662,  120.48653])]","[array([1176112.33287978,   67612.39861377,  529608.10126449]), array([1176112.33287978,   67612.39861377,  529608.10126449])]",
458,"[-9511.371875481107, 91.58354540790424, -249.6866653775469, 1.890150563913494, 3.9784851143161157, 4.993938138307036, 9.38895140018263, 1.0910165692360057, 0.6146656600763851, 9.123257853927221, 0.2943509009713683, -10.612871471170672, 72499.66224992072, 14643.172324493004, -117996.21612303477]",0,0,
459,"[-6570.161541677677, 2262.054770362236, 7378.271320108062, 1.906644378675823, 0.15397638046454348, 4.200035007395795, -9.94012595671171, -7.101294092649207, 7.62841087633177, 1.2839670003597448, -1.5362193761105392, 5.577167953297572, -92223.78740457889, -2978.3540992854105, -101989.88682551781]",0,0,
460,"[8363.554829073564, -241.358023409397, -1721.523766917957, 0.6077080091785373, 1.453847721680565, 5.738251342264307, 0.1961147085606676, -2.0429351908739832, 3.8254534056260994, -5.95776416947272, -0.8365097548157703, -10.92022268058108, -28252.510784418424, -92804.45536497589, -158437.84153152315]",0,0,
461,"[5130.063962019069, 2896.356653435214, 4128.07545890322, 3.7911130678932308, 2.607672679806705, 3.139074105359666, -1.2792987498379684, 8.15084079917423, 1.373361883383165, 2.5931589618093156, -11.908065682784418, 7.149025768224014, 142257.30743390345, -76597.48895896056, -389523.99084430136]","[array([-125.01616,  117.91345, -119.31963]), array([ -79.75583, -124.45821, -150.78648]), array([ 79.75583, 124.45821, 150.78648]), array([ 125.01616, -117.91345,  119.31963])]","[array([1039997.72629102,  679091.88606769,  314193.40807057]), array([  86830.16563912,  744630.40756936, 1040912.52302764]), array([  86830.16563912,  744630.40756936, 1040912.52302764]), array([1039997.72629102,  679091.88606769,  314193.40807057])]",
462,"[7367.515542227968, -1400.7415712479196, 2355.6437505735666, 3.1243341579666013, 4.728867709039879, 3.758182342236173, -10.755783323923739, 1.2784686845370619, -4.187740371860823, 5.21380322852308, -10.93825019000744, -6.013247155443333, 49342.4279386643, 44058.393580881995, -174019.05687137935]",0,0,
463,"[3966.412578580057, 5587.933156407606, 857.579424184607, 1.218618916583761, 4.334707718241311, 3.32184832816677, 0.9973178980238906, -3.1376790552087623, 10.189127719296152, 3.8445923538978803, -10.850512306044855, -1.896304502610496, 33037.08873128923, 79006.52507704959, -34504.91984039557]",0,0,
464,"[7520.871322542978, -1126.788455546175, -1775.8739298379296, 1.0633005255093537, 0.7747884928506589, 3.278208396766356, -4.478764459162273, -5.935069822824069, 6.792827554854702, -9.366902879192622, 3.1878315401346207, 5.696673269665034, 112633.87661087711, 109221.02441267553, -240985.17203523393]",0,0,
465,"[3421.0396187010538, -7487.425635050715, -2708.753070838512, 3.8025857726356165, 4.3459104083, 5.945330536639346, -0.18672245858363645, 6.8699834739107235, -1.911652214141614, 1.9803124957914058, -6.749864010733009, -6.280561752122388, -121384.5455861857, 54239.305051690346, -201778.80040033217]","[array([-295.44221,  -54.54426, -262.58636])]","[array([5939066.84311893,  400377.2391345 ,  512691.52805135])]",
466,"[-9076.15069794362, -3846.175950285333, -4721.816740955253, 2.5360798447265007, 1.6756156744599673, 3.5282121777926787, -0.6950555144165769, 10.613530123916934, 7.46164581822976, 8.053822057690969, -6.56876220326826, 3.262047887352404, 103489.63006796077, 118549.69512091903, -317259.5630544926]","[array([ -95.12722,   81.49168, -100.00485]), array([ 95.12722, -81.49168, 100.00485])]","[array([302411.78309612, 579979.43135772, 759368.56649145]), array([302411.78309612, 579979.43135772, 759368.56649145])]",
467,"[-5708.76732865843, 34.06191362497884, -21.197152013870436, 0.3072286321410779, 0.9472895369998411, 1.3303972248908034, 7.932535956028055, 9.770910322368096, 12.03079814332078, -4.0773925705871825, -1.557446420277568, 5.5239987736435125, 100076.73641646857, 57198.13658100148, -216079.99329800607]","[array([-112.72664,   84.8027 ,  -50.54096]), array([112.72664, -84.8027 ,  50.54096])]","[array([695715.17695823, 129349.24269673, 205057.21697772]), array([695715.17695823, 129349.24269673, 205057.21697772])]",
468,"[2616.2279649304473, 5220.064424663671, 7907.337256621453, 5.92674761474278, 2.6998246671404673, 1.420705951735825, 0.9308014207532, 7.295529910833917, -4.66649798592756, 3.3758066614965827, 1.1343204627460484, 4.073626418682814, 132253.74537516746, 70797.38258217878, -41455.21639847092]","[array([-76.10078,  76.18759, -77.93134]), array([ 76.10078, -76.18759,  77.93134])]","[array([488800.17213192, 367855.92904779, 101403.38686369]), array([488800.17213192, 367855.92904779, 101403.38686369])]",
469,"[8468.92336606632, -8164.547253291432, 7927.8822221329465, 2.5389846415777027, 2.5889508468265774, 1.1097366649809635, 3.532591242653403, -0.6097092222253826, -1.8255865788340433, 5.067073448111611, 7.95395039784383, -6.002416132624703, 129871.35225783894, -147796.99642241263, -218112.59863880885]",0,0,
470,"[7835.514877941128, -7420.315454250092, 9553.521618983359, 5.997285919190354, 5.152941092034452, 0.6433061706904852, 4.604687740826481, 1.1631010583776646, -0.3285418153916373, -3.950239470676216, -0.3919398791019617, -10.73247077411281, -112929.45091157619, -106312.09605939992, -140550.10409049015]",0,0,
471,"[3388.9302454849003, 7478.754168224434, 2768.0974176728887, 2.977512233998718, 1.7306449302531148, 4.2679847540538525, 1.7980715064651296, 6.108967657893119, 12.08405383585156, -4.927554352064629, -1.6991838628990479, 3.741518228002704, -5047.340370596299, 125328.54938751081, -46677.97482315614]","[array([-27.22464,  97.14765, -71.4257 ]), array([ 27.22464, -97.14765,  71.4257 ])]","[array([ 94475.03640674, 385385.07689172, 226086.92219532]), array([ 94475.03640674, 385385.07689172, 226086.92219532])]",
472,"[-1718.0604106640476, -973.4478187661625, -9624.997537190991, 1.3887599992932, 2.0353556317255608, 1.817841525756443, -8.89831529437822, 6.13549803754864, 5.937103923695634, -4.919804795135721, -7.9212288319611215, -8.161123539760116, -6894.181842201768, 135385.1483343916, -43127.406342348026]",0,0,
473,"[-7531.322444288031, -5518.186179932778, 9369.69975739943, 3.5555419221716793, 2.327109949066894, 0.6898529873101914, -0.4131574088379626, 2.759799692681513, -5.336274510040613, 11.249547455486443, -5.5896210231735255, -0.9001994105967341, 105640.90388998654, -53846.197887356466, -269532.78326653526]",0,0,
474,"[8746.563644997877, 4155.371418745901, -3910.0335705195957, 0.8954800275959319, 0.47532567343015686, 4.7065627200221165, -3.654763304343337, -6.014178027975391, 10.621060383534175, -11.983717848504817, -5.178829773150144, 7.060294257665948, 2015.9486806629284, 40365.115039465774, -341554.08219328214]",0,0,
475,"[6696.483608138806, 9155.710497553486, -6987.022474927471, 1.0455230778477953, 3.489290531258862, 5.9708562975216175, -5.487031282607807, -2.361256545756473, 9.305787804557557, 6.801635529794343, -1.0711784402826314, -0.08367216597737581, 101425.46069569472, -54764.5398725798, -84791.8283149919]","[array([-128.15757,   89.11368,  -21.86352]), array([128.15757, -89.11368,  21.86352])]","[array([203214.08063132, 297285.68490661, 372612.62226967]), array([203214.08063132, 297285.68490661, 372612.62226967])]",
476,"[2344.141712098719, 6403.483537550004, 3179.185643745117, 5.049495929724907, 4.369479538535811, 4.106830043276669, 10.148108943175362, 3.9405778698495872, 2.3558298597352962, 9.643400959933935, -7.773941168949597, -11.00369129810197, 66407.02433127258, -71972.8645651667, -113654.22048948944]","[array([-350.83828,   -0.86528, -369.54085]), array([350.83828,   0.86528, 369.54085])]","[array([9450857.62262982,  238125.01670951, 3809955.53412154]), array([9450857.62262982,  238125.01670951, 3809955.53412154])]",
477,"[-3986.407009864268, 9935.340791954626, 7588.336717161048, 5.158841117068734, 3.76311853834393, 5.213533328950125, 11.792023788721576, 7.462984586395857, -6.0349466683826165, -1.06153833605363, -4.3095848715137155, -9.519563498581588, -15159.55973974883, 42718.031980379135, -399684.64279709733]",0,0,
478,"[-2731.129150387417, -4243.80709752209, -1057.649982183917, 2.9756175738455823, 0.2121349262960736, 4.084670315116302, 4.866873077284755, -4.027141623949598, -4.541958024769572, -3.750793698616432, -10.996980335997389, -10.662298422808934, -43272.165842611794, 51198.65510970366, -94814.32227570342]",0,0,
479,"[-9114.998448548718, 3559.7984155528284, -4388.752378647447, 3.8121653753466784, 0.9424564144649044, 1.7941555601735077, 1.461185999199726, 8.241178163571213, -5.1645406941589425, -5.662257011271186, -7.614314628965717, -7.051377646199966, -112744.45529810409, -140145.29345379575, -24713.441931985028]",0,0,
