,Parameters,Minima Found,Eigenvalues Squared of Minima,Other Info
150,"[-5214.487400517627, -5723.32029307907, -9972.102166804874, 1.6108699966502824, 5.394245746604439, 3.031799536716061, 1.6910001272766806, 11.953334827456889, -6.702522580994334, -5.634499070550246, -11.26136082360906, -2.3532699383888893, 37540.90643081558, -127834.60404685503, -263576.36257535603]",0,0,
151,"[-2350.8943355645106, 2659.231212358056, 2734.022392866653, 2.9620768599733553, 2.943663378860412, 1.6566964388505352, 2.1920829479821293, 1.080000843569044, 9.061641132671642, -5.978312772295518, 1.781243759035755, -10.468875476272713, -32230.125068263325, -107243.29554418649, -280699.12893137964]","[array([-234.57959, -161.98837, -234.64055]), array([234.57959, 161.98837, 234.64055])]","[array([2309720.75882418,  489346.14460974,  712238.47790683]), array([2309720.75882418,  489346.14460974,  712238.47790683])]",
152,"[-106.39462935249321, 9957.573655673023, -5304.026248664928, 1.7046276858968934, 1.379810473482306, 2.9268482103831146, 4.7023675770202225, 12.433020112723828, 9.66552406326505, 10.361626369597442, -9.123335992237058, 0.6514657751825688, 54947.44726201406, 85977.65656138293, -145841.71960994677]","[array([-49.47564,  75.26115, -79.38875]), array([ 49.47564, -75.26115,  79.38875])]","[array([ 81568.0906751 , 458608.76892332, 320116.96682546]), array([ 81568.0906751 , 458608.76892332, 320116.96682546])]",
153,"[-4655.614723745108, 3700.9704135844786, 2445.3296257906422, 3.15028075360995, 0.4612816481094849, 3.697334104402247, -0.41558351397315896, 7.7297654325500424, 4.531026974614232, -6.995121181146687, 1.1464907461710396, -10.251524468037228, 106207.24562593963, 50000.02369910534, -159500.36556148107]",0,0,
154,"[5648.141749077866, -7141.367615292247, -536.6239915320166, 3.717382729637616, 5.021821540895461, 3.924874724391842, -2.5239312509011445, -4.956769673648182, -5.744824305222018, -0.9996722868310162, -1.5476684199588, 0.8324637436470805, 76854.15204461603, 81558.97215690187, -139698.66240881578]",0,0,
155,"[9831.974306131775, 3141.577483163208, 6278.92396370005, 4.234872286450838, 3.8832657188183055, 0.5805655691640269, -9.12425178669282, 1.8444140078127322, 12.293741134934375, 1.3146957129431627, -4.733705753212907, -8.625072093405844, 91502.7013197733, 111115.32766497481, -214970.95401456344]","[array([-234.11258,  603.41612, -891.60391]), array([ 234.11258, -603.41612,  891.60391])]","[array([17073128.49389904,   999859.44799196,   173472.51117135]), array([17073128.49389904,   999859.44799196,   173472.51117135])]",
156,"[8111.386105013051, -9583.41267365685, -3051.4228459198175, 2.6431805671893795, 3.562735743820245, 0.9778005287418122, 1.435755908185552, 6.49791903223263, 8.444975173123183, 5.240932932939504, 1.3635247605963805, -8.852439014499282, -147121.25190662392, -5887.192249054788, -160839.63714135846]","[array([-155.09896,  -26.57959, -186.93595])]","[array([282480.68946486, 773852.01045797, 999073.81746534])]",
157,"[-486.19265786231153, 9313.36172161678, 6921.61580930536, 1.699713605192282, 2.0375555283725095, 3.167094582262556, -11.309280006026588, 9.37154644048169, -0.7672889756125532, -2.824509622886314, -10.876087301510971, -9.231374053262044, 146283.99378382444, 71414.96567077297, -208265.6739371353]",0,0,
158,"[-4951.668265765838, -5539.419701889885, 995.0377528372137, 4.369589294204557, 0.6655126886603823, 1.1508616696613805, -7.108550082819242, 7.788348529694291, 8.561912606110493, -1.0625417228394785, -10.830334784120573, 3.689605662353923, -122048.11661489494, 15265.815333250357, -59264.32197012135]",0,0,
159,"[-6798.356818842645, -1788.0298604082072, 7592.244231775039, 2.075867416939365, 3.8161222441425124, 4.46322260521529, -5.4923941124779745, -4.1052648504168605, 5.4778680278381735, 3.6403205247874872, 2.5453501832200445, 6.833785733582978, 106146.03893526361, 64722.42511538457, -135474.52315194218]","[array([-115.88694,  115.40094,  -65.91164]), array([ 115.88694, -115.40094,   65.91164])]","[array([859646.51277326, 182070.92070973, 420819.23023547]), array([859646.51277326, 182070.92070973, 420819.23023547])]",
160,"[-4226.427779980797, -4565.6429267035255, -7372.355090789786, 3.7324620135097315, 2.938471172625827, 3.667150206922475, -7.895033691810222, 10.93717710299277, 8.332711636194421, -7.688674878015944, 4.092527271958637, -11.15466091629547, 53350.54573330446, 37643.0386138288, -221831.55324639074]",0,0,
161,"[-5236.130265146663, -9235.529278053602, -912.6257120087375, 3.535920847055105, 5.024390230536048, 3.136452720127756, 12.369297654856076, 9.872558426274729, 10.127979493093516, -3.2793946581929045, 4.014964322574304, 0.4882095057483138, -130569.19977041241, -129653.8923586187, -327592.8552303347]","[array([-97.81362, -50.08038, -97.70817]), array([97.81362, 50.08038, 97.70817])]","[array([817294.75135392, 613500.20426175, 476671.251937  ]), array([817294.75135392, 613500.20426175, 476671.251937  ])]",
162,"[-5817.270602014304, -3144.4668365460802, 6352.89174625339, 5.699494980673236, 2.6892213611797455, 5.406311123161763, 7.60493801298842, 5.980518198936888, 2.2145811077555653, -10.932041962976234, -10.33719588006137, -10.50817376765514, -68865.61791711835, -14.474449013068806, -344242.9108383537]",0,0,
163,"[358.00327068797014, -2136.374803013876, 8719.484212701373, 0.6901550865387859, 0.5148548565179099, 5.155083062403896, 5.347996611008991, -3.198306983192551, -4.661667504865566, -7.607497171959208, 2.373193817065591, -12.101811456590946, -94767.27570319962, -42408.41323072322, -240341.67541454587]",0,0,
164,"[7771.357021032418, 9102.75927509342, 2998.071477697762, 4.469531807337284, 0.7525318971783023, 4.240072285047578, 11.135100623589075, -1.7583329882284486, 2.790681306650109, 1.579778568826164, 5.464670977805888, 6.71700980722067, -114074.14068607165, 57689.999952898506, -136083.7197926296]","[array([-70.55494, -38.51275, -51.20327])]","[array([ 87231.70952382, 343748.23159238, 282309.19823603])]",
165,"[-9086.446932695773, -9302.078743298936, 4836.215395359572, 1.9153364856484378, 3.8552797217019945, 4.819828070922844, -6.926617299135246, 2.9317891790690904, 12.54928641341926, -12.149559712011827, -6.4237181008900155, 1.1083147908303879, 146761.979530301, -69210.95589644744, -397488.58773078484]",0,0,
166,"[-273.9769568418924, 2242.7822404398594, -7128.391893246368, 2.190699740175908, 4.451923342963056, 2.7650345403561722, -8.862539624378808, -6.332183022989238, 11.045230061646581, -3.913412480331848, -1.2531691207017293, -12.18076982548618, 140371.1720041575, 137513.69461861206, -333752.6219140097]",0,0,
167,"[-1691.3353536573595, -9250.301629156256, 9016.620221402089, 2.837035730204633, 4.004983768947097, 0.7960061356585748, 2.970694493457053, 10.77105013309695, -2.7553497764250867, 3.0471894572323155, -9.777134092084143, -3.7378106774415247, 137962.8215405618, 130072.44297856273, -202608.9776055687]",0,0,
168,"[-1803.9388595765122, 958.1002282331192, -9867.26086898704, 1.0477775415547321, 2.774661467248132, 3.924700141383246, -8.291266654171283, 3.940033168323975, 11.463139774738128, -8.270372515709255, -7.66199852981039, -10.90193567514179, -99073.12190760001, -149176.1155963277, -19970.045257478138]",0,0,
169,"[5317.780534042011, -7422.64441702579, 6418.473852164312, 0.720672535656462, 5.747485195056844, 2.348831174882112, -4.149700528928877, 7.853967281515546, 10.522812712028394, -4.597185979522825, -0.3902297489169513, -6.356417847310218, -91651.41153059964, -27511.738026413223, -272442.4811232787]",0,0,
170,"[-4550.2780752666695, 6630.109716649724, 7701.295862680363, 5.965596954980273, 2.5116343360161255, 1.2695705764384047, -9.057008437563182, -5.499554166313963, 9.163690659242416, 12.378112223205193, 3.3947252625377615, 4.0936680929120435, 63556.28299081887, -20310.36676528983, -211327.1511171023]","[array([ -63.49574,   74.3617 , -100.03569]), array([ -41.39448,  -82.45453, -126.35383]), array([ 41.39448,  82.45453, 126.35383]), array([ 63.49574, -74.3617 , 100.03569])]","[array([637909.62872583, 206474.03393292, 114131.89964042]), array([629207.32348459,  40311.78428829, 311183.42279465]), array([629207.32348459,  40311.78428829, 311183.42279465]), array([637909.62872583, 206474.03393292, 114131.89964042])]",
171,"[-9097.66774418379, -4551.240733595822, 5593.202634997026, 4.267088270828354, 5.325872915443835, 4.723808020863786, 2.7989209076377737, -3.0327430206345403, 3.703237677275604, -8.642729089473955, -2.9581157934513183, -2.7783069682205905, 85636.4840143268, 96206.26711268001, -370631.93641048385]","[array([-291.61911,  315.7252 , -284.94309]), array([-157.95003, -128.45873, -155.8669 ]), array([157.95003, 128.45873, 155.8669 ]), array([ 291.61911, -315.7252 ,  284.94309])]","[array([7119929.30808642, 3519495.66680015,  685791.79124946]), array([ 105803.79549637, 1272979.24189562, 1464415.51199412]), array([ 105803.79549637, 1272979.24189562, 1464415.51199412]), array([7119929.30808642, 3519495.66680015,  685791.79124946])]",
172,"[-7962.194157591415, -6401.162616086651, 8909.55017001208, 4.640587849300436, 3.7971563420837255, 4.916539408008513, 0.14111584525993237, -3.4473819460519106, 4.86908428034325, 3.4880170580226455, 2.124516368238263, 7.766082253167028, 16435.01777484562, -4140.458601412887, -182487.42005420613]","[array([-61.77619,  20.93578, -67.23888]), array([ 61.77619, -20.93578,  67.23888])]","[array([372495.16906802, 317634.99233031,  48451.57286521]), array([372495.16906802, 317634.99233031,  48451.57286521])]",
173,"[9012.686031812977, 7186.073913885197, -6976.99524152195, 2.459777460184569, 5.250453265996234, 4.593972108821512, -5.165402013634085, 10.357136402259986, -7.446905625332455, -6.01461924527216, 7.292464958987967, -0.6968185735871639, -98682.34830193996, -64450.78383657348, -215381.1712724867]",0,0,
174,"[-1337.956030942898, -2817.6420356874114, 7879.876102806866, 5.950524853138034, 3.7101071106407812, 1.0128821425931265, -5.319093202241701, 6.321045054609476, 0.21412434980431172, -4.800362743125955, 6.8550200944998245, -3.2607594794075965, 121377.33933185041, -30144.708080982615, -45394.058320704265]","[array([ -99.64038,   17.80918, -152.36693]), array([ 99.64038, -17.80918, 152.36693])]","[array([835237.67741641, 293000.66677278,  80377.99559888]), array([835237.67741641, 293000.66677278,  80377.99559888])]",
175,"[-5383.604755819942, -7132.411846092989, 2173.349095730522, 0.5685941614630504, 3.9439401738020194, 0.4225285638559415, -6.409278394732111, 10.384824972177977, 1.2529789974316383, -10.138402659848087, -5.02667910037203, -9.852871688444816, -144621.04476807345, -23623.7835078808, -17191.36983672832]",0,0,
176,"[4075.1766956822485, 5845.097134425614, 4513.810832306766, 5.310531023660076, 3.2859405651830316, 4.608232449434955, -2.505456262901731, 1.7442619451401917, 5.90282823893283, -8.964137109662346, -5.328391491387293, -7.6641545476519095, -115238.08185498514, 110431.90080778746, -33792.29803862353]",0,0,
177,"[4479.035498471107, 8373.957917460815, -6027.673338555186, 2.155081683585597, 0.272984547045488, 2.8144661304291367, 0.12999743231968353, 0.1724587399876203, 11.575268961123658, -3.844911280422547, 5.871205885778032, -10.39241032957889, -130782.49627811553, -49246.15754836633, -266043.8199045183]",0,0,
178,"[4296.73082498626, 2862.203300397332, -6998.860595588314, 2.9093880409623853, 1.2351822790524374, 0.5710517916955459, 11.627586910731385, 6.515251478910795, -7.3991455600443095, -4.87429661686469, 4.555135512262801, -4.046066234465467, -92144.34478567225, 33351.39790467764, -208976.81958174836]",0,0,
179,"[-5772.216332520738, -7008.861843851317, 3125.9017481418105, 4.3244777497056495, 2.768356289114521, 5.022170601572124, 8.138689101817139, 1.3976265213958339, -4.796757002225034, 2.957283775842722, 1.423884456755383, 0.24363732160434104, 116998.2577246821, 105978.93238416172, -141403.02882110747]","[array([-120.97337,   58.8349 , -123.89789]), array([120.97337, -58.8349 , 123.89789])]","[array([1208490.33297847,  268066.77441495,  577006.47549028]), array([1208490.33297847,  268066.77441495,  577006.47549028])]",
180,"[5419.282933083341, 8019.361773471286, 5925.588530699726, 1.7165101747209357, 2.190534133745368, 2.017955349002545, -7.26863831951371, -1.1223271489262698, -1.932798942246004, 3.7728081998448815, -3.1759550521343023, -5.741350398701261, -23369.838127600713, -103481.8684993469, -144801.19437128885]",0,0,
181,"[4061.0886904510608, -4411.606317926051, 2964.6244710160936, 5.9501539801637024, 5.233396454907834, 4.1352696195642435, -12.056599275740249, 11.70126839736286, 10.475873213168384, -6.363416495619735, -8.35512768571062, -9.72864546274427, -4791.322840287117, -143282.01358317406, -318030.0179141839]",0,0,
182,"[3983.912229361573, -4941.0807576387715, -3146.478965442878, 3.212434914855503, 1.3837904222317312, 4.100182966061777, 7.062762260747515, 1.3496791455199943, -6.519619871498607, -0.8165616479277826, 1.2968707759015619, -3.436982871343586, -56269.78091803423, 51340.90890060211, -322793.32773714396]",0,0,
183,"[-3802.2303999382375, 3608.064071965262, 3666.3794212148387, 5.025495465998871, 0.5880209112240614, 5.772226441918511, 3.57540573339357, 2.3705451376425586, -0.23307982628476687, -8.228531071917889, 3.4217291785160846, -0.30364061328862846, 106305.69110582196, 119016.29067018791, -396486.05829843454]",0,0,
184,"[3042.058184201378, 3281.555392751852, 8358.053773005755, 1.754457932448056, 1.4047619776840905, 2.6264367685089587, -7.232414216716618, 3.9623034188040656, 3.8039700712566074, -0.5615509565867143, 1.7535378900472924, 2.5987062241890246, 136435.6082526088, -83335.09371732791, -29855.144706657156]",0,0,
185,"[-3324.674858641357, 7324.60387641365, -552.7783160025465, 2.112241851012255, 2.040480383275688, 4.304071654116161, 6.86012506870339, 9.216167571532477, 1.3399210130415629, 8.656478428251635, -4.593716359316142, -8.417808361527515, 146877.66525455174, 112096.98207591943, -293509.8829479456]",0,0,
186,"[7842.761313690295, -7264.766660781115, 734.8396501858952, 2.574932561795464, 5.113461495234277, 0.15059315400387863, -7.449684481450727, 7.232030046140757, 4.0856929955569115, -5.932198542189352, -8.524344115336916, -9.87068437049973, -9471.778902301827, -66224.94831030024, -365955.08833444177]",0,0,
187,"[-6828.3946785743165, 9137.044560675215, -1079.0653946508482, 5.928292358437771, 5.711550286526866, 3.8101133256542816, -2.0157903992267663, -7.650145503413762, -2.767948338685396, -8.708867640841362, -7.1778933665170195, -0.09997212725513727, 142937.62703121314, 17771.707185581035, -104285.34245529951]",0,0,
188,"[9271.162865817423, 5028.860438397975, -3673.2534092094384, 5.127997189843224, 3.487627281150352, 0.7666104225248709, 7.350771116976148, -3.873581946807687, -0.5848357364849672, -5.675685595565059, -3.426174900497145, 6.505020955940559, -16609.532351482747, -47344.307718653596, -63256.28475293156]",0,0,
189,"[4717.345066128153, -4360.868866968129, 8470.54464330036, 0.674013526769865, 1.6878891520807722, 4.309065255985045, -7.690250501932515, -7.644729673002703, -1.9075749663015058, 3.4151317648428083, -6.066866304974808, -6.7714487239324965, -111411.83264359736, -18455.63162744674, -37317.322163734]",0,0,
190,"[9002.937512620148, -2466.8250202233976, 2717.1135147323657, 4.361710117134254, 2.9428542218660283, 4.790607986686574, -2.9188709269564335, 9.370333542724687, 3.1904747968875906, 1.6078098721386223, 7.368669399682037, -4.581716430246753, -135682.38825091717, -53849.92018439341, -58021.8980329202]","[array([-108.79341, -109.91911,  -31.7356 ])]","[array([790969.03304344, 412878.88542466, 221474.10157336])]",
191,"[-7220.466589133465, 2692.3454443338724, -3709.2832974545727, 5.742275855926992, 2.605241738123996, 4.3300319632620194, 4.754810078299652, 4.718667174260842, 5.507489611494828, -7.384758844229516, 6.492777123731823, 2.9451906403528483, -55330.643291746645, 63412.672423637094, -328920.20898611576]","[array([-88.84258,   7.53308, -97.16786]), array([88.84258, -7.53308, 97.16786])]","[array([160796.79530384, 737028.57929781, 619110.95237792]), array([160796.79530384, 737028.57929781, 619110.95237792])]",
192,"[1943.3379682938248, 4399.389317106721, -7473.546107399125, 1.7716750825868253, 5.860572478495941, 2.6927642627417843, -2.26458678271527, -3.423300457319722, -4.6376117684709595, -2.500950537672372, -1.8011135127537745, -8.580181746325238, -129671.93139941187, 126273.59563757124, -375012.53676587774]",0,0,
193,"[-4953.057788536139, 2128.5763910271016, -4136.727452773139, 1.9361364203216678, 5.507871376316438, 2.7134241462337396, 0.17033034140966663, 11.067711585569924, 11.612504720485969, 11.11850426948649, 6.661155908374276, -1.7633781880864046, 116621.42602831067, -71141.76172910353, -12580.854646560387]","[array([-56.82279,  54.40034,  17.51566]), array([ 56.82279, -54.40034, -17.51566])]","[array([115860.86035128, 223872.7909931 , 279968.95243861]), array([115860.86035128, 223872.7909931 , 279968.95243861])]",
194,"[-9340.270086047936, 2097.5127796654288, -6116.359432471943, 3.2039037671769446, 4.964182355893851, 3.4928007768643723, -1.4047900779316098, 5.253495770934597, -6.5889020796514, 3.4628255102449295, -7.617250266976965, -7.05415182706267, -72898.05953090663, -137333.70442072803, -331006.9429493052]",0,0,
195,"[4205.152760442481, 9776.785276912673, 7353.781105953971, 3.1902080495816345, 2.0668655487532335, 0.478850084492047, -6.939777794957836, 10.18962473546998, 9.906426484847618, 9.051043796806251, 3.518104381085845, -5.102104423724963, -108648.32505816346, -38730.25068891622, -361273.2774733375]","[array([-126.68396,  -18.21339, -203.73823]), array([126.68396,  18.21339, 203.73823])]","[array([ 321983.27234386, 1021268.21664167, 1244527.0682773 ]), array([ 321983.27234386, 1021268.21664167, 1244527.0682773 ])]",
196,"[-2972.404493847256, 2484.272924758845, -430.2732940743863, 3.3993277956405543, 0.10958136739503972, 4.122879550271136, 5.618916393157999, 6.630495256629221, 9.675480694529202, -3.689558034181495, -4.126696270404478, -7.276084192758917, 45516.28532638177, 125113.15112090803, -344962.38380769116]","[array([-130.4364 ,  142.8943 , -132.52943]), array([ 130.4364 , -142.8943 ,  132.52943])]","[array([1161262.89485087,  778436.04441741,  152556.64500692]), array([1161262.89485087,  778436.04441741,  152556.64500692])]",
197,"[-7552.954524386581, 7601.870268617349, -3238.044895482708, 5.504402551983162, 1.2030724310435517, 1.3278011445016316, 1.7007109817450168, -2.58681858446218, 12.505323769357926, -10.255753781204, -4.434044965832632, -8.234724121607567, -94167.90809633589, 84282.51389654764, -24002.837329942908]",0,0,
198,"[-1393.5701840368256, -9870.927433721066, -6157.837396227753, 3.114198832872588, 0.5018665567573117, 5.835517583058181, 7.576598631409485, 2.244688347943578, -2.4714817901287702, 12.352148166148432, -9.384621388236013, -0.2665336848215656, 110111.12548816841, 24373.208275076642, -107706.61717212555]","[array([-93.68152,  49.01806, -91.13686]), array([ 93.68152, -49.01806,  91.13686])]","[array([803383.63385123,  60680.95604115, 293959.77719284]), array([803383.63385123,  60680.95604115, 293959.77719284])]",
199,"[-4447.422543695494, 3750.850355058492, -3034.811956609833, 2.0103230133237164, 0.6268743639988176, 4.902766797870847, 11.410666171171766, 12.436169110038797, 11.081767817957193, 5.890124562592316, -7.676859260938639, -2.9210176457438095, 78116.59093748481, -21852.49172237373, -1246.1910274482216]","[array([-27.76899,  72.22451,  20.22397]), array([ 27.76899, -72.22451, -20.22397])]","[array([238736.50735555,  41086.87937475,  89529.40517148]), array([238736.50735555,  41086.87937475,  89529.40517148])]",
200,"[-5981.413890044736, 696.2155503536087, -278.4932564273531, 3.4259476732298775, 1.691550322425949, 2.519495703697131, 2.8262284623910574, 10.977865488263895, 12.185761087610036, -3.1630860556751514, -3.81589750975896, 2.9195026368750376, 18854.834562441683, 34975.91956266816, -156594.1323885997]","[array([-60.62166,  49.6253 , -60.93441]), array([ 60.62166, -49.6253 ,  60.93441])]","[array([334747.03349066, 222315.91441406,  74915.55210182]), array([334747.03349066, 222315.91441406,  74915.55210182])]",
201,"[-1018.5362192217981, -6859.609521866425, 9099.359515869273, 0.20821714109013836, 4.431553209439993, 4.1230978631999085, 7.6812413732917975, 4.916586242369581, 5.6084070998505915, -2.6702910058983687, -7.396778418342622, 5.754756086080171, 65684.74233665003, -135687.3271893327, -50227.202075089386]","[array([ -3.42619, 103.87552, 109.67875]), array([   3.42619, -103.87552, -109.67875])]","[array([793868.27058096, 364766.43886558, 276651.33129987]), array([793868.27058096, 364766.43886558, 276651.33129987])]",
202,"[-1249.154076511537, -1282.0204518984083, 5174.140247188199, 5.344244259106345, 1.400018043073539, 2.715859027659214, -4.007154668877902, 11.04599889891086, 11.506617927935316, 10.841498112049884, -2.949959121739848, 2.272583806290614, -22547.21060005203, 75247.82792711689, -162686.84444340458]","[array([-50.23014,  33.50138, -76.16844]), array([ 50.23014, -33.50138,  76.16844])]","[array([381820.30247824, 127196.29848409, 246793.53440863]), array([381820.30247824, 127196.29848409, 246793.53440863])]",
203,"[-500.54287864646903, 5291.161397490841, 6775.178778363272, 2.0521871157208875, 2.6596461567112826, 3.520109731116763, 2.182738508486862, -5.830923102772115, -4.496041598979348, -11.17853147605606, 6.93058954709808, 3.442197185326183, -56806.077870989204, -149003.18551744963, -172210.0298969685]",0,0,
204,"[-3948.999083568441, -685.3199819010624, -2959.700885583914, 3.9406564948244744, 5.0580001546513556, 5.6528700209296465, 5.859086881446636, 9.634461795411802, 3.6776987607220715, 3.2321968390701503, -11.004262858293924, -2.2879772804913703, -22033.242358800926, 129941.42953006388, -54629.09035914909]","[array([-17.35435,  82.30176, -82.32021]), array([ 17.35435, -82.30176,  82.32021])]","[array([608303.37587511, 142800.70812446, 260330.37886094]), array([608303.37587511, 142800.70812446, 260330.37886094])]",
205,"[5650.452968795125, -5.514649433856903, 1320.997245941995, 2.292212457641592, 2.462328130635882, 4.726715018382029, -8.378593476029184, -7.45104454518179, -5.025488668622321, 12.08263766649113, 0.7413859717457569, -6.311904086703768, -29949.77808031744, -71377.1600052967, -149461.9266602045]",0,0,
206,"[-7631.948210992672, 6580.485682506307, 6433.262050556561, 4.808119066924443, 5.8706492648475646, 4.1228781881327645, 5.7914787917517465, 4.730993780155085, -7.690882534749018, 5.379119480588521, -0.8375437321648818, 4.733424148628167, -96071.31587424818, 70761.14457800752, -345614.4883512789]","[array([-166.08933,   -4.2804 , -174.62326])]","[array([2078782.45763281,  687695.88545875,  835076.63513987])]",
207,"[-1464.3370673070622, 6310.161543788963, -1111.8091077371555, 4.466760733100414, 4.20142936188111, 2.30840149501956, -0.47799620062516723, 9.97285118747967, 6.833489880414344, 11.53714621877127, 4.37668452950755, -4.097880008769902, -37282.126777400044, -148152.45246772456, -372807.3385821821]","[array([-130.11472,  -26.14462, -155.32488]), array([130.11472,  26.14462, 155.32488])]","[array([ 677421.9780335 , 1191824.45469177, 1059719.35854651]), array([ 677421.9780335 , 1191824.45469177, 1059719.35854651])]",
208,"[7700.4954601871905, 6127.174030230415, -2913.4971553416026, 0.28352358567441627, 0.46435491462937883, 1.0485838551416595, 1.313062691298617, 7.176793735371961, 10.679343087543167, 8.228887989475183, -0.14981872965586085, 2.6673615114958, 67007.49884511207, 65198.68571646561, -371908.02616736013]","[array([-145.17676,   30.82605,  -90.8535 ]), array([145.17676, -30.82605,  90.8535 ])]","[array([ 88107.49107858, 886606.55132423, 516973.12653184]), array([ 88107.49107858, 886606.55132423, 516973.12653184])]",
209,"[3857.4205946937127, 6562.59636892195, 8662.190833451117, 4.092789611022656, 3.311460894164432, 3.197866884700167, -6.881078034887102, -3.6529608569752927, -0.4123093715037651, -10.260390923941666, -7.656935040554954, -10.439513741524785, -101045.3640337529, 4049.744124105113, -283591.9188998517]",0,0,
210,"[-7893.32882187231, -8144.681712477762, 7218.800649386863, 4.5792913969028, 1.5522297436633272, 0.3789587878371553, -11.757888782697766, 12.42125418848999, 2.180375508525783, 5.5011846568721054, -3.1031022195727473, -8.419889107606867, -61066.33891656902, -86576.25274433722, -356151.666417711]",0,0,
211,"[6459.00531129077, 248.12658883551194, 6188.706995178745, 0.6347489738414143, 0.5594938069270958, 3.7573461070522063, -7.847603871019573, 5.33217783590595, -0.9084352249624033, 8.313334116456407, 2.0204216205706587, -11.58599543235596, -50157.75438360531, 105209.11811509554, -109399.34997047606]",0,0,
212,"[-363.3910187645215, -9526.009498890693, 5618.357786098011, 0.296853820396491, 0.3590911952516074, 0.6025328034976555, -5.917837974710838, 6.61283224376389, 6.1832050376222725, 9.453244499544319, 2.4818214513680186, 5.3961569949346355, 89931.15735206858, -6762.843158836942, -45388.087103407655]","[array([-117.04089,   81.79083,  -11.11985]), array([117.04089, -81.79083,  11.11985])]","[array([ 71923.22543103, 167885.68903605, 435449.40206566]), array([ 71923.22543103, 167885.68903605, 435449.40206566])]",
213,"[-2920.4294684274255, 3148.72568156315, 2780.5324744325408, 2.1454481918084505, 2.0665663245723778, 3.821507684560408, 6.80962061749856, -1.9788470999608672, -1.9669673392918305, -6.0614855815375295, -1.8903206100838084, -5.57338734173268, 118939.50771638012, 95320.8683280044, -156651.84270653062]",0,0,
214,"[2771.629377307885, 8316.241919120785, 4914.2359439510055, 4.5856642588990075, 3.850215934192093, 5.572756654798445, -1.3308954088830394, 2.3217766411054974, -5.553831939124959, 1.4734034490369172, -5.471739938344226, -8.584490807900618, -11124.08002660278, 116486.5278718, -195714.01898968863]",0,0,
215,"[6217.608268055776, 8435.92390655859, 3060.667055017626, 4.833605310737091, 1.7396462746671268, 0.8161742546374557, -5.59340266972994, 4.196956305792288, 1.9510686802098913, -4.778964020333094, -9.638332335077786, 4.086671709938102, 92805.03709184253, 35093.811330593104, -352917.7118836697]",0,0,
216,"[7075.030927042571, -4554.951181644246, 5520.898356190968, 1.011387958358444, 5.9293105392461225, 4.9816593289268685, 2.840065757504137, -0.5611193293855772, 7.302495640682535, -4.4104230036484395, -9.32729315184991, 4.750898666911077, 43636.1415989995, -9568.345612278703, -106806.81222336204]","[array([-110.91147,   75.92502,  -50.16755]), array([110.91147, -75.92502,  50.16755])]","[array([556266.41078522,  72895.782199  , 201366.11415168]), array([556266.41078522,  72895.782199  , 201366.11415168])]",
217,"[6900.181244249703, -6224.800629718449, -349.87749416752376, 5.22308810145464, 4.9019203796071285, 4.345726614255353, -9.921297813518793, 10.10864395001424, 1.3195853979481065, 6.405564564275274, -7.81363283320778, -11.195476884487247, 27467.893478036363, 75766.15382246912, -221952.48012696445]",0,0,
218,"[1180.3092171501485, 8662.850264820467, -2181.2744611829694, 4.404961896008806, 1.4602467249258653, 5.066852981094704, -7.002863811909735, 1.9823241194477799, -1.9325493591851677, -11.924835795716058, 5.827978353289588, 2.22177285513604, 79458.92504253236, -22861.954050292916, -337352.75445422763]",0,0,
219,"[-9170.950406407721, 1183.1617885082778, -5601.180899306803, 5.903668070862186, 4.538216148705229, 5.99751647935704, -4.098225645610576, 9.78187687400462, -5.864223252436069, 2.993177434780975, -12.368396412163317, -7.925296427472374, 3605.306172892975, 70050.53755737026, -82787.95319755218]",0,0,
220,"[-4893.880672705386, -1546.369808312098, 2724.8533089218636, 1.4350194096095066, 5.6318866950420805, 4.0008904957587825, -6.009692006290223, 2.9061328384110237, -3.6212082481453196, -11.508319142206494, 5.222390602925145, -0.933875855246276, -95832.31227435553, -83229.56601546129, -75886.62550019828]",0,0,
221,"[56.712070157043854, -8969.212472180292, -6103.268786761085, 1.4448331759516058, 1.6352775512803115, 1.376952347077938, 8.525786135262855, -3.67311494810395, -3.9379267246089285, -11.85459186128594, -4.19044606934041, 0.30470505639560663, -29017.768544576888, -101161.83400228749, -123185.75156567706]",0,0,
222,"[88.2801791871243, 8461.219480449992, -7991.277898384513, 4.447717138870993, 5.424611546324466, 0.14468185033233405, -10.236621264501057, 6.394492825819295, -1.9077343147509138, -7.701799683196117, -6.429871590874744, -7.414797116987088, 17364.763430978957, -95453.80456362046, -172580.21290781637]",0,0,
223,"[3653.7998219856, 3648.627004128459, -9947.94900272791, 0.3329774739587623, 3.736999180308069, 2.451082403127587, 6.579198674257153, 4.065211125993816, -6.283047155655632, 9.004194974441887, 6.779874402917393, 6.364119832519652, -147060.7969895232, -149707.73388330065, -282052.11277305044]","[array([-353.59832,  -17.20019, -211.27786]), array([353.59832,  17.20019, 211.27786])]","[array([ 425252.44001729, 1430706.21873966, 4883339.82178139]), array([ 425252.44001729, 1430706.21873966, 4883339.82178139])]",
224,"[9341.240548584214, -7477.498185018261, 5137.943395290466, 4.360527120675013, 4.157423640613638, 3.3474770533391007, 8.500391944033016, -1.5213710301527827, -6.603511727604264, -12.240314208438695, 2.537602594186973, -0.9004347511843083, -132541.51900976372, -130319.52575955982, -360155.50900048413]",0,0,
