,Parameters,Minima Found,Eigenvalues Squared of Minima,Other Info
206,"[-1248.9523720338875, 5055.105586524118, 2344.670676963555, 1.2342870632642433, 2.7980445020212645, 3.775885984010137, -12.52811702323513, 6.929363733537844, 6.105276164155235, 11.239612381577459, -9.96433254905462, -3.434334207375798, -74589.63069047082, 145074.85020494764, -58063.735416518175]","[array([ -70.63309, -160.74265,  135.38399]), array([  70.63309,  160.74265, -135.38399])]","[array([1164706.64336662,   64905.60440564,  307056.85555317]), array([1164706.64336662,   64905.60440564,  307056.85555317])]",
207,"[-2790.0186607942824, 7061.424863053784, 3259.056146844525, 2.728754325672584, 1.2569818786842581, 1.5244243096463732, -6.172180012828604, -7.01363553267959, 10.107084202412171, -5.029730069832415, -4.01938320210993, -5.138009518786337, 57038.525957123114, -85342.71384176903, -10456.51026915235]",0,0,
208,"[905.3962593387969, 2067.458647376001, 4205.643176004494, 4.753985107251308, 1.3491006072243772, 3.4372531228709726, 0.8555186950115967, 2.3537741134383197, 3.2335093164705775, -10.092914413244381, -11.935162102232542, -4.270383802344451, 24921.877220166003, 18777.935735447594, -21052.047022070503]",0,0,
209,"[-9927.350636006757, -857.7601038373286, -4616.885702203924, 3.419288009020319, 3.6843653203195856, 0.9909662156793811, -9.540214012871218, 7.428793250935092, 2.4049929475271963, -4.324692210602324, -11.884893933621282, 7.66950064515683, 21761.556567685737, 36999.17520447835, -279132.9693195567]",0,0,
210,"[5510.041234790755, 1306.7593579519744, 8595.665790307656, 3.933361172086856, 4.594733710608894, 1.2766678425290683, 2.338652403098637, 7.422030112232363, 7.079743817977585, 5.240954986271387, -9.044541650064039, -9.351104665478728, -144891.18463068872, 108366.82441140464, -340307.40033310244]","[array([-2.4587584e+02, -2.6173000e-01, -3.2737965e+02])]","[array([3049392.56633304,  670903.83104785,  551484.7350314 ])]",
211,"[1223.1360009825294, 7122.852373284775, 587.1041723224353, 1.5860577424069335, 2.1052541583502187, 2.722693616423552, -7.014737350770307, -1.1937757203230257, 9.753924430349151, 1.3489905467109384, -12.113893955142434, -2.0429514614190936, -49681.05735707376, 127256.54007799568, -295409.5754808937]",0,0,
212,"[2973.5514097707073, 8516.214363085008, -7538.225683142714, 0.9964666263795291, 3.5462179186655822, 5.542612055788917, 2.90626456667634, 12.319536881482314, 10.079796075171288, -10.413414914717364, -1.2149846235354609, -10.848639061183485, -140532.92553482903, -73826.91709629637, -386597.6516060539]",0,0,
213,"[-2330.278417456473, 7724.135063002002, -3314.3992115117917, 0.48840202530709886, 4.727002896735187, 4.095403937822743, -8.390082271343221, -7.2555741502302125, 4.5712020529581725, 3.0336712414553713, 3.8353808252636057, 3.779214384349899, 136025.4260237122, -85820.55068710638, -90072.85563090513]",0,0,
214,"[-5629.035803142965, -9337.943088276968, 3419.1931296565544, 3.394083564727265, 5.731841475562492, 5.436684317407595, -0.5803533949893254, 9.057617295219892, 0.6969312887231975, 3.9819939633374837, -6.968639448836019, 5.9982448512688755, -33798.23814485407, -84420.11393758493, -321294.35101184074]","[array([-106.33845,  -57.06025, -101.72545])]","[array([352360.77004514, 634189.15507043, 842057.99321016])]",
215,"[6104.3584641207635, -4105.480820985969, -1030.2512355940107, 1.4212072777518705, 4.614694693577648, 4.880459893225025, 2.464139455214312, 11.709466862275601, -1.8819459650924433, 0.028868278177053952, 5.929531658665212, -5.746753081514164, -71661.20614137674, 106902.73672196927, -127689.21795250807]",0,0,
216,"[-7684.427448661512, -54.33797258361119, -1338.7747635926498, 0.6868841433104769, 2.6408125544054255, 3.2628811224569163, 3.311511154785764, -5.976621392205647, -7.808947109010597, -5.363190379724597, -8.813387377211752, -11.200891789037495, 80437.98587042102, 35670.82742216773, -278738.85826371575]",0,0,
217,"[-1918.56108802374, -8557.849371766944, 61.43142494524909, 3.0089031214965987, 3.706981372078089, 1.1822813081148151, -0.36881427228308006, 9.53373296059008, -7.737627262196005, 7.399482916792852, -6.450177842207969, -3.6785589867949238, -76931.8322545478, 69248.2662820126, -370426.2015662602]",0,0,
218,"[5953.973533991688, -4853.144616143299, -9459.465399087281, 1.5330397470258104, 2.1408684472482964, 4.542925293110889, -11.063862165256717, 6.858636141350894, -0.24743892584597393, 9.929210245794795, -1.2591576561723805, 5.050729092137416, 119798.2746240074, 43187.48696913992, -254752.774066925]","[array([-181.8256 ,  142.50221,  -77.84876]), array([ 181.8256 , -142.50221,   77.84876])]","[array([ 277228.04681726,  743117.52075715, 1006644.83977416]), array([ 277228.04681726,  743117.52075715, 1006644.83977416])]",
219,"[-8160.071546079251, -7452.640315652204, 5297.458081997234, 1.2109811649994981, 2.0048292141283963, 4.413893548128176, 4.202338389160538, -0.7897874246521432, 5.407964725786332, 12.337419509740783, -7.60368477162783, -0.7185744319467471, -2781.2695764916425, -141555.63667618053, -311848.69027425675]",0,0,
220,"[-5310.4347921806, 9206.985539779165, -6544.57843778294, 2.1058415411201348, 2.1685911465712, 3.9930803836679996, -12.004553841926386, 5.442662506955049, -0.19251637559513224, 1.3588569113472726, -2.632688990089033, 0.792290021122076, -146748.00177474815, 117584.38736786769, -313885.6185537294]",0,0,
221,"[-3534.072451384107, 9509.809955878598, 2556.3931705925916, 1.1065725798530768, 0.9694843804010534, 1.1354960503091729, 10.409599122642504, 8.83358400475019, 1.0921805865435452, -2.846908513810531, -9.578511422258853, 0.8482695476481936, -56556.65957604245, -48915.42027912891, -103506.29892111523]","[array([ -56.35623, -144.13222, -153.83461]), array([ 56.35623, 144.13222, 153.83461])]","[array([592347.68410152, 305493.2515164 ,  91624.59354371]), array([592347.68410152, 305493.2515164 ,  91624.59354371])]",
222,"[5693.1381519713195, -4247.224782545356, -430.704836720015, 3.078867947580072, 5.620888520367451, 3.8241945205377585, -5.419552988271867, -6.35088859229276, 2.539319840023511, 6.916348771496491, 1.9891542406117857, -2.348942121411291, 26856.71820268224, 119298.04372216924, -360920.4808820718]","[array([-172.02871,  137.23441, -191.61379]), array([ 172.02871, -137.23441,  191.61379])]","[array([2049051.60991794, 1039909.06971496,  643254.23278448]), array([2049051.60991794, 1039909.06971496,  643254.23278448])]",
223,"[-3145.120475990704, 2139.7883153357197, 3219.7701217309495, 4.304006151716314, 2.8650026657678915, 0.8506610085237882, -11.773886959127708, -3.405151306533658, 1.6194441384900848, -0.20638299984244846, -8.852900498781834, -7.734366815596563, -17851.774712937447, -111018.15162796745, -277467.9875851263]",0,0,
224,"[8670.142707859759, -8379.55935456238, 1888.8498945732117, 5.776658118947021, 3.819295497864924, 5.487595037667582, 12.295603377615546, 0.1340711621944024, 7.232145000883529, 10.758998233223064, -11.66928335435599, 0.046041138693242445, -112777.9826151858, 90713.60692083818, -34835.92541428207]",0,0,
225,"[-1391.8233095019314, -9870.540581426363, -5205.8129989812805, 2.306072492541902, 3.199954008249032, 3.13331350429638, 0.19227314497147674, 10.502958863019774, 10.442847795350279, -0.9538807987036133, -0.8834953930670988, 1.6239016565805642, -77151.44316040787, 13192.24887068008, -77291.29393669573]","[array([-91.99312, -76.9491 , -18.31643])]","[array([127361.04591404, 300457.50984314, 390083.3098916 ])]",
226,"[-2922.2422493734257, 6561.927957751141, -2634.23179990313, 3.286543582287446, 0.4961789148421344, 3.556793670266806, 2.0416400899235967, 5.362689035412847, -1.0339979690571797, 7.0091539164746735, -0.24951917005386726, -4.7140902006843834, -62162.742312774746, -15665.872760182625, -195838.31917832533]","[array([-298.37422,   -9.35045, -292.53973]), array([298.37422,   9.35045, 292.53973])]","[array([4788354.23193256,  380197.03227292, 2475587.81821253]), array([4788354.23193256,  380197.03227292, 2475587.81821253])]",
227,"[-2005.7561936100647, 8746.259236354508, -656.5266466529065, 0.5803160281715475, 5.923203642183999, 1.1313316147079577, -5.1701944090346394, 0.6290798543867062, 4.610091587895514, 2.772100683171004, -3.279897946481091, -12.287491162641079, 23914.739557301888, 103022.51882560126, -337814.5244785466]",0,0,
228,"[-3543.148056577472, -6284.622932547961, 4284.390380161269, 3.8233081821703445, 5.810886484984298, 5.258041287401453, 4.53401526340069, 9.422697174160984, 0.6216229806497306, 8.813318828475165, 6.92022979710681, -4.80731883599283, 104037.96985296719, 148331.20870359667, -164763.07317954485]","[array([-135.82153,   31.18608, -127.6572 ]), array([135.82153, -31.18608, 127.6572 ])]","[array([ 323452.4854347 , 1281847.48653128, 1140220.73668158]), array([ 323452.4854347 , 1281847.48653128, 1140220.73668158])]",
229,"[-3113.2404419828963, -311.1874268119609, -6637.505571017256, 3.471587696783179, 3.292621352370289, 2.869399077573068, -9.316128783019902, 8.421812792673723, 0.7036702068199538, -10.294644500681745, -3.173357900037333, 0.5817876968164928, -90968.56312426052, -139821.40833881107, -1565.96549531247]",0,0,
230,"[81.78144105412866, 4566.506771417733, -2639.5240114162207, 3.9438835972770825, 3.125157967119774, 0.29698646977814347, -1.5748555014740209, 12.15180975899537, 2.1613465746446074, 9.244019754846622, -11.633318850292053, -5.67390657662352, -111950.66105079412, -10817.453102377214, -101921.63396160485]",0,0,
231,"[-9930.041774709016, -556.1908986284034, 598.7161813334824, 4.02043815371285, 3.3193687982818325, 5.328401793570374, -2.4963350255286354, 0.9403320835337006, -1.4041838963200828, -7.47028004073601, 6.932213899802509, -6.498695189590255, 58367.92236439191, 48357.474024811905, -215634.47945012577]",0,0,
232,"[-230.03834095005186, 3946.1831897767515, -4428.671860242286, 5.473982441577354, 0.5936622701232931, 1.872997937248905, 7.2162245481281815, 10.91961117389457, 8.337669019097518, -3.15580056971322, -1.1647476285233953, -9.933768543431176, 53523.65543901501, 108519.73843469139, -245503.96359668364]","[array([-138.90275,   34.5423 , -179.22113]), array([138.90275, -34.5423 , 179.22113])]","[array([1407927.81373726,  417974.832268  ,  825517.80379659]), array([1407927.81373726,  417974.832268  ,  825517.80379659])]",
233,"[-1394.7650471119414, 5676.825429245666, -9741.242477936341, 1.3215210628305198, 5.4346492109058975, 4.7591354973838484, -3.581767770007861, 8.623185332160876, 4.938833890762531, 5.419231458716961, -1.4416770204789024, -11.204443135224977, -76930.47145438242, -73384.36056695247, -72743.28160947171]",0,0,
234,"[4293.621945324439, 8213.730417583993, 1711.9444005342684, 1.7344805367712945, 5.757824452765796, 0.22554765012440828, 3.833617824798303, -3.9079525638338515, -5.696451199954467, 8.512811205044176, -7.621814902374458, 2.322532550579533, -115025.6382449664, 54561.17389312122, -124355.15572634776]",0,0,
235,"[3989.044360693528, 2851.2969824507145, -7528.374732560544, 3.568309065184229, 1.7493360152914832, 3.7211777829167936, -0.626189058338813, 6.87270255603552, 6.500751336226845, -8.352392215270779, -8.934301871645133, -2.1932914706009132, -68655.2880271406, 126780.08624594787, -395638.36591309315]",0,0,
236,"[2797.5610963379368, 2471.298680069205, -3430.602141975496, 0.12842512189007052, 1.5696475888921342, 2.7743632599876014, 0.728377499754707, 5.373051111103434, -3.1762440590750805, 8.264554920807537, -5.943595807975331, -11.046669550967277, -11417.473296177166, 85198.26717780987, -231950.44886282625]",0,0,
237,"[-3451.7925844933743, -6758.418131866936, -4012.626289090941, 5.646775379136796, 4.120331158435633, 1.4906709124074116, -8.159237162198536, 10.400971960126313, -4.70645023518882, 1.3796709246874794, -11.58067638164862, 6.283021493391612, 6101.527902145899, 136859.16057805112, -302880.3505801651]","[array([-193.31751,  218.87843, -242.84281]), array([ 193.31751, -218.87843,  242.84281])]","[array([3102818.23807878,  557427.56290889, 1219505.76625616]), array([3102818.23807878,  557427.56290889, 1219505.76625616])]",
238,"[-8860.204770869275, -6652.987326969708, -5194.099207924177, 3.615459491069098, 4.268250728893224, 2.021893615629644, -5.976983967701754, -5.404717781445484, 8.234477709215806, -11.713069790574243, 7.897542033684857, -4.530523784238968, -149206.81249634724, -136635.36972063588, -169760.7505226651]",0,0,
239,"[8087.700881856559, 4345.333965241172, 5114.886682825192, 1.295725614081113, 3.1121798414944677, 2.694938359197494, -8.884308511257384, 1.9458994212578649, 4.104522685284442, -0.9305790879979181, 0.1027711641148521, -11.230083847736118, -6962.6471375608235, -56382.56741450832, -138767.0029850957]",0,0,
240,"[-1860.0948343074733, 775.0551361376947, 9103.095661295076, 3.015917032876923, 4.916111265639864, 2.0133450163846427, -5.101934015778425, 11.914976352376545, -7.181506674547022, -9.273447989757566, 6.832479516341532, -2.3320226514476, 65899.06082061681, -1533.6025227397913, -319737.15202351764]",0,0,
241,"[-7942.116797649716, -1744.161889009234, -255.01810352121174, 2.5142973184443393, 5.4397804200040225, 3.93547215203304, 11.161872165213985, 2.7889745488435924, 0.6007236885410556, -2.6261354579994816, -7.68308556493855, -3.2774192368670594, 128775.05456125166, 33060.58748761765, -73683.22930468054]","[array([-109.31026,   82.49948, -118.50238]), array([109.31026, -82.49948, 118.50238])]","[array([905892.45637701, 254639.54368602, 304288.69235225]), array([905892.45637701, 254639.54368602, 304288.69235225])]",
242,"[8307.829182269856, 2230.3247408327006, -7853.969110436587, 2.7624118340501735, 4.666781123774057, 1.8009335077237993, -2.896395987943409, -0.1307790085729641, -3.522555964760371, 3.334277264379418, -5.364349533814152, -12.483703990850564, -90412.54589014687, 59713.96756920841, -117459.71771171712]",0,0,
243,"[1924.5679239253768, -1648.1031010893312, -1390.2999478143047, 4.118020357537752, 5.955598139024926, 1.649739159543585, -10.125153966537843, -7.281618026676171, -1.746998323587711, 9.530809958509007, -3.0577538060357696, 4.005824130526371, -48508.275948345254, 77110.59858286873, -233096.92649807388]",0,0,
244,"[7059.784774664808, 4022.2939829669267, -3121.958925026067, 3.338655013001819, 5.961868570505563, 5.6291233737044815, -1.706174524638472, 10.31013766945231, 1.1340874826919123, 1.3639089995867621, -8.608874656371768, -1.3769602525652722, 23268.785395884945, 141446.97834111896, -253612.51245899842]","[array([-141.92361,   91.42646, -126.67686]), array([141.92361, -91.42646, 126.67686])]","[array([1263229.23525264,  694255.78512408,  561503.18285665]), array([1263229.23525264,  694255.78512408,  561503.18285665])]",
245,"[9451.206003404703, -7957.451860354474, 2553.1310278201854, 1.0748105045208545, 1.0208243381475124, 2.222205949145417, 5.263942517161713, -4.311079102980318, 9.813180653278472, 7.894562804666972, 0.823512515713368, 0.19814608719040372, -114502.57469484731, 8483.836075866624, -212247.4340307412]","[array([-105.0038 ,  -42.63865,  -82.98794])]","[array([114564.1156019 , 499605.08766152, 361822.2720818 ])]",
246,"[-272.88506863045586, 5680.010505316448, 8238.015152041156, 4.681974047998176, 3.670310400906542, 2.307449759919407, -11.643125218327398, 8.856791295064369, -4.169021787559472, -1.6084551000074896, 1.5999155742150446, 2.0523512673643154, 67725.99728266173, -99223.9559935074, -279844.6810294496]",0,0,
247,"[-9270.657402210116, 8372.225882583516, 1455.3803787367488, 4.35153227435283, 5.742722145479887, 5.009851998688105, -6.232555013033, 0.35716704947534694, 0.5290637933877935, -11.954155758368774, -0.6625586463243494, -9.418996807333212, -86030.4304452425, -54988.76115933576, -60177.05630212999]",0,0,
248,"[-7623.320413499395, 8754.897293534763, 5799.604299962251, 2.3226432733919777, 1.5625607887494226, 1.9022444185666625, -6.147218679684006, 10.18472507531289, 10.35442528744887, 11.155672491306522, -6.033792082831472, -6.446107671917349, -123966.0834917026, 141528.55489680334, -48794.52318074257]","[array([ -46.17593, -117.97754,   83.29447]), array([ 46.17593, 117.97754, -83.29447])]","[array([160537.17178559, 383226.31516005, 325989.16066647]), array([160537.17178559, 383226.31516005, 325989.16066647])]",
249,"[5512.981525686117, 7691.918816225661, -5449.609618413738, 3.761430230291307, 2.8791397999660724, 0.23435141372386947, -6.106633242796537, 3.304715336608572, 4.214369325929132, 11.17821207282589, -1.7497810316722369, -0.7507802027199375, 82453.30065838655, -66242.5730333397, -238745.2294349444]","[array([-104.71235,  -21.53185, -206.20429]), array([104.71235,  21.53185, 206.20429])]","[array([816275.70824865, 158285.35863738, 260529.13690832]), array([816275.70824865, 158285.35863738, 260529.13690832])]",
250,"[-3823.809082658391, 6858.307639240626, -8614.327664364419, 5.6988575539711555, 0.37870663069555466, 0.24702205454054815, 3.4551348607483696, 8.231927032043096, 0.8062720122537552, 4.055934504753807, -5.662055773295822, -8.98691462276528, -113620.1425288039, -38000.42790885396, -279126.70774785936]",0,0,
251,"[-1725.6722872503415, -8164.414093658472, -29.456455695473778, 5.8087976618303765, 5.2230160631456695, 4.967504955992009, 2.109782861701369, -0.29736378390308893, -3.334303471420256, 1.1963416064350945, 3.5897420487170457, -12.294336382796788, -78188.73822740125, -82574.35384339141, -156022.97810802842]",0,0,
252,"[2944.4210785170944, 9263.666141164736, 8669.170502615958, 1.4296546617607009, 0.9748276805471398, 0.8549592971685805, -0.030711408856396005, -5.322740303706584, 10.309254618329412, 0.595773312971172, -2.645322678704167, 6.823728665076246, 58721.9232564244, -118674.1117355421, -209549.0546990648]","[array([-107.25538,  111.30576,  -49.35479]), array([ 107.25538, -111.30576,   49.35479])]","[array([416860.99941992, 113756.36976219,  63305.68509386]), array([416860.99941992, 113756.36976219,  63305.68509386])]",
253,"[7052.9080303458395, 6929.3726443812375, 2804.706291974986, 2.9953292905121787, 2.681591534271054, 4.531663379025412, -1.966892530648522, 10.488636613847653, -2.513800647815388, 11.393454579007646, -11.63382047456511, -3.5846316194815504, 21678.68908222593, 28585.69519518633, -180023.097529077]","[array([-288.56699,    9.753  , -259.7042 ]), array([288.56699,  -9.753  , 259.7042 ])]","[array([4427563.92370813,  377977.21364194, 1403495.28926017]), array([4427563.92370813,  377977.21364194, 1403495.28926017])]",
254,"[1104.2677802434337, -2066.9174814022235, 181.10888177719426, 3.6977591576293714, 0.5057590969602167, 1.206427512442485, 11.924118894903337, 7.843190667203386, 6.314313535484667, 9.411653941258653, 5.432673484143137, 5.490590847019213, 72196.08537700452, 45015.83424295182, -277262.9449011952]","[array([ -81.58914,   18.11499, -106.44056]), array([ 81.58914, -18.11499, 106.44056])]","[array([268277.06288814, 688133.76764883, 538792.72611043]), array([268277.06288814, 688133.76764883, 538792.72611043])]",
255,"[107.08789353158318, -1582.6977645337538, -124.17801675448572, 2.7206342183704373, 0.2003359063526522, 2.895771161291508, 10.616807305794833, -0.5283187282751305, 4.80104880895623, -11.453158889269906, -0.9544162201993185, -6.570013954105849, -31481.209160627783, -16037.154311113292, -4765.123535513936]",0,0,
256,"[1069.8816189722274, -3203.668763278911, 3535.2092307070343, 2.2683916918534783, 4.208501278509057, 1.1582248369111332, -3.6700432360899367, 11.039768335238048, 5.619340152388592, -5.781205992521719, 7.433262836160232, -9.922599123702986, 10620.295274186094, 82700.87562888063, -138709.14663198616]",0,0,
257,"[-8722.072727037503, 7444.660614704775, -594.0161596872695, 1.543871163419679, 5.3111873296856, 3.799434507795639, -7.388695735344565, 4.714347874807281, 7.92878871064744, -3.9202824141142774, -6.351200122171887, 2.499781037044489, -14629.734857444768, 51880.59186389108, -145421.28384014385]",0,0,
258,"[5464.653454902373, -2332.0549282629872, -2364.490880187617, 2.2688712581767896, 4.65275939646957, 2.300175188488616, -5.140999054257259, 6.866236266112882, 1.1290175323107068, -4.393409375683875, -10.93711593013532, -9.063371086084446, 26744.683265769243, 100617.88223936956, -246917.89170914117]",0,0,
259,"[5016.969129185167, -8224.854759023883, 5846.38966971403, 0.9907941608168418, 3.1809274791877327, 1.3082099969061731, 5.742038150850053, -5.753528171445128, 12.233304450206923, 9.528884025017128, -9.780704777519748, -10.147945047703367, -42423.08735249848, -32970.739317288186, -96915.8482202033]",0,0,
260,"[3231.11131743624, -3191.132724513668, 494.5921745017022, 4.939857137731427, 5.658764030311627, 3.0024620016328116, 5.302163899221892, 3.0433087187096994, -0.9217045439391924, 8.532373233066924, 3.4553700086538868, -4.150042280031943, 35383.93433462005, -3853.508441564569, -344609.04625253915]","[array([-241.81882,    2.88878, -273.54186]), array([241.81882,  -2.88878, 273.54186])]","[array([ 688337.94164348, 4114588.02117919, 2597576.85032308]), array([ 688337.94164348, 4114588.02117919, 2597576.85032308])]",
261,"[7580.004302929661, -6428.004555082298, -2462.306866337294, 2.5863727193125885, 5.152591406118027, 1.0701527283384837, 3.066050996480463, 2.6297111126560235, 2.3562920404579, 3.4435928412188233, -0.9169111769768783, -3.3279400118142988, -64364.39655297555, 121748.35040478973, -279829.03967498423]","[array([-219.37021,   21.21501, -273.73227]), array([219.37021, -21.21501, 273.73227])]","[array([1720471.84752073,  540903.54496403,  876364.03982162]), array([1720471.84752073,  540903.54496403,  876364.03982162])]",
262,"[9175.1411832265, -3933.4597639530157, 2462.4620385173293, 1.4649310214017246, 4.663739244513714, 5.7093650973872645, 0.2631464072086498, 8.692557789845463, -3.62346950744622, -9.233212458449476, -2.318082930185339, -4.501582676428788, 122655.67823678249, -116436.6669084256, -285439.7753693411]",0,0,
263,"[8321.394133307786, 7736.604402936038, 3953.621687222456, 5.3982795460036455, 5.758605447115749, 0.5690678697100443, -8.39062737786735, 11.577267709646538, -7.006273183538092, -7.022158077328209, 4.178523450515915, -7.315416442745338, 79322.73295046232, 110225.59446948933, -10039.517397196789]",0,0,
264,"[6005.925209781604, 2871.2455641297365, 6034.312275749286, 1.474471371728105, 1.8512179747716018, 3.8478386239023195, 10.559084671410414, -1.4730319146628625, -0.6154869252421475, -0.7454390264352071, -0.7137683287911418, 2.18356963878238, 32319.81999632041, -29618.532304294466, -204023.98769324858]","[array([-148.21674,    3.74431, -115.2877 ]), array([148.21674,  -3.74431, 115.2877 ])]","[array([705708.2127638 , 385841.40982764, 365186.87895451]), array([705708.2127638 , 385841.40982764, 365186.87895451])]",
265,"[-5237.749901227909, 3612.0881895679395, -1870.2988543252095, 3.3528135569102866, 2.8694755241801504, 3.476679910077313, -5.861881115898389, -0.9653044097580477, 4.0994159334208184, -11.115205178861368, 5.703471749156456, -6.118793392403713, -93246.0864799876, 30006.449057126214, -357905.25073731656]",0,0,
266,"[6289.931069315773, 3076.564955484184, -9569.99050515073, 4.864147971713682, 4.031052478148596, 4.3214933223464955, -10.397951071665737, -7.360897200912338, -7.738555850114703, 1.30021032184907, 2.9973106448174764, -1.0515001659693173, 61474.09384930099, 81544.78219880871, -64342.466704963066]",0,0,
267,"[-5723.567976651551, 9480.472394919387, -5424.391035411178, 3.165336597616933, 4.495087083371925, 2.1368765106329253, 11.301231097899198, 1.566925297272748, 5.128483319788806, -9.45857141793319, 0.4333954261599917, 2.6575591548602784, -75539.32573070485, -109258.07243580493, -99964.8316187649]","[array([-69.2173 , -88.10562, -89.46891])]","[array([239396.24320455, 384791.29723842, 493712.81076955])]",
268,"[7245.770784769389, 578.4844676559951, -3370.243673310165, 4.111035982849591, 1.377745130598835, 4.815530886109458, -9.860035280992676, 9.0820619774574, -2.385547961074792, 3.7772751255266535, 7.526141067087881, -1.6735039545779102, -44837.43707886654, 25743.496497745888, -26322.30287752376]",0,0,
269,"[-2227.8547375956623, 4561.070359389383, -9205.905626243946, 2.3643034997597288, 5.9970282859146, 2.1683501039908832, -4.267878029065745, 0.6151282403227007, 1.8552635546048055, -2.130040968291775, -10.04377056222923, -3.070086348502551, 42144.04333220926, -116423.7331714998, -98019.74568771082]",0,0,
270,"[-4646.24665571451, -4468.665279123865, -4680.2629328445855, 2.7195229292628924, 0.7761385109894279, 2.8544515548358023, -3.276523240702497, -3.697668573940092, 10.518736923342505, 4.078257329546581, 2.0061255157295843, -6.981863323779774, 129744.98964782606, 50156.51722683781, -61969.948140564025]","[array([-108.31186,  201.69043, -125.38064]), array([ 108.31186, -201.69043,  125.38064])]","[array([759298.70093441, 467077.35066625, 188828.46474521]), array([759298.70093441, 467077.35066625, 188828.46474521])]",
271,"[-599.9475586804292, 1064.9042727715732, 4637.793292356635, 4.708911882910591, 0.8938794902406428, 3.729982234020003, -7.5289669744323735, 12.189673637870687, 1.7359256645020658, -10.93951294862825, 0.9591653362793515, -9.057590221442446, 49894.490548097674, 110180.72654506777, -22558.009858267847]",0,0,
272,"[-4609.772738438507, -790.9536236230069, -2552.8884462967126, 3.605922297146637, 0.12121540028662536, 1.79993441925202, 6.644036705382554, 9.739321655732436, 7.084421385753796, -5.320073473055369, -3.668155231942288, -11.869857838511003, -94759.47156109006, 19261.152581602422, -79505.98735964578]","[array([-313.91847,  -11.54684, -373.19084]), array([ -87.22172, -196.7713 ,   -7.80549]), array([ 87.22172, 196.7713 ,   7.80549]), array([313.91847,  11.54684, 373.19084])]","[array([4874990.44510492,  142717.01715674, 1948567.76009783]), array([519880.00874799, 334171.44146224,  68834.61173924]), array([519880.00874799, 334171.44146224,  68834.61173924]), array([4874990.44510492,  142717.01715674, 1948567.76009783])]",
273,"[-7467.038000844468, 5657.716225639493, 3268.8182561361227, 1.4674908752094398, 1.8116048002204683, 5.383124155995828, -12.51095771210023, -5.11298909419379, -4.8535919663662925, 12.522424189374288, 1.0419297589940602, -10.655842291716668, 38349.79944544498, -62047.28823101107, -303466.64193769346]",0,0,
274,"[7569.3658418945015, 3459.8630825907476, -8430.107824961207, 2.241966263102491, 0.9789821082247842, 0.8275854881410302, 0.3628334085003715, 1.5903785258955594, 8.326717464362776, -11.422986192668656, -11.564874674679691, -5.9980988431872975, -52155.866683445, -28791.800469637645, -82915.61348774272]",0,0,
275,"[-7382.470408781539, -5902.33029844313, -7045.601294153969, 5.949180509878469, 0.8127098860556006, 4.987639896627115, 4.939292474216437, -0.029409493529720443, -6.012929706344283, 5.461130935196877, -1.318345322171055, -11.421196347408848, -21381.530701472555, -39082.316920017605, -129007.54753981129]",0,0,
276,"[-35.341401251704156, 4126.356328458269, 9930.783030511611, 0.7872797651254709, 3.6480655154943786, 4.606788141775669, -0.9714747387877107, 12.028509918925074, 11.482390541473759, -11.402755407403026, 5.594819052441945, -0.8779615621666537, -82239.08999212188, -48200.023350284, -48719.48220886069]",0,0,
277,"[2331.7660251209563, -3845.1573492164707, 3403.477088422782, 1.6858612420454135, 5.262150426183721, 2.94185769200448, 11.6808429720802, 11.582846970962013, 2.4117495311845243, -10.151776441707531, -3.303808299603931, -2.7763136863121645, -50221.37226020101, 127246.58516103617, -257848.96358252902]","[array([-191.13404,   19.81098, -168.54953]), array([191.13404, -19.81098, 168.54953])]","[array([1182255.50831647,  491068.37364701,  632105.32510545]), array([1182255.50831647,  491068.37364701,  632105.32510545])]",
278,"[4258.446339959961, -7077.380155900082, 8352.663628528175, 0.768648704648125, 4.769929586752344, 2.566762796146873, -0.7959249572909997, 8.745290450126536, -0.7746307227972435, 4.516495576989421, -6.31759848118195, -3.543990830797121, -94718.29221306992, 22260.176362738915, -319764.1177466628]",0,0,
279,"[-4414.642953148553, -5150.530668142206, 109.462788307761, 3.2647475968366577, 3.5062886188375058, 1.474834226280314, -0.7393924573972956, 11.558038024080002, 5.729860004728117, 9.92600896370929, 2.362344057536408, -9.431705873994504, 8644.007077333285, 144629.172678439, -113526.73764196021]","[array([-255.77968,   12.04103, -313.23457]), array([255.77968, -12.04103, 313.23457])]","[array([ 215222.63342065, 2883649.50008172, 3955245.45886351]), array([ 215222.63342065, 2883649.50008172, 3955245.45886351])]",
280,"[-1607.3323602219552, -8539.038964680536, 3206.658615404456, 1.5377270699878232, 1.5834196795650899, 4.794257106556286, -7.967526424144571, -4.201368464999511, 10.741828420404005, -11.502493038640742, -6.24310097368531, 5.909232212365634, -72312.76228255419, -26362.51890071723, -289695.3009647954]",0,0,
281,"[-5387.035834895469, -7227.900632685289, 4233.235396321867, 1.1004606269216781, 4.495014409739412, 2.4530123615786317, 12.23622599496274, -4.36003861178841, -2.8578090083578056, -9.355450056212486, 6.393847463324207, 2.8500053791532114, 30704.22364219901, 60534.72940064073, -314475.3833200473]","[array([-238.34827,   36.73795, -199.53437]), array([238.34827, -36.73795, 199.53437])]","[array([1343626.92317319,  646316.21603324,  522815.84709792]), array([1343626.92317319,  646316.21603324,  522815.84709792])]",
