,Parameters,Minima Found,Eigenvalues Squared of Minima,Other Info
142,"[-1488.3156041927487, 3628.0763788346394, 8949.46285429443, 2.981325849629968, 3.8549838092732505, 2.3499881643970366, 11.831291684438732, 9.53799885178222, -0.9527708465596589, 6.387202781622367, 3.616854917908203, 4.441775304117186, 87667.34603058756, -111875.89221585769, -105662.89351070189]","[array([-70.51247,  -9.98219, -89.86742]), array([70.51247,  9.98219, 89.86742])]","[array([490934.3535308 , 153796.85576881, 234273.13171782]), array([490934.3535308 , 153796.85576881, 234273.13171782])]",
143,"[4023.6404513205543, -3042.907248998179, -5025.250746108482, 5.355701490951193, 3.587753651562474, 3.0489911956034743, 6.859669308001017, -5.7846021565669865, -6.744466203406338, 6.915923125477246, 0.9808607926790227, -1.3448525628792858, 148751.72984437586, -2417.0700084496057, -84981.99010352796]",0,0,
144,"[-1455.8031546391521, 9281.356229522054, 9185.921561268668, 3.6908533677375255, 2.98100615078495, 1.9570887059585398, -6.251348479678902, 3.2936002894266565, 11.807278354548075, 8.102612682488928, 3.039572374317869, 6.832022976418024, 70306.2266250774, 25477.331887206325, -90943.50126375048]","[array([-63.66798,  71.97955, -36.51306]), array([ 63.66798, -71.97955,  36.51306])]","[array([119410.76683491, 323592.79446976, 236672.81912816]), array([119410.76683491, 323592.79446976, 236672.81912816])]",
145,"[429.45561945695954, -8352.629639842125, -4327.202320709865, 0.5260515813264103, 1.9723297201074252, 0.3665880330566441, -8.446699917449994, -4.385387911404425, 7.4762509040154494, 10.410522965670172, -9.059350391196755, 3.3449941799159078, -95516.29786356262, 81483.65280501675, -268823.787025388]",0,0,
146,"[-8572.09384791656, 2420.9057090637107, 1094.533451607962, 0.24961925196192605, 2.320809299794031, 2.089120917677571, -10.344878441300818, 6.866816964404569, -1.4236740150032796, 1.9868540458063002, 7.132341396034647, -11.823442426240407, 89305.31961527301, 102867.36234893702, -255134.23331168888]",0,0,
147,"[9154.669565616368, -5702.688718724822, 2477.1224028551296, 5.341874260407343, 0.1659181077320097, 5.238155270160503, -7.648674846186397, 2.7933790197353474, -0.3430746288135813, -4.677094888205757, -0.2958735624830453, -5.539661839841752, 78835.73947883555, 88279.07928384343, -245725.5395132746]",0,0,
148,"[4959.693004309986, 5476.110189468785, 6887.421951876619, 3.627931686085084, 2.628692087245435, 1.774445184227428, -1.4378668816653963, 4.093680861406014, -1.8691963943774095, -5.181005749622134, -11.040407341704942, 2.2905983335150033, -25085.647125119925, 109486.59681475809, -123736.14673150954]",0,0,
149,"[1499.8203727496311, -1698.503390531274, 2040.4440959518543, 2.838890331346536, 5.4711812568399525, 0.4726719614630551, -8.397150504181507, 1.0239494987789435, 2.827996375736637, -0.44126783152043636, -5.44637102173299, 6.757467169735733, 113784.10339164612, -13679.64074807291, -25480.558863878075]",0,0,
150,"[-6096.269650011601, -3888.482994311009, -908.7376600110329, 3.0473902515987747, 2.0859475645711893, 1.2361855103234793, 5.121881147266432, 5.5706728198984905, 9.13747384194938, 1.2521863982796457, -5.668602547855991, -10.414979995074003, 75881.23900624303, 25219.49457810627, -58159.14894608705]","[array([ -92.42491,   67.20882, -125.11492]), array([ 92.42491, -67.20882, 125.11492])]","[array([444742.63590344, 137723.8696391 , 197692.85593995]), array([444742.63590344, 137723.8696391 , 197692.85593995])]",
151,"[-3615.3979478821993, -7074.957106975204, -4478.623924517191, 1.6398783669209642, 1.7930000818096097, 5.157542352481005, -5.461870758410606, 0.5122689879679143, 4.172191519892669, -6.498925285864863, -0.03383249177217884, -9.998510013918041, -18150.0552275971, 128686.0241325546, -390580.1310833839]",0,0,
152,"[7942.87255991219, 4128.764498572391, 4655.045516694221, 2.1139053688467975, 1.7899202919992718, 3.6560704384853087, 5.334642063869538, -6.9460423249229715, 1.022402398576478, -0.5577168908198313, -1.937669330052172, -7.901350326017321, -142633.61595155476, -27154.834751485367, -32675.50433696265]",0,0,
153,"[206.98593820128553, 816.9958240276756, 799.3042979696565, 1.929503145579031, 5.490081742635458, 4.420099346626036, 6.980670312732251, -0.9935221637706553, 4.419331658273331, -1.3760401843743768, -12.451886232766547, -8.028196866391088, 6956.388616392127, -131838.69811904634, -170765.29976010782]",0,0,
154,"[8658.414057968224, -4845.474865713555, 2602.587085630612, 0.5594789039379936, 5.795298759519978, 5.188123170330408, 9.155012650502378, -6.858762835093463, 9.566974558593017, -0.5454290235364034, 0.8530732578629685, -5.437230985919571, -138257.47489587346, -40616.443872162155, -277389.67745465634]","[array([-180.08348,  -58.59694, -110.36514]), array([180.08348,  58.59694, 110.36514])]","[array([ 213752.89814838,  709667.91028256, 1077041.24550903]), array([ 213752.89814838,  709667.91028256, 1077041.24550903])]",
155,"[-3642.3058353293027, -5726.654016417514, -4353.826860221721, 2.7632545194003675, 1.3667272660483172, 2.129158381585363, -9.361594117770359, 0.03799307078739034, 0.7042683515825843, 9.865236365869482, 7.370346833079797, 2.8392547414483307, -96225.22333522035, -74187.50911920617, -218392.83100872362]","[array([-121.54746,  -85.27167, -104.585  ])]","[array([675334.90189301, 529069.54665477, 185872.62390469])]",
156,"[-9094.102221130055, -3549.857679014479, -5037.369815053201, 3.535577965069434, 2.418005241580367, 0.8431480412272689, -9.34864776060771, -5.688609315937354, 12.39249947063449, -0.5467308836129074, -5.579298087840845, -2.466073566590218, -82797.39526820398, -75802.79032687237, -85525.98917216226]",0,0,
157,"[297.7032622136976, -3566.398926908516, -4426.216256944813, 5.028370094399804, 5.542594072843414, 2.496060702518576, 12.081806936567698, 10.699150031712676, 1.3676046664186732, 8.445953170613198, 7.763041200794728, 7.367439554229101, -82552.89573894363, 96226.28908120363, -335897.333208638]","[array([ -94.07381,    3.54412, -111.16832]), array([ 94.07381,  -3.54412, 111.16832])]","[array([909320.56168703, 695587.16759282, 506643.53555503]), array([909320.56168703, 695587.16759282, 506643.53555503])]",
158,"[-6490.653516682885, 1195.2236896045433, -6622.093489361305, 2.1211328197608554, 4.648393344629941, 0.6915505554229179, 2.9568142092637544, 4.558289983535582, -1.4648379061945498, 11.945061560904307, -12.215324268536657, -1.0257088515964519, -90467.2071564498, 68356.33317775882, -80717.92079236964]",0,0,
159,"[7217.016111721707, 1957.1875774604814, -9525.287944305981, 4.004623793584635, 1.5886546229290044, 0.38563086476380215, -3.3105995894137337, 11.039344473858236, 1.8430318974698654, -2.2253449746009295, -6.73162220289419, -5.303046561765485, 14235.132487735711, -67116.10010798827, -221584.07311804986]",0,0,
160,"[8066.805826119329, -8881.24686037348, 5777.205554628645, 4.868749080938686, 0.8230465179775935, 3.773438644682048, 4.4072231068459224, -2.260894766530976, 10.067540100434655, -4.937067065628029, 3.797773702845589, -6.788266020499328, -140677.50827758672, 14612.664482134918, -105326.50129497465]","[array([-117.0809 , -161.78012,  -50.51627])]","[array([835743.59718978, 301716.71312591, 180222.97030295])]",
161,"[2565.1439618802215, -2313.337596900231, 6605.523028970023, 3.7416356344654376, 5.873735789851845, 0.7402207039187053, 1.7168964669094322, -5.799420174444202, -1.4035116876086073, -7.986494432451135, -6.617264781275004, 5.017766736150726, -17077.358600873296, 30049.776602467027, -2948.050887821126]",0,0,
162,"[-9340.649026925837, -4456.380134893958, 6393.235678492285, 4.857077882661166, 3.0673550228321536, 5.063348216436162, 5.5613259977019815, 8.387019008022726, 10.106367974969135, 10.578451048765544, -7.666364272095476, -11.430709909194201, -90474.76833668575, 9111.31563911747, -242170.6506972342]","[array([-117.18661,  -19.94013, -118.81387])]","[array([1119365.61711674,  431485.92607953,  540011.75056135])]",
163,"[-8820.968393279478, 1928.5783099592572, -3809.544626322243, 1.6254904623162016, 1.1381836853334093, 1.0029426688652174, -4.4184295956102115, 10.914974449566582, -2.539617841165186, 7.437634344673047, -8.014125520612456, -3.541549374028893, -13270.409290258627, 1834.8231774836022, -250954.23198039146]",0,0,
164,"[-9003.036875694026, -1090.859227491499, -9158.567095470984, 3.569979646506644, 4.043738451187302, 5.609595140007925, 9.63081355529346, 6.342298271221651, 10.016422257843157, -1.3069980893323851, 4.659368583694572, 2.666055412531298, 130722.36147793941, 139103.58593416907, -70095.63159396622]","[array([-59.05957,  72.87405, -50.73511]), array([ 59.05957, -72.87405,  50.73511])]","[array([268729.32422539, 457816.14800283, 366086.56080787]), array([268729.32422539, 457816.14800283, 366086.56080787])]",
165,"[618.004549443729, 4871.92686207979, -8497.921648247913, 1.23563720805715, 0.7795367368608092, 5.938804747309089, -2.3515523874062136, 0.9737031542531778, -2.692392891989087, 6.448572113420951, -12.27104063406066, -3.621106449613576, -11841.638359056553, -56782.20638969475, -335706.1148539989]",0,0,
166,"[-1270.3188954206817, 2089.5216357481877, -6022.561961335835, 3.228552502170642, 2.054865698514624, 2.2203270988687955, -3.8940122324499384, 8.239636228288433, -5.920019587872228, -3.9319521218675106, -2.933704994035857, -8.313962134615103, -116902.40847040457, -23547.895784292326, -342784.03216837905]",0,0,
167,"[8880.797690525877, -6886.179255748679, 8872.66181798323, 0.5405187580368609, 1.2808139197192046, 2.967439033413699, -6.34442622723134, 10.139557110419588, 0.5545870903360495, -0.3503808699960569, -8.803513738543433, -8.156723944763126, 133713.38029830158, -49038.28003984153, -117058.76964347006]",0,0,
168,"[954.0018617099522, -6735.3858785934335, -1905.5382692114727, 2.212755015807629, 4.830346750449103, 0.16708648375391366, 8.585100647906994, 0.6550672802512842, 9.289786775134743, 4.27243612867667, 1.4803786358977273, -6.919880568611201, -89179.05619969686, 117297.92106605478, -146801.80592226845]","[array([ -84.90632,   41.67583, -221.73597]), array([ 84.90632, -41.67583, 221.73597])]","[array([760430.6731357 , 241323.00657127, 118962.78031152]), array([760430.6731357 , 241323.00657127, 118962.78031152])]",
169,"[-30.21609028520288, -4334.421664319839, 3628.510467047572, 3.9112898128269147, 2.6853916780969014, 2.4774864740169447, 1.388957902521378, 6.48246456399076, -5.490735991809036, -0.9071700006945029, -2.5811930465136648, -0.1152577560568755, 67001.04583398436, -93444.08329252497, -385420.65568807867]","[array([-529.25218,   -6.60712, -593.62304]), array([529.25218,   6.60712, 593.62304])]","[array([15751927.4468474 ,   773356.44933825,  3029312.68862814]), array([15751927.4468474 ,   773356.44933825,  3029312.68862814])]",
170,"[583.7825080698458, -8749.364684050244, 9084.838685890136, 5.235779869746394, 2.0849453765010972, 1.6240935068804898, -4.338570490393662, 3.54175222978966, -0.6861003631399303, 12.055500483548006, 3.7292862782587726, 3.6272775083527016, 103196.18965984782, 124616.85976592248, -69899.69291527354]","[array([-64.34353,  72.03743, -95.57328]), array([ 64.34353, -72.03743,  95.57328])]","[array([427140.87880526, 355997.57147773, 213365.75395329]), array([427140.87880526, 355997.57147773, 213365.75395329])]",
171,"[3071.4666380620965, 1467.675290569914, -3968.241025793549, 4.7863898808076275, 3.289548229210232, 4.481573975097711, 7.062793098196217, -1.1771291600232177, 1.893770002643615, -3.781125811497871, 5.180598990038543, -11.036105343373583, -7185.09964433423, 41739.160864774196, -378621.40070108353]","[array([-1240.96685,     1.91437, -1261.39756]), array([1240.96685,   -1.91437, 1261.39756])]","[array([1.16016453e+08, 7.55111477e+05, 2.28447868e+07]), array([1.16016453e+08, 7.55111477e+05, 2.28447868e+07])]",
172,"[-7159.602539815124, 847.3026020989782, 2024.8728690097305, 1.8651154223884714, 4.170067485448141, 3.9686061587075576, 5.300012678998925, -4.325063421588061, 4.628535236394246, -2.6941539966141583, -8.11158534570113, -0.9274256836713128, -27939.477258007857, -94899.11710516369, -384086.13797408866]",0,0,
173,"[3123.625360515256, 2754.7416717121523, -5484.724973721513, 4.0801687190812155, 4.060435545693461, 2.287362571525123, 3.4046018081141174, -6.355513144231129, 3.602250206908465, -8.767829922349305, 4.0870274609226875, -7.389095424652875, -71136.72041376734, 121121.13563716022, -339523.06146157655]",0,0,
174,"[5756.304546429399, -3861.8090207989435, 6829.3895612845445, 4.517569581357313, 3.3759257915821097, 3.006026454768996, 1.7608533845771728, -6.313436295062122, -1.3808720815771345, -11.640276119579248, -12.543009217300424, 1.29789338364664, 125499.08662212355, 29821.279959079926, -184312.68707427205]",0,0,
175,"[5562.293490687787, 6369.958714126802, 6240.643531137546, 3.356463294355675, 0.5822043720326435, 1.159919610671299, -11.540544112534425, -6.305126871984354, 5.162823041559342, 6.705364591083814, -8.156880633371347, -3.6441950981027986, -72169.56085504858, -86204.26320945565, -372385.97537557513]",0,0,
176,"[-7616.048692100319, -9519.817157187917, -2912.3569189378222, 0.9567977321956654, 1.823998326791189, 4.686690209024934, -9.610292017302188, 10.229120704013386, 8.876462354683433, 2.151158082419192, -3.8925225659254927, 5.566831123250285, 40902.647191935335, 92897.93151729248, -258234.09845459834]",0,0,
177,"[-9403.381184110594, 8163.69091431396, -5238.629782581823, 5.236851905049256, 3.4606871093255926, 2.5822293757773256, 3.204353251443427, 11.61706293719308, -0.2537191260160556, 10.446126076661471, 3.0736450431357483, 6.977541219493599, 50117.221271624556, 122502.10293399729, -55104.29314283136]","[array([-34.39163,  56.04306, -57.38081]), array([ 34.39163, -56.04306,  57.38081])]","[array([318565.24721088, 224149.12951102, 144272.98223415]), array([318565.24721088, 224149.12951102, 144272.98223415])]",
178,"[3292.3690169846213, -7608.868298966944, -2440.3889032957804, 4.3181842902183565, 5.517620317991953, 0.25445990285556236, -1.6658332902301787, 7.98667986448252, -2.783839766456265, 4.354679925195342, -1.8288426360925225, -6.539200221243314, -51881.73606128585, 111065.4558849645, -253481.21639840028]",0,0,
179,"[6343.479908072575, -107.65887562223543, -5012.451741797235, 4.094221268087827, 1.7211097720153365, 5.250457223889239, 6.2445590074918975, -2.3615114947042644, 3.2599246573975407, -8.911033301878497, 1.3293623804415713, -3.63437380094458, 42577.815150217735, -139607.23220714644, -175839.1164873663]","[array([-140.64152, -180.2266 , -141.96514])]","[array([ 279167.51183561,  901099.02552557, 1312493.98660529])]",
180,"[3883.696168275779, 2071.491127300609, -5955.809968918855, 1.6552036902902885, 4.017608490147656, 3.6349445531674562, 3.0501722171252723, 0.7425976194505051, 6.36639331793004, 1.6157583726660363, 5.76605442777279, -11.445683031350589, -45218.2453575297, 9195.21277663819, -280627.06149273727]",0,0,
181,"[-9422.627515784632, -3462.247980564559, -2282.0262983717803, 4.916278684049473, 3.662851905336679, 4.641059531306298, -7.6746621871041105, 5.1733014000591435, 3.0575425045488664, 0.4396042405894516, -4.184077985204054, 4.935209518985282, -97128.99815983634, 146780.63464694138, -330230.6971320742]","[array([-180.65764, -187.44847,  -50.04658]), array([-103.84664,  111.77917, -114.22208]), array([ 103.84664, -111.77917,  114.22208]), array([180.65764, 187.44847,  50.04658])]","[array([2388354.81925844,  161730.90055501,  745130.35449232]), array([277972.94740519, 773693.75840881, 985309.06619385]), array([277972.94740519, 773693.75840881, 985309.06619385]), array([2388354.81925844,  161730.90055501,  745130.35449232])]",
182,"[7477.118882509585, 9248.763186461758, 5167.980745523055, 3.783839144236866, 0.5870694652435052, 3.4490477543612394, 5.460132427294496, -7.036690260762066, 0.6447606914815296, 8.723163557436248, -3.443553666999332, -3.7129198720366876, 49585.60678948465, 75451.85881239807, -308447.34435527015]",0,0,
183,"[149.18518684311312, 7344.136534255416, -3568.1711579334196, 5.7319596149577805, 4.209818566792279, 0.46805401658750057, 0.8359797370087083, -1.4850318963082279, 3.952246084591261, -5.177419463516526, 0.9716714269813398, 5.128078217730177, 77852.93987707401, 19302.199551084515, -16100.205633099424]","[array([-83.21476,  94.19904, -25.2686 ]), array([ 83.21476, -94.19904,  25.2686 ])]","[array([614097.1687431 , 184767.16732094, 111857.37433144]), array([614097.1687431 , 184767.16732094, 111857.37433144])]",
184,"[-7803.240556230222, 4636.980986782297, 10.757961552795678, 0.8718232758020356, 4.524346266633517, 5.125022018829318, 7.515896250043529, 3.6010514796019013, 3.4088403691857128, 0.2814517027212382, 4.523894794956398, -5.825363184358382, 132642.7756401162, 136261.00687746477, -124133.83360527985]","[array([-216.36582,   44.22343, -143.70208]), array([216.36582, -44.22343, 143.70208])]","[array([ 190961.84879953, 1288646.64703969, 1194482.36130794]), array([ 190961.84879953, 1288646.64703969, 1194482.36130794])]",
185,"[3170.104524887003, -5738.024261460821, 5915.852590754161, 3.5513189031843297, 0.7527502665774914, 3.4371386284793872, 9.121330200456907, -3.6033182718998304, -3.7488813308642692, -6.922847135916383, -0.023905023837093253, -11.751992224948225, 149503.8600331539, -29032.44081298649, -375635.5456635352]",0,0,
186,"[-3374.0541131362397, -4050.853260775074, 9414.401907316664, 3.4848364995528986, 3.014911581073056, 0.6016184574037429, -6.118513592905946, -5.142429976996846, 4.542717913088335, 3.531854970933928, -8.133708070328531, -7.233320621035785, 78403.39300921929, 38839.062367146515, -178527.79182437013]",0,0,
187,"[7870.332791202945, -6733.816434000104, -5826.904418188603, 5.773436786281733, 2.3657392069507157, 3.0169474579160287, -11.552851606591252, 1.7057609382403918, 9.957566754550388, 11.012021848583046, -6.313350558894655, -0.48918480114756235, -35068.380524785665, -90960.06843794772, -219772.15096913037]","[array([ -59.91813, -242.02562, -225.91118]), array([ 59.91813, 242.02562, 225.91118])]","[array([2449517.89964015, 1107775.6324428 ,  168508.29966935]), array([2449517.89964015, 1107775.6324428 ,  168508.29966935])]",
188,"[-2252.1425072743505, -4444.034821966778, 9195.58389879112, 5.055341359989067, 4.429671498690557, 2.9095605877981567, 5.342247870697413, -0.47621911612404233, 4.647094791305296, -0.49100578391987604, -1.4622195867453414, 0.9278837210311046, -20554.47288767321, 123683.52612004534, -335316.64700404246]","[array([ -93.05171,   95.24831, -146.61685]), array([ 93.05171, -95.24831, 146.61685])]","[array([ 319587.08202276, 1026310.07640926,  796910.87730727]), array([ 319587.08202276, 1026310.07640926,  796910.87730727])]",
189,"[8348.174810898447, -1149.3663303302164, 7850.202694740168, 3.1589676895246916, 3.798162576605252, 5.410517348072089, -4.031997515739972, 10.845143726130189, -0.3495851009155855, 6.692218600836586, 1.9723581050503824, 7.933351478696665, 148329.2347874022, -132196.29212841392, -65633.28507747652]","[array([-90.18276,  89.65647,  18.47755]), array([ 90.18276, -89.65647, -18.47755])]","[array([516743.21863655, 220943.18368114, 358437.77504556]), array([516743.21863655, 220943.18368114, 358437.77504556])]",
190,"[-3984.744498464177, -6269.891884137335, -3361.233387781508, 1.7895356191619485, 3.669321583420237, 2.573775586717013, -0.8619717554568496, 8.511044581385455, 2.2376449980574584, 4.266111509103162, 7.795183680676782, 4.254803692228716, 21618.88694209885, -96311.35825073431, -338304.7341158909]","[array([-128.27045,  -14.71785, -119.59788]), array([128.27045,  14.71785, 119.59788])]","[array([706557.18649054, 508021.57637456, 603700.12310742]), array([706557.18649054, 508021.57637456, 603700.12310742])]",
191,"[-23.226342953179483, -8852.841865534097, -8345.345546191113, 3.909749381922457, 3.920740493745857, 1.4927797176632709, 6.162339260706791, -2.38206615159502, 11.578576164131153, 8.749025225950788, -0.042955713171146215, -6.274175268965582, -107903.64482452814, 137954.2103277087, -196195.61034037842]","[array([ -22.89242,  136.35055, -181.36087]), array([  22.89242, -136.35055,  181.36087])]","[array([1286635.73060305,  684199.74319177,  226988.16915689]), array([1286635.73060305,  684199.74319177,  226988.16915689])]",
192,"[-6225.270098120627, -7952.235828807106, 1241.92492347782, 2.5337987086891824, 1.3184814293776312, 3.791061616864384, -3.935637407164684, 0.31519136680268645, -1.6655521310628707, 7.960688215369618, 1.341595315276015, 6.12857147591275, 114119.17079763708, 116618.56243844086, -392322.9309449837]","[array([-139.94286,  107.60675, -136.61801]), array([ 139.94286, -107.60675,  136.61801])]","[array([ 384480.6455663 ,  884990.34366074, 1076654.55218798]), array([ 384480.6455663 ,  884990.34366074, 1076654.55218798])]",
193,"[5370.964333729933, -2351.105108687415, -530.613510270141, 2.0140561840089406, 3.2945987006960014, 3.1163042420529314, 5.148625087744261, 0.8816471703753646, -2.214647205110703, 4.54380797620783, -3.6330898240617397, 5.310954587245259, -136894.53936415107, -6797.885636538034, -142687.06797520773]","[array([-103.85893,  -67.00196,  -96.2662 ]), array([103.85893,  67.00196,  96.2662 ])]","[array([216987.33447569, 532994.50237554, 374383.20338983]), array([216987.33447569, 532994.50237554, 374383.20338983])]",
194,"[-7614.5436645583595, -5312.991402986709, 6064.568427909706, 5.320135477736642, 1.680931308495547, 5.222624948050139, 11.232543429417788, 8.209187185858994, 1.9180279046808373, -5.297487034297777, -11.858425571998492, -1.9399545569855388, 12469.395345102064, 96277.24759142523, -221064.2461576847]","[array([ -78.50138,  151.42667, -139.78483]), array([  78.50138, -151.42667,  139.78483])]","[array([1387143.16330325,  583525.78517915,  157832.20814491]), array([1387143.16330325,  583525.78517915,  157832.20814491])]",
195,"[7714.254922639328, -2999.886444347535, 8536.93294062237, 1.1268776468295432, 3.7744167840194502, 1.4280881327762234, 7.3057316500056295, 8.949006737193859, 3.247860127891748, 8.584491353961031, 4.287711914791597, -8.001312976541548, 149813.14223019575, 7093.560184593429, -354261.9002895436]",0,0,
196,"[4426.808615268796, 8114.392671042784, 7719.440698346367, 3.296202605269318, 5.1168507443438065, 4.24818876346886, 6.2762377413009105, 0.8677120579667363, 7.108277559467796, -0.1476011000530839, 7.36931282586923, 3.299396825025106, 122163.55095518706, -6696.696380206995, -293105.79696803784]","[array([-101.14958,   44.41061,  -83.9267 ]), array([101.14958, -44.41061,  83.9267 ])]","[array([670572.1804996 , 545742.98559476, 285728.90048083]), array([670572.1804996 , 545742.98559476, 285728.90048083])]",
197,"[5558.09584309608, -7840.163468277188, 794.5260289499274, 4.80403678363004, 4.128218451947404, 2.67616534303643, -4.834661045867014, 4.415470781837842, 5.113446790317093, 8.522930326590153, 3.623878797205837, 2.3390512577633444, 3868.8208179341163, -106058.26996712261, -372474.69361824926]","[array([-104.95985,  -35.0038 , -123.68984])]","[array([870068.78352363, 392918.63094532, 675321.28356988])]",
198,"[1629.5516249220727, 4217.020084762889, -2842.9213896033652, 1.8366797854272539, 4.478127441912156, 3.223149266850355, -1.2376015504937392, -3.7139203905544163, 11.115635903067442, 10.298000990449538, 1.6672979127272, 7.353162084418809, -5658.677738834143, 23897.70389322695, -361095.2900225638]","[array([-94.62881,  10.99353, -81.62347]), array([ 94.62881, -10.99353,  81.62347])]","[array([740756.25981898, 311291.70673086, 117030.72820367]), array([740756.25981898, 311291.70673086, 117030.72820367])]",
199,"[-1312.6435799182764, -1962.8240511552385, 1601.5371905622414, 0.750547584417058, 5.883638250573906, 3.591447665167151, -2.7233050767508438, -1.1340403688724692, 6.162248863370586, 12.397532703126021, -5.758617849237827, 5.521988960775982, -23911.924270353586, -119030.49161234937, -388106.77116230346]","[array([ -62.7979 , -145.02949, -174.83795]), array([ 62.7979 , 145.02949, 174.83795])]","[array([ 203701.39024895, 1239229.7595673 , 1976805.404231  ]), array([ 203701.39024895, 1239229.7595673 , 1976805.404231  ])]",
200,"[-3948.4546728729074, 8611.694326491182, 9137.025865148993, 2.6886503949203346, 3.472775643933209, 1.4093336842127706, 1.7523859734707479, 8.854558353809821, 8.83774317900485, -10.637723197312866, -8.779781165843499, 2.814152699025943, 106651.49718291056, -56939.07565920355, -384214.6724796701]",0,0,
201,"[-1952.2861320861603, -1386.751608049568, 7992.754760857293, 2.3179472931471086, 2.5058576032567506, 5.471136101473422, 0.5913118370281278, 10.482995690570707, -4.35138416857503, -4.028800190486125, -0.7424803673325275, -12.280236277099196, 101420.64740840535, 11889.024006809457, -86623.94462357194]",0,0,
202,"[2982.831704542603, -3598.1232712880183, 9656.909466262812, 0.22924192536653962, 3.631651935612276, 0.47605246179444916, 2.9101822569013986, -4.608060422490225, 11.958241505700766, -10.603428852400606, -9.518923080354252, -3.8219054190721913, -95551.24954432307, -28383.22302930888, -36232.34789173759]",0,0,
203,"[-1208.4370159523023, -1616.9294221710334, 4205.223420346447, 5.419848523485071, 1.3465800878462386, 5.024361757422548, 1.9072210765819175, -0.002944132142270739, 4.891598580849525, 2.6484745836429084, 1.738991109994247, -2.002625223854011, 44662.466873546306, -31268.467632997097, -192723.8184380663]","[array([-84.80488,  11.28317, -86.66183]), array([ 84.80488, -11.28317,  86.66183])]","[array([613303.16701806, 392208.18571032,  92498.5381579 ]), array([613303.16701806, 392208.18571032,  92498.5381579 ])]",
204,"[-1863.846759559231, -6725.611948196799, 6234.35615869315, 2.60216773342604, 3.7744130042109085, 4.6958537312790005, -7.264320717991435, -3.043879202350837, 0.12528651354741882, -7.9015923285496354, -0.37458915305660945, 7.237920409394995, -90347.4915355796, 75077.51803267779, -85295.60636375414]",0,0,
205,"[-199.26269075961136, 6752.4086469624635, -112.86210192646286, 5.1497942922945485, 0.5777088191343653, 4.869530924964387, 5.644298640138828, 3.1953632984943816, -1.9143129343899057, 8.819513080093056, -2.361057815088312, -3.0689395108903916, -78311.30075433821, -19967.17581369399, -129174.83509546431]","[array([-111.70942,  -29.70419, -114.23545])]","[array([1048800.04093408,  230571.96928122,  402915.13406203])]",
206,"[-7098.196986362038, 7994.525919439358, -1074.313985069526, 2.7857346416087494, 4.032900110885419, 3.0965711337621515, 1.282362793624106, -6.110639531027225, 8.918502257970381, 2.8605725953518366, 5.181240999434529, -9.353021860216032, 49526.214972812595, 16260.311152035225, -38234.71032718889]","[array([-64.62252,  61.32593, -68.90197]), array([ 64.62252, -61.32593,  68.90197])]","[array([242984.07158063, 124676.35677709, 172908.37270171]), array([242984.07158063, 124676.35677709, 172908.37270171])]",
207,"[-1963.6963880104367, -6665.378610910761, -8928.834819357047, 3.6958744257495915, 3.6219888350164737, 0.9531259839221059, 7.36777311072272, 4.937155324366694, 7.523098307967107, -4.6502237004171825, -10.793357413114352, -7.96042621408169, -92100.3492085431, -79651.41224866544, -63895.40212325798]",0,0,
208,"[-1310.709742591329, 4485.403288867097, 7844.5241401585445, 3.5754267878088717, 1.498342278247139, 1.2371676620265502, -0.5384096166099432, -7.292415119708, -2.816863418950743, 6.275208108821936, 5.819787428508164, -4.4664662718942125, 73213.00304196897, 136488.6402915549, -266721.95966850745]",0,0,
209,"[2591.7379755215115, -7749.175004396209, 308.17143517825934, 2.478799395134033, 4.6382580429720495, 2.1547315527727067, -8.498641190414261, 10.394900126269171, 10.05872328096217, -11.240125809394055, 7.432025555420989, 7.871674711364054, -146138.32005241793, -134197.50475975568, -213604.08162145523]",0,0,
210,"[5618.694052830337, -6441.3846565489475, -4154.36943837175, 0.3747696983047547, 4.621419810580028, 4.967202153215369, -8.938226781826257, 10.579637148462698, -0.2007446843261098, 10.963947869341865, 1.6420209132003993, -5.43013556264808, 79334.68737980392, -59441.36596348147, -220297.3908649735]",0,0,
211,"[-192.5477311907125, 2551.097279442787, 5732.423425441513, 1.1413132814918923, 1.7960764017356112, 5.262508627027926, -1.106937173858059, -1.7400747519737658, 5.843547802159767, -4.155110305202854, 4.907779834153136, -5.390898591992358, -41021.24776742027, -69300.39601690027, -195775.4402744723]",0,0,
212,"[-837.1372870387477, -6950.988217633285, 7927.316363088346, 5.919072219991358, 3.0015530629950744, 5.8684273215743525, -4.280966266625381, 3.406356212584667, 6.813962888851634, 5.607356045881929, -7.415401351188485, 6.9997244081999135, -61085.54472346317, -101148.64337417894, -344027.11077946844]","[array([ -82.33249, -131.19507, -117.08988])]","[array([1266570.11884452,  841225.51999944,  340593.33684474])]",
213,"[2164.9134135079967, 9728.520440176395, 234.32439192191123, 4.428636448442377, 3.727530945538549, 5.556649048906814, -3.6003568856372077, 3.8005507578417426, -4.7896204515755665, -0.3704038148521942, -0.10538806687980795, -8.14944064741222, -99014.83141034411, -116714.70235463389, -30722.112394543597]",0,0,
