,Parameters,Minima Found,Eigenvalues Squared of Minima,Other Info
374,"[7125.631423695024, 890.904271659294, 7330.35379224578, 1.4035815553457323, 5.2812359458026625, 0.3376757432268003, -5.312559753775172, 4.730850560076764, -7.009062007749211, -6.3419458119734635, -6.577674789664368, 7.219961170690443, -7057.347862152557, 85537.46054127245, -34454.34402200545]",0,0,
375,"[-2908.6040052518756, -1945.1662157572237, 9563.73009288594, 0.12987196123020997, 1.738320988249561, 2.6383454489355955, -7.446368128502094, 11.996107472042954, 10.633469558810546, -0.34731818579283313, -3.251320448912585, 6.905992930411436, 18187.428005130525, -77746.06885062884, -367220.98938449565]",0,0,
376,"[1689.1749275121274, -335.73152880168163, -5675.347509944122, 4.871319560485559, 4.173881401730436, 0.5858371835788099, 10.023636272224007, 9.722723417065875, -0.24149193782685163, -9.395299879349388, 7.223003444981767, -2.5111372591999945, -138789.55999638376, -85069.9716726796, -208405.0978933105]","[array([-307.44268,   -9.38799, -518.92925]), array([307.44268,   9.38799, 518.92925])]","[array([ 339913.25461945, 5071238.60649708, 9265881.02437134]), array([ 339913.25461945, 5071238.60649708, 9265881.02437134])]",
377,"[1132.5927307627062, 1566.964635609711, 7226.230911565348, 4.130926205053309, 3.4705137077732284, 3.850126028480606, 7.828233034530836, -4.6618347012747545, 1.9905112767779496, 9.471883819822665, -10.215125272038678, 1.0447064828012955, -104078.67499744683, 29937.2144609956, -329449.06425863976]",0,0,
378,"[9264.598553886106, 3796.555595752845, -8409.020410602905, 5.1356567152389525, 0.20717069089800866, 5.523835395910788, -4.955773693513389, 11.730746019358108, -6.378991944113044, -5.464624462567282, -6.719724265117293, -3.73357296331786, -21222.011972870037, 20636.652599135938, -124368.84312807588]",0,0,
379,"[5639.94448358883, 2747.0773893541427, -2540.135868438986, 4.615859695583504, 1.3818777463475174, 5.311191271520498, -12.272234013917066, 2.664223413989264, 3.909138117741854, -12.5309383183501, -3.7084981855186, 4.701994472984595, -90942.36822370384, -85699.72761140793, -208386.83353578253]",0,0,
380,"[2966.594208785569, 8934.802675743646, 2432.4006804341643, 1.3490275790650457, 4.039062982588349, 5.418775033739972, -5.157160456455672, 2.4303651690688, 6.494137080886199, -6.241521307782479, -7.6509505777332265, -6.955773284625897, 80727.95188942555, -116993.10393644313, -149351.54131124966]",0,0,
381,"[8669.865233618191, -9636.643726996694, 9893.796349955628, 3.547470959124183, 3.374788134264218, 2.034976434679926, -7.416106014448329, 2.4340369799089636, -2.8188641125501617, -1.561320548254372, -1.3093847682409798, 4.014915226162046, -103745.80643667578, 41823.34548699274, -262145.99078228604]",0,0,
382,"[-9942.945512625709, 3935.795087331502, -9990.140459223383, 0.1442687683942097, 1.8098333104943782, 1.3325549933848801, -5.143649119400626, 8.156569431661588, 2.4583382745458753, 0.07967322229325013, -11.444012949718735, 2.378558144655404, 3669.64973178893, -42281.91457063478, -42755.93723053415]",0,0,
383,"[-5535.7196007748225, 9598.867729281945, 7818.853380754583, 5.315112314059038, 1.6083980173870773, 4.4843368374440296, -5.018500451369875, 6.447918703690094, 4.66985285815646, -1.539734159374456, -7.9551380383531, -11.007153685942676, 61320.62913844234, 67997.66010073497, -4822.153479080473]",0,0,
384,"[4231.058119912575, 3691.155728920008, -9280.248238478656, 0.4213603417436098, 0.233870022125927, 4.232045014235349, 5.680505460968668, 5.745282047471052, 9.394709746208452, -3.9340255818572736, -5.665097665604636, -5.49687654418369, -67416.44477738347, -31051.644762272554, -240248.92118039046]","[array([-180.32921, -125.35939, -103.53467])]","[array([105031.87556586, 336030.51617072, 824349.44601961])]",
385,"[-1316.1054306536025, -3391.376077701636, -1097.0253152575988, 1.4619705246926726, 4.628959304821511, 2.8442297602861286, -2.80882574761554, -4.756412353465807, 3.0573997652610085, -1.4581730169250644, -9.745669969724506, -7.492194869501583, 20608.0129632015, -13321.242523061577, -298463.2001518847]",0,0,
386,"[-965.2022431274581, -8269.176433594745, -4876.439805464685, 3.9143831008402583, 1.4926986369349677, 3.914303590187604, -4.527661647580812, 10.111596457135093, -3.8688336242111534, -12.502151580745359, 4.776558393066985, -7.118073774339856, -44998.365900547185, 45760.88164881471, -98361.42331016075]",0,0,
387,"[-689.231197867517, 5485.722530543671, -8176.3082781861285, 3.1986314233697684, 0.6407546335512444, 2.8215965811035124, 4.165992200525842, 3.2657555608441324, 3.2156763084710196, 9.573039558538927, -5.28302261613025, 5.093242383709079, 133707.7400288948, 37208.943539150205, -316276.9777123298]","[array([ -56.21254,  174.48052, -141.38881]), array([  56.21254, -174.48052,  141.38881])]","[array([1448090.6710119 ,   19812.46697941,  675684.36844852]), array([1448090.6710119 ,   19812.46697941,  675684.36844852])]",
388,"[8007.071611028765, 8226.759290938542, -3032.231541803698, 0.35466818032215885, 0.7099710642932262, 3.3810100509200085, 6.103356071189236, -4.726231684768167, 0.4032436605419427, -4.940135455683738, 2.3495044429808694, -0.6734668488810236, -89117.59552716641, -88328.49155564362, -132688.66897658928]","[array([-226.13542, -320.21531, -236.3682 ]), array([226.13542, 320.21531, 236.3682 ])]","[array([2241654.81210233,  452126.92867783,  184504.50990618]), array([2241654.81210233,  452126.92867783,  184504.50990618])]",
389,"[-8100.230582923123, -2324.3270042652875, -473.25666433666265, 1.3781034298763144, 3.589881758556565, 0.49711656895444156, -5.9164080530134235, 8.328787467799401, 5.947343756109003, -11.935096802914588, -9.014752490865863, -5.34606709868713, -5532.55822419576, 58355.55611178605, -184652.56875353632]",0,0,
390,"[-4358.2463276758235, 6183.8868302781375, -8996.294201068182, 2.24400826162122, 1.3496385785709644, 0.42726380230539274, 7.427614341375541, 1.526644293317073, -0.6813300222640901, -4.97062553075473, -6.5419688196260966, 3.6285273434598757, -57697.03902209358, -98961.67289005284, -104122.06126988615]",0,0,
391,"[4123.29757153131, -728.5633546436329, -8951.76727601393, 4.9138573371936065, 2.940838236501603, 3.493834011834096, 3.7386251232192897, -6.492080562817575, -1.7114496622678086, -6.822707814936496, -6.156716541566362, -8.702107837970951, 55827.71174229929, 99484.75467803999, -371850.40675577585]",0,0,
392,"[-4360.165862965113, 134.29170505542425, 6785.095909584848, 5.275114028938458, 0.4891017592390374, 5.57518124750525, 4.6159524576841555, -4.342998475362692, -1.6652699604667385, 8.433030703246398, 7.684093923164543, 5.968895121859585, 88849.19516819005, 20957.613091933454, -55673.63830635138]","[array([-45.99627,  64.96342, -47.34907]), array([ 45.99627, -64.96342,  47.34907])]","[array([295677.6102403 ,  66801.18231988, 187129.16328242]), array([295677.6102403 ,  66801.18231988, 187129.16328242])]",
393,"[3876.2638880022805, -6772.753947957117, -562.769193273085, 0.33680978239641635, 3.3174530650630314, 3.393970162561665, -5.345204045875653, 8.531550697928967, -7.260729798677179, 3.357479543686914, 7.180269861488469, -5.599434501282697, -81026.54145920395, 29882.407006469002, -158642.22981434088]",0,0,
394,"[2819.613068852783, -5234.196115968677, 1042.935323536527, 2.3133188271180365, 5.2088944728432285, 0.4512016953363358, -8.460678106216935, 1.3169884602586759, -0.4481953921743642, 3.382776896565195, 5.335268662076604, -7.015698666942571, -115238.78988588255, 59402.451508344704, -136230.97470950434]",0,0,
395,"[2741.7943089502296, -5338.1612154633085, 2446.8353595213466, 3.7368718187619017, 5.097412806558273, 4.428833902730396, 12.331010338919207, 1.0331156013356253, 5.649727182892779, 3.8547620910568554, -8.689487766289925, 3.733357040246066, -96725.46583822033, 74221.97491291515, -385089.8851503718]","[array([-108.84004,  -12.37609, -102.3352 ])]","[array([711001.80251466, 790498.37647036, 240513.96022185])]",
396,"[-3093.9969240083065, 1600.6286396513296, -974.2012694806835, 0.5895045108293957, 5.136666368787788, 2.316451028632316, 3.082704392332664, 11.393125051438979, 2.189515450977691, 7.735340735246581, -0.9525547062165565, -8.630874617544698, -29560.75133081217, 14668.963525381696, -267884.94855532376]",0,0,
397,"[-8361.622369847419, -5225.390378143895, 4481.2119806662195, 2.6029616933382447, 3.935313666296377, 0.9205780663452782, -8.271687515951342, -5.667754117779632, 4.074373616805371, -7.76644717493402, 6.6278386863768155, -5.503125428575423, -44906.74451985536, -114373.09310453327, -41242.67537492927]",0,0,
398,"[-9804.722593510909, -2440.7756658518883, -8375.988426972091, 3.5131996542335955, 2.2122658011036194, 4.442745888416397, -5.702033491172455, -4.719564940989446, 10.962648639645234, 5.42751303408895, -0.925767998641847, -5.6099937617540006, -29023.5534701508, 63558.97724824899, -351863.2450066387]","[array([-122.8552 , -131.46768, -127.71448]), array([-106.07905,  258.06584, -219.86788]), array([ 106.07905, -258.06584,  219.86788]), array([122.8552 , 131.46768, 127.71448])]","[array([129410.18980858, 824445.16272121, 991233.44179643]), array([2993630.90758784,  978062.44905636,  186674.14392506]), array([2993630.90758784,  978062.44905636,  186674.14392506]), array([129410.18980858, 824445.16272121, 991233.44179643])]",
399,"[-403.48155389418025, 4075.505368230739, 6780.336580743897, 2.851023028671587, 1.8306211281191025, 3.5968366716836284, 12.38066484472824, -2.7321531943515165, 8.690453545605891, 8.536007552791133, 5.574286507927692, 2.4694831625988893, 24163.61860195786, 129227.79151081783, -45359.892576779064]","[array([-10.7052 , 100.80393, -86.92025]), array([  10.7052 , -100.80393,   86.92025])]","[array([611365.69034204, 243988.55390921, 378751.36521848]), array([611365.69034204, 243988.55390921, 378751.36521848])]",
400,"[3829.463096720827, -2038.198224568364, -2151.771736031623, 2.463075169470568, 0.6096039864881038, 0.8768460348907577, 9.42333541856905, 8.852120889909802, -3.8530137125776998, 1.601371799864797, 7.331267506074877, -5.230121586628412, -47076.7479486527, -45394.65883102332, -110668.04663860722]",0,0,
401,"[-9902.280241177694, 2939.319600604422, -9840.206720012435, 0.7424347581025708, 3.3265440648866433, 3.819385077878021, 11.806676744072067, 4.069189209797868, -6.9688559120457025, 6.424245328694688, 2.582218818348105, 1.2954385714318253, -147258.63947479398, 143830.30823336687, -23365.266278037627]","[array([-52.47272, -75.52599,  69.63265]), array([ 52.47272,  75.52599, -69.63265])]","[array([107008.35505401, 468184.3361919 , 295376.9837758 ]), array([107008.35505401, 468184.3361919 , 295376.9837758 ])]",
402,"[-9294.114505979387, -19.472015016950536, 826.2625954752202, 5.235895336590659, 4.349268706864856, 1.2081604820332532, 3.5478920311856257, 10.485466406900372, 10.70816025629047, -0.2220172816360506, -2.572750748779354, -8.556631653038652, 26809.358693784918, 129974.29738285328, -48699.995400495885]","[array([-47.92865,  61.31365, -93.60665]), array([ 47.92865, -61.31365,  93.60665])]","[array([228590.87125968, 175624.78285222, 366365.30537107]), array([228590.87125968, 175624.78285222, 366365.30537107])]",
403,"[1669.6482244113304, 5584.318109663665, 4970.874431052589, 1.4266249781785223, 5.492018988669944, 5.344167795627148, -12.031086777552632, 3.8418603821382806, 8.035598989169483, -7.0614270882422225, 4.342100860171115, -9.57305940632529, -144365.53827887427, -134461.03696706714, -85287.95846609346]",0,0,
404,"[-7942.660407266892, -4144.143400461391, 2450.4675578184833, 2.8238117208685245, 4.797944623656212, 3.8495961413288193, 12.215921302938575, -6.521475859129875, 10.626378694857326, 10.18250016406601, 6.27797073308507, 1.0596466383787249, -59435.81181820021, 49038.8525446635, -293282.8990979253]","[array([-90.13355,  -2.94412, -87.10825])]","[array([585468.79869357, 456302.41022088, 331652.19587794])]",
405,"[1003.1904166481418, -1762.998607918058, -278.897206028616, 5.101789049074843, 0.529311724129928, 0.23427079674546614, -1.8159740696417916, -4.28182706351044, 8.230704136755804, 7.8778441267049075, -7.102708565853053, -8.440863074823902, 116703.55712677876, -77630.24103961718, -386721.51640311396]",0,0,
406,"[-8481.508723100218, -3475.1601266481584, 636.4056587408686, 2.4589187434716058, 5.17142599640116, 5.673232705686694, -5.029270572151019, -5.837879083534737, 5.017547740113358, -4.312310364424805, -4.980029965642541, -11.213907807383173, 19235.379672506242, -129358.22352166733, -169971.68345250722]",0,0,
407,"[4643.424296441148, 8638.183201784148, 9327.991552378215, 3.304597794266944, 0.8243825110788662, 4.490517019789996, -8.242440454863585, 1.2996734552560003, 0.05556634826331219, 1.1150625092041189, 3.277054082797486, -4.6639383001265955, -111465.28594575782, 139473.8295470329, -360456.64601899433]",0,0,
408,"[2621.3287722522855, 1546.2931950797356, -6886.717908314366, 5.74663110526479, 2.6239154146997334, 2.353396456003015, 9.314312858730162, 1.6627411995741408, 4.8126406662204175, 5.772687040911983, -3.8572020749983444, -11.31827720626439, 95367.31123100486, 114300.2759930857, -349906.1024868551]","[array([-402.12916,   25.38622, -502.68744]), array([402.12916, -25.38622, 502.68744])]","[array([12282492.96846421,   667483.32518989,  3758376.71987399]), array([12282492.96846421,   667483.32518989,  3758376.71987399])]",
409,"[7080.771160945089, 6192.363985299289, 6995.407496524174, 2.7133637174664376, 2.8957933298574514, 2.050484588767706, 6.706087121474692, -7.175840747153472, 3.5637246283238326, -2.966947727822104, 1.4791638646196592, 0.6998031814039454, -70645.75095156215, -82921.88541185003, -174208.89528336795]",0,0,
410,"[99.15546186993379, 5689.010808626857, -2427.59477637325, 3.609943860310778, 5.9835132792537555, 1.9442952883778934, -11.925139066086517, -5.05867072449238, -3.6018065361830507, -5.191418061122539, 1.6707002128236716, 1.7959021081170015, -88046.57762117483, -137279.2598615422, -394735.96123980294]",0,0,
411,"[8147.26432058365, -9674.22248097808, -1572.302523038954, 0.6380755017773818, 0.3865494095621905, 3.6715278515303544, -1.982883235409128, 10.324687695390963, 6.99092219573626, -0.3832789418385012, -4.594352517415463, -8.372319032811284, 71503.60741438897, 82111.59642256945, -246564.89590334418]",0,0,
412,"[6247.195220300457, -9547.851665466644, 8297.399117645222, 0.24626627024584266, 5.328941445861358, 3.11043912634623, -4.485977918102527, 4.406272917245756, 10.783350922836032, -10.07645602133647, -2.4608996601800293, -1.8329552932119935, -107167.21871575671, -109134.92035391676, -378238.9354965018]",0,0,
413,"[-9397.71065018529, -243.25595734570015, 1241.537633582575, 0.41176638110794295, 0.544631702372268, 0.7479705458837049, 0.05858657981255533, 3.3263706663869748, -4.247612954482732, -2.805659470060501, 1.6337990551657118, -0.02537110527368469, -63796.46626998542, 70618.4027525213, -110381.98151025939]",0,0,
414,"[3249.882157215312, 8001.325875609338, 602.8561571407536, 1.276365782860684, 1.091189635754785, 3.2561645096268177, -1.024443185532153, -6.999955095948754, 0.2669385681036811, -8.84123761685726, -1.3141316072013485, -9.068665521698877, 59749.259920827346, 95512.97633988594, -267013.8037950896]",0,0,
415,"[8308.773919109459, 6731.159329291811, 6365.897868895245, 0.3131872785182712, 2.682854404484633, 5.6446448468413175, 8.279088077188863, 5.660472973655629, -3.8328404212714915, -5.123438884639295, -10.94654287309116, 0.11480320316521464, 116862.98852859053, 32665.208071931527, -139716.7345309393]",0,0,
416,"[-6237.581776895813, 1592.8443949163811, -842.7349377723313, 0.1575263150309786, 1.8859865182196534, 5.230341678061092, -8.638103398365654, -2.6037558862616965, 9.831584627011594, 4.610927982660726, 6.522115330912239, -0.18334014220691763, -74676.68191632419, -26388.81842326693, -267054.6001334563]",0,0,
417,"[9459.503762118475, -7434.4033575051235, -5280.6534250455425, 5.635886757471707, 2.580058001076204, 0.568313808163639, -2.162344474652153, 0.39316666975486037, 6.801846055891438, 2.577279940380201, -10.507662095468115, -1.09237737987395, 106053.69040743582, -126395.03214060924, -121480.62684043159]",0,0,
418,"[7353.295798952866, 3682.1684351515178, 5706.31150450285, 1.0313155642022545, 4.2214922356792455, 1.3565900524448968, -8.57817065933245, -1.2166164092263738, 5.2314567501208575, 0.20128976036703605, -5.6831352509663065, -0.5353392334606717, -145108.48184057086, 88637.32956201653, -53323.82465162565]",0,0,
419,"[5341.59026771452, 7746.257158233024, -9071.351004912129, 3.1416703676735613, 1.2124810918623945, 3.118996888425588, -6.00571337780031, -1.932030302140876, -2.8390028828657474, -5.910552649816395, 1.5438217848181335, -0.3698528691382048, 47371.33464295912, -134761.02164047144, -384541.75281688164]",0,0,
420,"[4738.4298419782535, 9051.394154458882, -1340.3926079929788, 5.398711457594663, 5.3731424795928096, 1.6106312202454927, 9.147510295600025, -2.917491922181469, -2.5555596574133483, 5.395908206400762, 3.7625512985687664, -10.345070240336344, -100933.99480346074, -63382.6655600181, -296184.5135468172]",0,0,
421,"[-3281.026606149404, 2364.523980246564, -1252.1473292902847, 0.3104746742252511, 3.2436472782875865, 4.977826414714005, -8.514917080444285, 4.764045672666377, -0.8973827271109469, 6.186981183817675, -12.11781922837693, 5.874135438296651, 98745.32468382345, -87387.74981162397, -148022.5764327713]","[array([ -36.39992, -269.00899, -242.19256]), array([ 36.39992, 269.00899, 242.19256])]","[array([ 264966.22798294,  172432.97541636, 4219362.10209961]), array([ 264966.22798294,  172432.97541636, 4219362.10209961])]",
422,"[6028.888190831221, -9987.572289869746, -2194.53523559965, 3.518089468221221, 2.866934871644134, 1.4890845716622667, -5.006236419558607, 6.81317526005566, -4.741822593190381, 7.888899013405446, 7.322619777224563, 0.8180890526818825, 93008.55318252259, 95433.93606940625, -26523.700489790237]","[array([-136.61675,   32.18308, -160.99267]), array([136.61675, -32.18308, 160.99267])]","[array([  53609.41915418,  732777.33533672, 1038396.48230771]), array([  53609.41915418,  732777.33533672, 1038396.48230771])]",
423,"[-3980.4937527213924, -8107.315621250835, -7558.252107605213, 0.6182103583215566, 1.0528807567133298, 3.69478340597768, -6.980225211415301, 1.5770544322288433, 1.172472526607221, -8.68831487395355, -5.0836346495381655, 6.159903686344617, 96617.52461240365, 73546.02540689343, -367428.28920268203]",0,0,
424,"[1014.10584477253, 6480.561360315456, 2769.233590912565, 3.8259666516465045, 1.629660397580364, 4.544851222721009, 8.458277594372277, -2.770934916002343, -6.122852419921426, -12.31047065456349, -6.676481301879576, -0.8108088720416191, -115250.64518180628, -118156.63649622684, -215203.66040237408]",0,0,
425,"[-5492.393539404869, -9315.022852779966, 5043.12703087278, 4.2642466303272055, 1.4944709384214823, 1.087145850274546, -0.9916475258232396, 1.2005749432232289, -3.283196000538106, -9.840510674602276, -6.619826704959241, -12.262152123715232, -118337.88453078235, -60876.774040415825, -312865.0254582416]",0,0,
426,"[4886.846281372755, 6117.966915560353, -946.8050828672276, 3.3753086821754605, 5.243152065579711, 5.446422280347573, -12.287329383904167, -1.7888518499494284, 8.6793066738153, -1.153129318243776, -2.3001579843760496, -7.619312537779917, -122979.85970606391, 76654.87667415751, -147282.77919958424]",0,0,
427,"[-5680.508483675683, 1443.0367796106384, 9516.417055469716, 4.247211818975236, 4.8709636737354, 2.2458480715534073, -3.041942885691901, 3.167216803054158, 2.152256622443012, -2.3773299742778153, -0.47115065607065176, -1.254734344975823, -67576.2254550808, 78746.77838696554, -6612.7436307999305]","[array([-94.77663, -99.64835,  73.15045]), array([ 94.77663,  99.64835, -73.15045])]","[array([721699.31792187, 146361.08136992, 206958.80760101]), array([721699.31792187, 146361.08136992, 206958.80760101])]",
428,"[6168.4337854426285, 2152.951294748973, -333.0800163276581, 4.938156551702392, 5.521613972220294, 2.1280204831360954, -7.021539444342249, 9.086389001653156, 5.875699273931593, -12.01310184847969, 0.47902302872850555, 4.550958958657294, -54051.287473159886, -75513.94609394301, -382855.4569385538]",0,0,
429,"[-7895.487335724525, -7683.378190445865, 3643.585048130506, 4.352737699653529, 1.9593546086125608, 1.869001882423843, -9.019668990648047, -3.7042194699905435, 9.089964779265372, 4.6069739859177545, 5.16023386655187, -11.101918484473773, -82560.42102650496, 38056.81164337351, -283386.02393467235]","[array([-231.50407, -217.65903, -216.35066])]","[array([2984334.88865022,  295625.7877088 ,  686150.72269974])]",
430,"[9284.943220290137, -8007.493720910906, 5803.295153987963, 5.591355865202039, 3.7343078046959186, 1.8103042870865176, -11.533530653461991, 9.709877880855995, 7.336463450308024, -5.846412776482369, 7.570659401893028, -3.340445381387177, 50637.00933858566, 120459.04132126784, -123424.79664633563]",0,0,
431,"[127.55854343019746, 851.178789102114, 914.2340229404763, 0.22225823240258924, 4.949274924413794, 1.5483466653217375, -6.295886306524528, 6.170090801273814, 0.5364079611390231, 5.3994224947850675, -0.3347643568538423, -0.8047324938817191, 98704.68805431924, -135199.794134859, -355889.42488079634]","[array([-566.73654,   10.68562, -347.70688]), array([566.73654, -10.68562, 347.70688])]","[array([2330525.14722073,  571319.28866444,  803132.37149809]), array([2330525.14722073,  571319.28866444,  803132.37149809])]",
432,"[-6489.839561783686, -8940.599031592583, -3918.9424805384433, 4.107267114858672, 0.1826807107064235, 5.087200976382909, 10.988314909679733, 8.808816833255577, -2.800819709498043, 6.5647667233374705, 0.9240128311848324, 4.346862050136892, -12103.81880600928, 5150.908363939903, -385758.3069183667]","[array([-135.75511,   -0.98679, -129.29212])]","[array([1312303.97674828,  746262.59504213,  990061.12360943])]",
433,"[-7636.946244102627, 238.03587312920354, 2583.2564949060325, 2.433091177532425, 4.666542961447655, 3.883932182834569, 11.169133173159935, -0.103254609046453, 3.3362292049505395, 6.450620365611488, -11.936430571811853, 7.172933246942392, -29333.31182250414, -13158.503509295755, -186983.04839280967]",0,0,
434,"[3222.128094125288, 6445.302905543733, -3108.560002291145, 1.6641746074971653, 0.14038065765316968, 5.957500862495033, -12.457724799959827, 2.9774572874980834, 10.783494729845053, -0.17712542506149553, 6.363383119092283, -12.436792247605753, -89731.98633699803, -49394.74086976849, -157305.6478917302]",0,0,
435,"[3595.3019721687724, 431.1231779095142, 9820.62585269694, 4.534845065150664, 0.17573855713792996, 4.329133765179898, 3.1355755983278026, 7.990835298260267, -3.6506516304737557, 7.576667495466836, -8.587179639425457, -3.7539894566779495, -81587.21418545899, -118618.18952771038, -55242.72054851358]","[array([-134.30721,  -80.34861, -152.98353]), array([ -17.05172, -342.87997, -157.33507]), array([ 17.05172, 342.87997, 157.33507]), array([134.30721,  80.34861, 152.98353])]","[array([1620063.75872028,   35012.1012013 ,  403721.61258789]), array([2198526.1988505 , 1156267.80543564,  151634.52546438]), array([2198526.1988505 , 1156267.80543564,  151634.52546438]), array([1620063.75872028,   35012.1012013 ,  403721.61258789])]",
436,"[-2494.647917311586, -3855.790357621793, -4402.410681588555, 2.269281295570981, 2.264726628983348, 2.656232371549236, 5.025067372200418, -1.7594484964489698, -0.8307575151406308, -2.8781682598026865, 0.20006800273714553, -11.899341956535308, -66841.37863035654, 24971.532785055984, -312178.5235619799]",0,0,
437,"[-9377.088991076851, -6570.179226078768, -8194.00643420834, 0.28850076072796815, 3.1354195803510687, 4.935836840708833, -10.832811628130845, 4.147249563776041, -5.3314431381963505, 12.519607818374617, -7.774530503192108, -1.4078689579043306, 4324.216117604636, -95619.95007764445, -345376.27028873196]",0,0,
438,"[-8867.410234277182, -8123.423133226677, -1704.3951162948852, 0.7272094820274544, 4.2678845260817, 0.1779818555469254, -11.58772450081042, -0.7687766753359044, 0.7813877597076822, -12.079283052296212, 2.5925104941044204, 6.306130887583869, -132580.42240750082, 68613.07339879576, -294451.49717147555]",0,0,
439,"[-7421.264263734412, -4915.279584869989, -9565.24909551952, 1.930897413508453, 1.8542679140154195, 5.250954301038712, -1.0740014857108502, -2.8365891279364144, 5.501711937007087, 11.38608879796556, 2.6037668372578704, 7.000218181771146, 134026.7983296769, 25792.19467438248, -40346.06896674086]","[array([-61.72667,  72.05294, -32.4349 ]), array([ 61.72667, -72.05294,  32.4349 ])]","[array([112170.08129522, 285243.54577103, 220805.69070145]), array([112170.08129522, 285243.54577103, 220805.69070145])]",
440,"[-6331.348490707869, 1634.8005106240453, 20.470779248598774, 0.8941418883917869, 2.051124465393325, 3.367858052052108, 1.3621439197328762, -5.000110666074202, 5.640995615075317, 4.242197959393678, 0.8089385262352113, 0.41958820501976213, -27775.385746263244, 20115.926991164393, -186447.29586788247]","[array([-110.85926,  -17.83153,  -84.0933 ]), array([110.85926,  17.83153,  84.0933 ])]","[array([439666.29829557, 228244.23069103,  80987.63632559]), array([439666.29829557, 228244.23069103,  80987.63632559])]",
441,"[-162.1527996634868, 3546.3699188751543, -2886.187655383512, 2.217688065869691, 1.94493984805721, 2.8430304292362205, 4.599215363752759, -3.5208375948950907, 4.636688991572669, 2.922193146835575, -8.62718523385356, 6.835678319592372, 42616.81996743614, -96237.7604393482, -311696.174317645]",0,0,
442,"[3497.4253346267506, 3355.6324378132576, -7514.5453754272485, 4.547744818742517, 3.8839910962331343, 3.56282007049081, 2.698358352566972, 2.18192159137514, 9.98454786695022, -11.525930311071848, -0.3881147841572652, -3.3274712009068814, 90948.13440112819, -59089.893923599084, -169092.94814760928]","[array([-71.22647, -50.10113, -81.03405]), array([71.22647, 50.10113, 81.03405])]","[array([ 36777.21380694, 315308.74941476, 377484.12928975]), array([ 36777.21380694, 315308.74941476, 377484.12928975])]",
443,"[-5753.334607717562, 7921.645254125124, 2758.3041135860003, 2.653964959393503, 2.19723882271497, 0.4931918190968595, -3.383980906488727, 8.01644416439509, 9.521603939631085, 7.635237221169632, 3.680668411387849, -9.885552080555222, 106148.46220436439, -96810.51232358222, -389070.5888248968]","[array([-256.56671,   -2.61807, -394.46679]), array([256.56671,   2.61807, 394.46679])]","[array([ 653162.72874746, 2201038.09620378, 4192419.11214181]), array([ 653162.72874746, 2201038.09620378, 4192419.11214181])]",
444,"[1623.1207360862682, -8946.380443926459, 2427.189622575017, 2.6758427435710814, 2.6731312329200287, 4.269643730065296, 5.059391065401776, -5.924311027135948, -4.769023487825155, 9.295255656306939, -1.8916000961203299, -4.7933703964223415, -34815.24983186682, 141244.52581012412, -7727.119642776204]",0,0,
445,"[9580.022315697915, 4062.6904574897108, -784.2200515365712, 4.3460615335980215, 0.36781339054918794, 5.818319831995605, -4.120697447868164, -7.863255514133659, -3.4513738252715145, 7.277110637546333, -11.04761779337724, -7.154097586709413, -67107.55649506825, -11482.440246835758, -348239.1922542595]",0,0,
446,"[2777.300253555837, 75.3831648793257, -3981.1529005536995, 4.267448783240865, 5.155723789926745, 0.7404953844721073, 8.739012076368432, 1.1787399462412438, 6.549207732657642, 9.682322610303636, 2.6267016778797014, 5.043267044197734, 124476.23950762145, -125677.11241907142, -235644.159388892]","[array([ -54.34729,  -35.91889, -128.29127]), array([ 54.34729,  35.91889, 128.29127])]","[array([746703.24208738,  85206.24571521, 289182.06491988]), array([746703.24208738,  85206.24571521, 289182.06491988])]",
447,"[8238.76627199286, -967.4101256581762, 2449.5072993911035, 3.636113798081446, 4.025168258017085, 5.839838240239704, -2.065796738714239, 6.118660138494542, 5.9491440246306215, 0.4398928286350987, -6.675718749539994, -7.151619675267123, -107636.26952543858, -141001.27776761446, -83748.77306513343]","[array([-141.35893, -138.8662 , -119.98586])]","[array([ 446089.58041952, 1019593.67103204, 1079216.14832631])]",
448,"[-7992.3426585087245, -3677.100392791528, 3203.5175222810703, 2.769516556522407, 5.473485109758472, 2.174163735128641, 5.944325144975508, 8.626579047833115, -1.508268886092269, -1.1153979888082475, -0.8164556300724435, -2.950774158719362, -64997.15460378083, 122069.28804822132, -266982.43900917424]","[array([-524.58115,    4.52073, -558.43022]), array([524.58115,  -4.52073, 558.43022])]","[array([  524719.51588961, 11534534.46026185,  7534713.70528669]), array([  524719.51588961, 11534534.46026185,  7534713.70528669])]",
449,"[756.5683165170522, -6936.12558711979, -4281.236331774989, 1.1800979567199572, 1.7164366128131394, 5.622423452752335, 6.6343568635498045, -1.346172279029509, 5.825315747470599, 11.151771872372418, -10.843307918389387, -9.836837769486932, -28875.750306772636, 18908.15784194105, -284620.2540556081]","[array([-428.41322,   -1.5328 , -289.51744]), array([428.41322,   1.5328 , 289.51744])]","[array([ 516760.94915195, 5599759.21477765, 4499247.36277234]), array([ 516760.94915195, 5599759.21477765, 4499247.36277234])]",
