,Parameters,Minima Found,Eigenvalues Squared of Minima,Other Info
372,"[2816.36649862619, 5002.358436854214, 8015.175872893611, 1.284419485784003, 4.013664433588468, 3.44482538313082, -10.866640435377056, -0.4580506168695502, 10.944689370481722, 9.416217855855656, 1.6662320106045048, 0.32087153440395966, -13213.658801322454, -29550.092648348465, -138545.53008840937]","[array([-86.61004, -65.24235, -63.59597])]","[array([394615.97871036, 110488.9726484 , 197136.18324392])]",
373,"[3911.778240945463, 5863.4832461880105, -2380.650697981401, 3.497313248696381, 4.945467301277479, 5.606196361779739, -1.285846339838189, -7.602895121632617, 3.7316292639844857, -12.036458953778922, 5.669121414908215, 3.7377274344786358, 77540.29432973743, 108837.19177313079, -6964.473194060032]",0,0,
374,"[3028.2449141168363, 7904.441862443189, 5306.139830006425, 3.0010429658340243, 0.24706424131223342, 3.278698150145085, 2.1370181271084334, 7.536108360177083, 3.5564062910612044, -8.892260088040059, 4.293900847849983, -11.738440141529445, 120882.3428335042, -33175.67154145829, -142260.21773223582]",0,0,
375,"[1478.903898106124, -8965.004542106026, -3484.3161153017218, 3.737982679006839, 3.9741256575253847, 1.787437947525143, -12.052660553992053, -0.3397033267929661, 2.4211803303902872, -7.64998933846903, 4.164003469536304, -3.8567438006079424, 147139.72691213118, 472.94015312817646, -51552.19807954843]",0,0,
376,"[7693.606802485581, -3859.8507362951896, 5220.534080837118, 1.2644858240755925, 1.2436144143048968, 2.838363798167066, -9.63044830328926, 8.391748509286877, 1.5774514609473194, -2.3281678277670093, -3.7031701739533425, -2.2913458274911864, 73453.95206620349, 104672.54792584892, -192121.56388735917]",0,0,
377,"[-9182.273888190384, 8334.674956418487, -8570.591485309116, 4.921377480467958, 5.4960632421927516, 4.110164571411866, 6.50316115902007, 10.443610055343488, 11.784901477905198, 5.388334563238111, -3.8152997829861643, -5.407093912985188, 53049.98664686142, -17790.931975474814, -129403.49674968293]","[array([-60.45685,  17.32558, -59.58763]), array([ 60.45685, -17.32558,  59.58763])]","[array([312187.84343949, 234622.50984445, 119833.09632615]), array([312187.84343949, 234622.50984445, 119833.09632615])]",
378,"[-4434.747106724444, -5688.205163979916, -3536.885588157268, 5.142332430613693, 1.888528139631687, 1.2254721331770604, 8.262700300364159, 10.765740672879012, -6.681250400627401, -11.322404818454384, -1.1317817521681626, -5.06597883911627, -58741.19682605998, -64701.533648682656, -92205.78504848015]",0,0,
379,"[9284.430559003107, 9835.736736434636, 7860.123816027604, 1.9122452746712992, 2.6636485651580086, 0.9617048200612079, 7.87818527434894, 4.459422195603365, -0.2594150307823906, -10.941929854271157, -8.746040771004704, -10.556058448398511, -10264.692400461208, -148565.30671396328, -22087.691416784248]",0,0,
380,"[2040.449006515475, 229.6262545548925, -4601.641492146762, 2.992528271493825, 3.5402059306146145, 2.7841981147425314, -4.240484927708945, -7.447427034396005, -3.8830502054259473, -0.05676782152177928, -2.315112141329262, 2.924171739424727, -103127.0018644617, 51312.66427680521, -91830.00461280922]",0,0,
381,"[1574.4327019704124, 5837.019349728591, -7780.773814420305, 5.343566261045455, 1.5228517495864393, 4.191381951096938, 0.8975568082827436, -7.062226488059903, 12.108004051616316, -2.506636247360376, -1.0171895332608614, -5.912090424022172, -49607.615596122094, -23733.327275944655, -65601.10014457634]",0,0,
382,"[820.1612397113295, 2198.3674974938276, -3656.865461703287, 1.1146242124881858, 0.24002780002000498, 1.2052025412301988, 11.601871698711328, 11.832583576666625, 1.0140197087558072, 6.882662772737259, -5.85885520222879, -7.41973692987493, -31651.177957951426, -96887.62266384106, -371428.88079460757]",0,0,
383,"[-383.3180419769669, 4166.889797907848, 3376.059413229352, 2.4153516946765365, 3.1418497593063495, 1.5025635684470202, 2.4194523038857056, 4.904304668052186, -5.371290987102578, -4.196471436192423, -12.091374986686924, -0.644243242404972, -11374.90401683611, -88654.14144465077, -127195.00098281755]",0,0,
384,"[-7405.723730058862, 2746.106501671633, -7552.810555167602, 1.3069444608108076, 4.3435337223838175, 1.1535876385799912, 12.402424310288076, -1.1667598186846497, -2.356638902614824, 5.7588140097851195, 0.281233253692152, -12.315656073477456, -958.8729835746344, -91390.78582236398, -270933.8979694154]",0,0,
385,"[434.2130724917952, 4141.151178920278, -9679.753979090196, 5.816765452537955, 1.0386227831005963, 5.5708559546997085, -2.1020687625846897, 1.5053409013010643, -3.3462886344859193, 8.646658579606505, 3.1141200401959654, 6.424904405740154, -90247.68417678971, 94770.29155644018, -153473.54604307737]","[array([-71.4377 ,   1.60094, -69.77714]), array([ -12.68436, -100.13436,   46.68843]), array([ 12.68436, 100.13436, -46.68843]), array([71.4377 , -1.60094, 69.77714])]","[array([515025.17794689, 288654.59727819,  61504.22605119]), array([382598.79145167,  22777.94279793, 147292.01353312]), array([382598.79145167,  22777.94279793, 147292.01353312]), array([515025.17794689, 288654.59727819,  61504.22605119])]",
386,"[-3150.708833401958, 9301.879560327354, -3069.7375749622543, 0.7995554230301788, 0.4888722653695585, 1.0536601082216066, -7.9533358818349, 5.8620172331627565, 8.533133869346553, -9.636466302898599, 2.335373915866496, -7.936847119581285, 120620.74264174886, 122844.5799821036, -394578.4304258006]",0,0,
387,"[-8705.056081270819, -9844.25115018909, 3748.633778116082, 2.7736312271481576, 2.715595507369826, 1.8900055983776551, -0.968739494453855, 0.3597901135119628, 8.419284146311249, 2.659358011041242, -9.642670236609291, -2.4484767542940684, 89659.27540168786, 90040.30686923227, -117300.31395097217]",0,0,
388,"[-2948.370078487319, -1850.2179837630583, 4924.558849288685, 0.7044134773397049, 5.403771227514548, 0.44659665181472885, 5.260009608130403, -2.4210318486575373, 5.623661079057873, -3.7862564590871823, -7.125118368535961, -3.2926433773165904, 23990.164137312764, 132610.4673739202, -259280.92838613509]",0,0,
389,"[3274.6510248180202, 2544.128366582274, -132.1822964904277, 2.7882558966316866, 1.9294736870248934, 0.781034177644219, -5.836430612759476, -5.325376451797541, 10.798707864144092, 6.313152845590874, -4.309640509108281, -0.2297106888964464, 73073.67497897177, -36531.17157694083, -305790.3651560052]",0,0,
390,"[-3231.4969935106255, -6659.152396205752, 4985.736516623956, 0.28653116908970644, 2.7155698528507584, 0.20240830750069047, -4.080313034231107, -4.040172136285553, 3.686212603882108, -7.81487009985379, -1.1847709272262996, -7.778364589596197, -85160.28197868261, -89098.15146386271, -329565.9662154436]",0,0,
391,"[-3558.1486255582104, -4709.228200716407, 2517.2083231185643, 5.997769389044463, 0.8312003273763463, 2.3114055080511458, -2.3240633985358805, 12.529411406572901, 9.123880374175013, 7.477801846018419, -7.35621333475838, 1.9861678314248277, 27748.592132763617, 3608.537820950005, -147435.15984114117]","[array([-55.64464,  18.80245, -71.84061]), array([ 55.64464, -18.80245,  71.84061])]","[array([354634.97083671, 209878.63573751,  92613.41969067]), array([354634.97083671, 209878.63573751,  92613.41969067])]",
392,"[1982.7450511977004, 9673.270872049357, 8205.273555469066, 0.5383902856088554, 4.639346954576275, 2.2343125042590697, 3.5868740298624076, -3.1296085378189753, -1.8289139541770014, -2.371402875924103, 5.748559730757247, -6.84156576871628, -147381.67345079425, 93946.34134802385, -73360.13741582242]",0,0,
393,"[-9011.470140203559, 7201.414547228116, 5817.232819508485, 5.280601241935852, 5.828052914975316, 5.749212830509682, -6.047580814588073, 0.5645970233170043, 4.677594421678926, 1.272757742676232, -7.083057735597843, -6.367333003545471, -21484.775052599158, -101647.44150695321, -350137.1662352667]","[array([-241.31681, -257.42197, -255.81314]), array([-173.7414 ,  153.96091, -172.53259]), array([ 173.7414 , -153.96091,  172.53259])]","[array([ 615155.69872499, 3703626.10329323, 5188580.42550579]), array([ 249397.37623089, 2179882.18215757, 1772619.13268554]), array([ 249397.37623089, 2179882.18215757, 1772619.13268554])]",
394,"[-2914.377526184775, -2583.4353957747, -936.588926421593, 1.0540534330794893, 0.11079579720098635, 3.7237046515352388, 3.940184123362034, -0.9339974776136257, 9.176453877011955, 2.2155601087795063, -2.8980634388296878, 2.7164823755185274, -38698.53464793964, -95321.75406340505, -119839.26324063865]",0,0,
395,"[7237.06132333176, -1697.7356636944587, 4930.031267350272, 1.6837683618905575, 3.134264366269673, 1.5734470467468766, 12.422859936058817, -4.40685168108642, 0.1516299357190274, -11.774666380835411, 3.949301286283543, 1.915108439341143, 35516.39489221899, 34234.60648511071, -309177.6542379466]","[array([-175.06437,   96.29041, -181.67617]), array([175.06437, -96.29041, 181.67617])]","[array([795372.59231641, 700891.02588863, 350139.02319159]), array([795372.59231641, 700891.02588863, 350139.02319159])]",
396,"[-7645.080852068671, -8893.247658556533, 9029.251267670501, 5.09467693607935, 3.4091392888291465, 1.409411404379862, 7.500514658191083, -6.610770087984923, 5.355528015287568, 12.349709242628862, -5.720523575457411, -0.5784661469542591, 83456.49658177898, 38997.83167905087, -274115.6574023112]",0,0,
397,"[9857.302038597012, 9890.873340339702, -2309.0903415677785, 5.584057705168481, 2.8887720132772343, 4.028734415012475, 10.938179043303535, 7.081573761220151, -4.212405178107451, -0.48246592076047, -5.262656237361516, -3.520810489732055, 18875.85809351169, 96132.4819044593, -159907.70984935222]","[array([-209.33116,   23.62352, -226.77049]), array([209.33116, -23.62352, 226.77049])]","[array([3622525.60400719,  328716.4591621 , 1099653.66855296]), array([3622525.60400719,  328716.4591621 , 1099653.66855296])]",
398,"[2282.1433013224687, 369.3858630267696, -3297.4862955867893, 4.345317686012432, 1.412665227921119, 3.506538581877881, 0.1631322879135979, -6.942883732904579, 7.3465705305983295, 2.4665205507682924, 4.584961122271569, 2.499383564457089, -32657.085881980573, -108041.16911080256, -73907.20843651757]","[array([ -28.49782, -179.09403, -141.39431]), array([ 28.49782, 179.09403, 141.39431])]","[array([201495.57068915, 601743.24783649, 962478.64903072]), array([201495.57068915, 601743.24783649, 962478.64903072])]",
399,"[6676.481183831973, 5672.6451363574215, -2093.443696141846, 0.7840597974552573, 1.6654940139273295, 5.825208079592492, 5.957066903681312, 8.88495486261602, 2.4686349312626454, -11.567764341633648, 0.7895828390612518, 0.09119623825317191, 126201.93637603254, -35733.20819758791, -41104.84618056717]",0,0,
400,"[-6161.984560406116, -1237.4261856595404, 7683.299427028465, 1.6535760388007434, 3.3691568654922186, 1.6936351211994622, -7.453501526441907, -1.0027920935246266, -7.038836733904451, 4.651899165260538, -1.4033643438614138, -0.3980151756700945, 143344.6509624389, 3693.3086588050064, -124623.07273715996]",0,0,
401,"[-6953.96142369187, 7751.104125333248, 8702.235232644387, 3.593670073305333, 4.3924009651013325, 4.491024918980412, 0.19757580837655553, 6.438671560172551, 7.272782871079041, 3.0435934606942876, 0.4849893850097722, -6.202033070805206, 88645.20577100257, 6414.408507632004, -92373.24405281903]","[array([-80.63588,  54.20185, -66.64318]), array([ 80.63588, -54.20185,  66.64318])]","[array([414943.97216372, 265808.21574026, 161660.62056402]), array([414943.97216372, 265808.21574026, 161660.62056402])]",
402,"[2263.9626590348817, -2938.780752338681, 2378.6079124198277, 3.512868986622001, 2.38815059423016, 4.4129689066456885, -12.129739921308305, -1.1073589025536439, -1.611957489874297, -10.765713752488619, 6.902004680300493, -9.794506080510317, 120505.8843394611, -40199.814155469736, -280509.4052418449]",0,0,
403,"[-7788.903285396658, -1066.8017808484328, 1629.1007980377253, 4.405008960315412, 2.0300655606261224, 1.1055853033197987, -10.65806002472553, 5.5529032874086734, -2.6038048542968593, -5.58097071708431, -9.18883218196579, 1.9694613496537006, -132562.57274887484, -12595.44260624703, -292846.89381306793]",0,0,
404,"[-390.8847511472759, -6798.792228165218, -163.40522243590385, 5.4499212486300594, 2.8461916901489603, 3.326855359342718, -4.474472645141736, 4.905863422976525, 7.2001101769996225, -5.341968425229298, 0.44708654024059413, 7.801487038606993, 113164.1904617435, -23165.35641529392, -353534.1479805877]",0,0,
405,"[-4829.89366302583, 5100.511354177428, 1599.753267534481, 3.667354687917035, 5.965719833424657, 2.1184848041020614, 1.466604869846936, 10.081266036336487, 3.646967521307179, 8.189984139899597, -9.131704037644539, 5.082535710376092, -130385.12458055926, 24333.70850372486, -318807.8853348529]","[array([-100.48663,  -41.70224, -110.69702])]","[array([726777.32076299, 473785.81569442, 321495.54160471])]",
406,"[109.35889212184702, -3603.116195406835, 4585.13601096001, 0.8798510898161761, 2.899410842246904, 3.267285794142821, -2.7723783940261004, 7.668884635397678, -4.156297138747899, 0.567502493239628, -2.0218070148744403, 1.0466789566035306, 19817.22251845058, -141461.84655544357, -311286.49842315103]","[array([-882.3727 ,  -62.2635 , -634.08538])]","[array([16112301.82878765,   594602.9602343 ,  1201730.65004624])]",
407,"[-3466.751053017758, -5116.073443770612, -4341.862744193543, 3.8156581306388877, 5.232417699282264, 5.81814650835663, -12.4090751985813, 7.781697829729799, 3.738353071096453, 2.0272942483903744, -8.084504315863176, 5.29285818320383, -117155.55920319111, 71373.17620271273, -20072.881506653153]",0,0,
408,"[-4743.926704753092, 598.6071038846985, 3197.0292476862214, 1.2748527255777558, 1.7361619195229032, 1.0858559050123926, 8.21437313084154, 8.598216173391833, -4.85685977872118, 1.5688693734644161, -5.366994154996617, -2.5958788355723215, 93143.30387507533, 72096.4176445299, -237104.39814817032]",0,0,
409,"[-4340.673593778001, -8343.93646774763, 1948.0665154203361, 0.5392415618514079, 0.22169030057239997, 5.540197208390031, -6.310313752504562, -6.5475325868215775, -5.585662116222232, -7.4286771221092245, 2.9203321172479484, 0.3472868967580016, 138495.37333585246, -99125.85366783696, -16196.758610775229]",0,0,
410,"[-3002.881079636224, 9790.348233106906, 7446.073470491327, 1.5056995983894073, 5.308440570096974, 1.5919322559166775, -9.203529432849082, 11.492926284280905, -2.9964135806077117, 8.474663725201331, -7.99977874971605, -11.018622964354535, 92832.22387213248, -141045.08279991953, -89941.17371658242]",0,0,
411,"[4858.789435383049, -1169.053296009839, 9114.08855377998, 1.841727325542256, 4.7524597885659094, 0.27735615023328797, 2.4295264212557512, -6.87620241912928, 3.165854416705061, 7.582662060695245, 2.5992642351833624, -6.792063112812832, 34472.7493312, -57573.827217290804, -244737.395253827]",0,0,
412,"[9221.919185981398, -5394.250003155416, -9690.347506596181, 1.3537590921707985, 0.5447301880989195, 2.064504438639273, -11.74721928112261, 4.450136251039282, 6.491499938338549, -4.605122074661768, -3.945859843515098, -8.600789226217799, -42087.99287130797, 55187.592484955414, -336762.90732254554]",0,0,
413,"[1687.297557564052, -9719.407372574424, 3612.5852149444836, 2.4241732955791453, 3.720542686291015, 4.7503435585017115, -2.5089923668941143, 4.368833937607887, 3.3868946053921274, 7.303615815794316, -3.1355011728472046, -6.25658518240404, 81479.38976500244, 21739.760693810153, -231379.6697581046]","[array([-189.3749 ,   41.78402, -160.23638]), array([189.3749 , -41.78402, 160.23638])]","[array([1687892.93325967,  425976.64133109,  554878.24381024]), array([1687892.93325967,  425976.64133109,  554878.24381024])]",
414,"[7588.591227102406, -4434.165609040528, 1342.1009874232022, 2.7904604257345484, 1.0560903840940399, 3.9164695361015482, -11.295928062919165, 7.5899532929820275, 3.695766356880819, 0.1464573015878674, 5.024086386810673, 2.1448369751361334, -50976.9698348704, -9473.26446610209, -159885.63956633257]",0,0,
415,"[9270.567664693779, 1502.8893383324485, 7837.807795990291, 4.98307416241553, 0.762236145628698, 4.75002313101514, -8.156445532911171, 11.367851095358219, -7.688065478123916, -2.256566149462113, 6.330675020961063, -11.388513585800759, -127466.01417419808, -107550.55131073605, -350956.7287402205]",0,0,
416,"[-4459.447941026078, 4443.038889590918, -3469.6229054527403, 1.7003557985236228, 5.630688057649561, 1.3455625211807316, -10.141440828022493, -4.399895087664499, -7.948502977474856, 7.359113195605524, -6.066785174982242, -11.516218560914878, -58942.6391187673, -54626.455409029004, -359205.105824238]",0,0,
417,"[7334.207918447759, 1830.517766365172, 3179.5560730703146, 2.8412493692979566, 1.0642896752994446, 0.28371676727961614, -3.6946705801398068, 4.11666238113135, -7.368604172933126, -4.258600027253836, -8.608795705266543, -3.5378373740421267, -79691.24174186951, 19331.83022068368, -114625.95529299893]",0,0,
418,"[1315.4497839103478, 3099.610755316091, -9775.768746526459, 3.370590761047635, 1.7632939008295787, 1.5885741573906675, 11.578761412734607, 9.658911784363063, 8.491105506981647, 5.301038211270519, -6.192006358086835, -9.485613566611457, -60422.04323228703, -15059.206394879962, -222302.5153791578]","[array([-157.14892,  -11.51955, -185.28019])]","[array([ 404663.86867118, 1170012.84406633, 1051878.33226821])]",
419,"[5443.65233437154, 8772.287643395794, 2583.725082534702, 2.9949438990869837, 0.9555317315785272, 1.8083794433587972, 11.934006629146857, 3.933791644253141, 9.602879803538233, 4.770968544039373, 3.0873990002199516, -11.747426427062626, 138700.0845139654, 118187.10721022089, -167673.4223876417]","[array([-174.84465,   30.53391, -199.5916 ]), array([174.84465, -30.53391, 199.5916 ])]","[array([ 340316.36877234, 1268080.92623969, 1654887.26682419]), array([ 340316.36877234, 1268080.92623969, 1654887.26682419])]",
420,"[4656.6414523334115, -5437.480644827677, 626.3901498235409, 1.8861570294343195, 3.618450336897016, 5.5061008059318475, -5.991443381088763, 9.22780747260121, -3.1015832065507327, 9.486414463831846, -5.3510119843126285, -5.696269971319225, -74427.13317925426, -77520.20746689143, -390641.491719415]",0,0,
421,"[-355.589081593791, 2675.4712377679316, -8296.264156860887, 1.1447601920438992, 3.198262636478646, 2.1302980574832597, -11.55392322697927, -3.556172016309567, 5.697472362551521, 5.273608706610286, 4.7334790098301625, 6.1713317340286835, 81110.85691541695, 24652.96662751012, -281066.8218014653]",0,0,
422,"[4478.433407679138, 379.92194605267287, 8883.892439850031, 0.4130506892564286, 5.199289588884779, 5.391727601196393, -10.636405654607412, -4.987155371402634, 2.1938045335032026, 7.3450382155735845, -0.9049487135985181, -10.008329520796124, -96324.39785967735, 105481.31813809354, -327909.4817728672]",0,0,
423,"[-4231.414486338094, 7299.53140108753, -6365.1845209241455, 0.5549899174541547, 0.9480990310945393, 5.315319111801907, 6.182741123633974, -7.978026399457463, 0.258123216898694, 6.594597594876266, 5.467880186772398, -3.951332923834201, 120910.21317090414, 23765.99189767876, -283869.93697123515]",0,0,
424,"[1504.8711991715754, -9675.371219706818, -7928.440094998081, 4.385259465576499, 2.24630568146162, 2.8007467202540846, -1.1301766084793172, -1.8862784100061063, 8.21984423143791, 1.977765665417456, -5.560156001276902, -5.400063930749026, 42613.44120611498, 6638.48062304678, -399982.0847705696]",0,0,
425,"[7045.621095427472, -1559.0822363179195, 1436.031458462321, 1.256533021675677, 4.9499335660099755, 2.4359098834678488, -1.7743084367599522, 4.299921236703868, 7.944923394260293, -3.926765518333317, -1.8844966546724358, 2.5004871297102405, 137494.62550345092, -61499.13559998076, -349478.18400702695]",0,0,
426,"[3132.8967542197042, -4702.268860612091, 1963.4079940581523, 1.5245334935095898, 3.0624653609561334, 1.9697501714033525, -9.331724235327924, 7.261522575827881, 2.8104315607899153, 0.41638564143492474, -5.621900535655998, 0.7733341802611111, 125119.35144356004, -20221.817483474457, -87802.62663537194]",0,0,
427,"[-9292.518736601474, -7954.118249015687, -2528.330362843323, 5.5061262848968315, 5.96932125883977, 2.3721572901895653, 4.212278518398794, -3.3378854362817076, 4.243355662638061, -0.21958571499253843, -11.598164780220404, -8.537182894554466, 81620.70596398204, 31041.75257736392, -131407.3977955497]",0,0,
428,"[-9600.19448386785, -9900.6046490556, 7229.793312017355, 2.948264392234571, 1.3315722014562816, 2.9019572652297465, -9.819802906791814, 3.1401150641353937, -1.143028148627459, 9.751518480421783, 7.50681004879204, 6.4603690906783555, -42381.33844992363, -41275.94204056593, -190675.43642017592]","[array([-91.74838, -36.7708 , -93.04158])]","[array([171466.11383695, 401206.21368355, 466119.96576203])]",
429,"[-1037.1225844084784, 7011.271919400202, 6342.997581977039, 3.2050070268319617, 0.2001487635079259, 4.865927910283246, -1.4002950606075295, 9.193911439625651, 1.0619768845530349, -10.963348518844311, -9.593732697084604, -10.003517393214876, -134939.2509616772, -46098.69599873925, -350169.75072396616]",0,0,
430,"[8344.235675494572, -5460.799294588088, 8632.567265926504, 4.858630933065678, 3.0713672538835173, 0.9674988325817248, 2.165693910809388, 12.234747756875649, -7.919299054871971, 0.8287457176445425, -2.140027677905719, -2.2501522358258743, 69800.31529463123, 131168.4348043172, -209642.4204741711]",0,0,
431,"[5339.685752755167, 2413.079936507389, -4456.741499317678, 5.626898365582065, 5.471728415324801, 5.745616789143785, -9.427715059053455, 5.994769196708022, 9.571400376201268, -0.6743274562326107, 2.967141136184461, -8.470097544234372, -88933.73456354099, -137166.89104284768, -218159.70569210002]","[array([-227.73245, -223.85473,  -70.74245])]","[array([4609644.56931149,  219132.69758509, 1354732.5320279 ])]",
432,"[-2712.5364739571187, -7147.685711226346, 5803.2030973252895, 5.094725637783504, 0.20340748297376487, 4.3315771288179565, 10.492033550703361, 3.0398889579256245, 7.6935821791952375, 10.961673750761655, -5.200838466578031, -2.8861371922273147, 123912.56061798864, 60699.53597292476, -388920.52504496323]","[array([-110.3257 ,   45.09454, -124.6971 ]), array([110.3257 , -45.09454, 124.6971 ])]","[array([ 329607.62487955, 1210291.67451135,  825614.91557423]), array([ 329607.62487955, 1210291.67451135,  825614.91557423])]",
433,"[-5012.699642590835, 9368.248925138421, 2263.350297945046, 4.951884763123104, 4.450009812044995, 1.680037835050678, -11.364424702011368, -2.9165783063113873, 0.18429789262848573, -10.24131621458627, 0.6768835858016669, -2.759293972817664, 64489.52973534644, 104961.96087675291, -269048.53404710686]",0,0,
434,"[3728.227284027307, -3133.042734460325, -427.3461163156662, 3.4374146707050723, 5.12709534838977, 0.4926159760128377, -11.774302902941526, 9.930572987019449, -1.0483199160317653, -0.252726523590054, 7.139401787113851, -4.085686584322781, -34501.833258181665, 38637.69241102855, -327277.53387804807]",0,0,
435,"[-8118.886047959515, 3691.228460513905, -3772.8766454248143, 4.594679971292523, 3.3829198442265866, 1.1769257716266759, -4.388767690819158, -2.531661101056894, 5.10402797711653, -9.114920351779096, 4.512771245172768, -10.609362892445771, -33679.80023365989, -128932.23244829538, -242031.7192879671]",0,0,
436,"[9475.728936805255, 1717.8428005160076, 2483.693598109192, 3.539043424487554, 1.885675594543228, 3.015034545994804, 6.12507080426079, -7.856903142573179, 8.468333803566637, 0.6165772060732362, -9.918813711470847, -10.545389031659257, -10251.114408125344, 33916.39953037287, -237969.1274111392]",0,0,
437,"[-1792.342248574425, -3122.4198395014337, -8337.208086007591, 2.7089224933691978, 5.408997160008648, 5.957793006858431, 8.787976920960496, -3.228352916622277, 8.639448310949554, -2.282804604381244, 6.275895058233871, -3.909894986701488, 84044.42195034894, 67424.74352089173, -210927.66030464316]","[array([-100.99514,   56.41384,  -83.7591 ]), array([100.99514, -56.41384,  83.7591 ])]","[array([344378.62373327, 471554.57796058, 649397.43054962]), array([344378.62373327, 471554.57796058, 649397.43054962])]",
438,"[-8231.613808831571, -9867.599576959889, 7224.788888366875, 0.6109118393508665, 4.108699099059369, 0.7526019688106426, 2.6031244998083523, 9.027673253682089, 3.0339434501524316, 0.8076215633735728, 4.91532839636206, 6.358137303854942, 121877.49345003307, 50940.0326978206, -224241.63597548977]","[array([-125.24852,   54.27677,  -80.75981]), array([125.24852, -54.27677,  80.75981])]","[array([117209.93623843, 379153.13051885, 652857.41727613]), array([117209.93623843, 379153.13051885, 652857.41727613])]",
439,"[-5064.465215036092, 9437.145704127317, 5711.763686936452, 4.465929190713534, 3.9283139703374976, 4.727544278316977, -2.805628522177468, 9.300038647435748, -5.026797655063824, -7.072515085310437, 4.6261398340107505, 7.445927249005635, 9826.016354496474, -2206.5703046147537, -84714.00291608757]",0,0,
440,"[-2705.2580593361463, 6694.219214741104, -3506.0349796294067, 0.4517862794031928, 0.1740841925118168, 3.83631111216346, -2.7479181482059083, 0.7404364023278358, -0.7503812954666147, 7.739569293391277, 6.207945792099018, 7.275301238850492, -40366.04023771972, 48640.70623608501, -382805.01308206463]","[array([-186.69428,   -4.34768, -109.99794]), array([186.69428,   4.34768, 109.99794])]","[array([1058177.34124987,  311690.04851558,  504488.14889507]), array([1058177.34124987,  311690.04851558,  504488.14889507])]",
441,"[3110.0636454048527, 9672.923364421447, 1381.4348297113338, 0.6314597106006098, 3.0938323851262677, 5.763451748722633, 1.444453150299454, -2.100483284487775, -0.7255610330654978, 5.057401380695744, -6.014560798014495, 1.6382387798784315, -103919.34575128663, -149447.44240796118, -95634.11774099077]","[array([ -24.22224, -535.31598, -457.83786]), array([ 24.22224, 535.31598, 457.83786])]","[array([16748052.18007785,  4109597.54501838,   319399.21123682]), array([16748052.18007785,  4109597.54501838,   319399.21123682])]",
442,"[5223.382347004894, 996.455326291325, -3771.57594947058, 3.4983355742813904, 4.582566508107369, 3.1010701292446186, 10.194582483697399, 3.798108963002983, 0.044433765309122464, 7.770373124975997, 2.1988028172335206, 4.0049004298211415, 5289.828217267292, 68482.59183082313, -335300.7683284924]","[array([-124.4927 ,   12.45809, -127.07062]), array([124.4927 , -12.45809, 127.07062])]","[array([909994.68727764, 645223.76802755, 714162.26181061]), array([909994.68727764, 645223.76802755, 714162.26181061])]",
443,"[7057.4574390042, 385.61795708708087, 7552.094631298656, 3.4069558911959574, 2.4021883712697316, 0.8914072460020253, -7.373955398609983, -3.5368895898842805, 1.183974843629322, -9.956647861404695, -12.397531624375127, -4.7256871382386905, 60553.831969258026, -52968.63462746203, -278479.44225056825]",0,0,
444,"[8332.734197942445, 2074.5949218849873, 7516.583149628394, 1.7730415846021712, 0.9332627720417029, 1.2530517474395886, -5.480991581034935, 2.077486667644246, -2.657151387306701, -0.9944744820841649, -8.376212261410714, 3.5378816039352365, 48445.7244065133, -78465.58212625398, -302001.8783109216]",0,0,
445,"[-4032.4804295010326, -852.8085883405292, 1608.1881587820062, 4.551297128980475, 3.3041940514468404, 2.734353847299455, 2.3816983749503606, -4.9383521877217404, 7.974317003467053, 2.2254686564841126, -3.9655667332777718, -11.785941444100303, -90283.97326572402, -11994.944963258604, -130617.8223966125]",0,0,
446,"[-1244.3235520272356, 589.6457618924796, 6181.716496401912, 1.0861894994176597, 3.0012912578428064, 0.9369228373569909, -6.715242340117818, 8.796776352673788, 10.46603048442913, -2.0939097290687556, 3.6323243400614693, 3.3157018111160923, 26428.640892920666, 58207.23541966552, -167622.63672220815]",0,0,
447,"[8869.00338896364, -7999.851052275575, -695.1107196937737, 5.215355794514402, 4.621533848663875, 5.50606706450302, -11.380465569337908, 3.4730163273216377, 5.833549011534535, -7.032857298645176, -3.0128663211377624, -3.2404760848104424, 20941.865003305516, 108032.51953295877, -207458.36220340146]",0,0,
448,"[-9046.53702703045, 2057.075855139892, -9535.876139061784, 5.410040366804036, 3.0748008813340446, 2.74186002746152, -5.749765623614445, -5.694190482637353, -7.581513434265714, -0.21169627662566803, -8.799704972242855, 4.173192329725133, -34407.60246629806, -31555.467186932394, -331331.68308422924]",0,0,
449,"[-3638.1865623213553, -5239.331105804814, -8018.934590138507, 2.281577653169936, 2.8405142541282182, 2.49354255547616, -8.476673515873532, 11.617945690931073, -7.905455256687579, 10.800769027512303, 1.203214588126107, -9.554882113712129, -106781.50536072913, -142145.45391263522, -114483.2364547163]",0,0,
450,"[-2234.0920398820626, -7550.198029802875, -9023.617928691221, 2.906370865512285, 0.33700809322261277, 1.9302215209878153, -10.823945430314014, 1.0917045182214444, 8.667503798720496, -7.530981112044094, 5.511052272161443, -9.890975916649698, 33980.78065914771, 93677.68524598118, -390180.83727385476]",0,0,
