,Parameters,Minima Found,Eigenvalues Squared of Minima,Other Info
217,"[5571.42059961067, -9523.890709115054, -3970.530171821103, 3.893591804554509, 4.807512148913878, 3.384870848275757, -9.635177820901013, -7.676417338113996, -2.073605931433449, 4.2635331319820935, 1.5664247122365307, -3.0114469172010203, -99195.68500488231, -97421.64615844408, -190908.36238419835]",0,0,
218,"[6920.717587837651, -2808.5298502831456, -2888.6265538116395, 4.9116342587311665, 3.4185155726474266, 1.943729752637209, 6.354391050543036, 1.0399573569760232, -2.5043760003875057, -5.30485640323601, -2.8498670457286774, 4.078534088001103, -52921.38428275485, -22254.4100220268, -129688.04818014294]","[array([ -93.13579,  -90.85093, -120.82103])]","[array([575922.06549611, 215750.15700854, 422302.34177198])]",
219,"[-481.98599154036856, -7579.467075767616, 3541.32066272689, 3.5903365224836343, 0.8819492639648027, 4.214598273700849, 3.4912993366452554, 9.094158027978573, -2.3577240509666506, -3.8669559405785616, 0.6317793899506974, -8.905818248605113, 15211.751374218875, -47012.288286333496, -305213.04818346084]",0,0,
220,"[2414.0491250788746, 6546.805856882107, 5628.607846928562, 4.852737060235936, 0.7886935733343787, 1.6247793743853063, -4.808395725716659, -6.582202117497849, -0.15332212542502077, -2.5011533879829333, 2.974165185283118, 4.179996751772634, 106663.5567827331, -58361.533186799716, -185739.8617386753]",0,0,
221,"[-7279.493986723242, 5443.653149079808, -3603.313938481625, 5.666986493117361, 5.285231964662481, 3.2216344577477516, 4.599845076740284, 3.3883978476032244, 2.151266597572544, -7.449254374206454, -0.41805855058340846, 4.452508929695796, -14897.417637386243, 48138.143709509604, -187913.92449795964]","[array([-71.85565,  51.47481, -85.85631]), array([ 71.85565, -51.47481,  85.85631])]","[array([168846.69324253, 458357.2398411 , 368372.188283  ]), array([168846.69324253, 458357.2398411 , 368372.188283  ])]",
222,"[3823.819057943587, 1381.3344511119649, -9743.566634791872, 1.960797836987456, 3.716815881407251, 5.634312151214599, -11.781143675732322, -4.655259781397863, -3.851453948396024, -3.303582311931587, -5.889628823755489, 2.7345532609144474, 115558.09974385222, -54181.512403383356, -87746.77897067176]",0,0,
223,"[-1634.8682782974429, -1914.4496569800858, 4541.844662543725, 4.723438494657239, 0.8290629032268813, 3.1583930129925046, -2.4395338019118054, 1.8373742743647963, -1.9558490634847772, 5.2003299603161, -2.6049439797026075, -0.7039501567020974, 141941.43117179605, -141530.3883851204, -193809.30196707975]","[array([ -95.18302, -126.84926, -157.44524]), array([ -4.59933, 200.1174 , 143.83859]), array([   4.59933, -200.1174 , -143.83859])]","[array([1169553.72010504,  325875.22514059,   11763.93695329]), array([894562.20340332,  44859.42406119, 260186.52653179]), array([894562.20340332,  44859.42406119, 260186.52653179])]",
224,"[-4776.356441408391, -3950.8263706525695, -9184.04051438083, 4.846967001622297, 5.510426118321204, 2.8820379323729153, 3.5407439800740335, 6.779467641969159, -6.462652215677467, 11.661654245032583, -6.342988563308188, 1.580456862731232, 111942.27385518388, -52770.434667961934, -204878.42474877264]","[array([-180.20206,    9.12739, -203.55119]), array([180.20206,  -9.12739, 203.55119])]","[array([2255733.96323138,  374543.49691301, 1037186.25080841]), array([2255733.96323138,  374543.49691301, 1037186.25080841])]",
225,"[-5108.62032121332, 8495.716835877098, -242.126834749708, 2.4810485991153706, 3.6688831400372095, 1.2726408854461346, 12.232763419221602, 8.10994078935881, -2.159082787526061, 4.360242680289957, -8.190376139407343, -9.826420543645611, 19566.65775596857, -119281.1173700082, -133542.58055777173]",0,0,
226,"[2306.4999344455027, -4283.70816323068, 2922.4890947700496, 0.7447098090339126, 1.0382974197469954, 0.7302500318852027, -5.5770100925906005, -6.198795583688391, 3.972737975409512, 11.337232826377182, 5.865115201662519, -3.1088665036623144, 102698.93640004599, -40009.570376166914, -352127.9971044688]","[array([-276.38177,   20.63968, -276.4396 ]), array([276.38177, -20.63968, 276.4396 ])]","[array([703158.90866806, 893888.0380997 , 856305.76644094]), array([703158.90866806, 893888.0380997 , 856305.76644094])]",
227,"[-503.2991584707106, -2730.22030921076, 3435.518480765153, 0.7712433039390527, 4.6996323930872475, 5.798940176437004, 7.4261862251926765, -1.0804115690907068, -6.202156372335052, 2.9105164431265997, 2.8687888702071014, -11.41045771972026, 117867.01704026386, -126213.07877292536, -195702.22769554998]",0,0,
228,"[7615.275539388902, -5644.425016115207, -2304.073883904807, 2.7115850263907926, 1.3003474436100442, 2.7246988003189294, 0.351559511151633, -1.6663290070716261, -5.209459919372433, -1.3145786035761287, 5.0800274651631945, -7.60633880458866, 91314.19356400368, -11587.686419372854, -6488.521063425695]",0,0,
229,"[-5672.4438689135395, -291.2313275537417, 818.1208986525216, 0.41035249461015866, 3.4596873137291464, 0.7859840232723795, 1.0481800910280121, -2.772312948885854, -1.763778064965103, 4.889407063182709, -9.50146461526503, -7.080134823857007, 69895.84618318244, -110807.56466896662, -241065.67982760762]",0,0,
230,"[8273.82810314152, 6408.934750775687, 2628.274696760571, 0.8163623722694429, 2.438953206387528, 4.876272393587687, 0.31215209012462, -1.4680435729014967, 9.763004796246438, -1.555087695008579, -0.7186723105368689, -11.032108931995367, 6969.865297176555, 35385.59872372291, -342100.5071852519]","[array([-448.61358,  302.70493, -277.9979 ]), array([-413.82534, -263.34324, -254.46042]), array([413.82534, 263.34324, 254.46042]), array([ 448.61358, -302.70493,  277.9979 ])]","[array([ 486749.65893253, 2379208.97872856, 4101196.39498622]), array([ 392895.53849471, 1825199.33473326, 3459877.8718634 ]), array([ 392895.53849471, 1825199.33473326, 3459877.8718634 ]), array([ 486749.65893253, 2379208.97872856, 4101196.39498622])]",
231,"[-3303.9980938712742, -5351.390490304806, -7814.0400141867185, 1.880022808355696, 2.1987769701326503, 2.0785041677476586, 6.869855068501227, 3.5810733848586374, -7.210826311214029, -2.0784488125983067, -1.6134990896337573, -1.4046939795280515, -8733.088710597396, -51265.23097081733, -104285.41417112644]",0,0,
232,"[335.2900601917936, 4215.200989184894, -2887.6053731572492, 1.4710597504134424, 2.824516587265272, 0.5796283869480379, -6.235284322387633, 11.820246324395331, -7.4252182997600205, -1.264152557216967, -0.08653746236533522, 5.427335758553728, -34345.404410532836, -102194.02160412353, -210104.0245665348]",0,0,
233,"[-8284.147527882997, 3053.1386477894393, -1575.7828842878316, 4.1672839712648715, 2.5787277205030694, 5.799985622885622, 2.4541522781925593, -5.173939291557391, 12.388753621514404, -4.8052920485957005, -11.432773965582896, 6.266295717489147, 30000.195683815633, -11842.615172284335, -19261.137901737762]",0,0,
234,"[7731.880543582058, 6367.595053704757, 4478.437538439419, 1.3121245159862551, 0.6689046514625506, 5.129480345418994, 7.243935855539107, -7.880669752611059, 10.275732010139684, -9.020624949461785, -9.912081762858488, 2.36564409224966, -58840.40890982289, -41954.43604291594, -30847.47925089131]",0,0,
235,"[-3505.3137071923084, 9340.127517570189, -967.892935206919, 4.687135059644844, 2.3093809175070117, 3.6156199682429526, 3.286167703712124, 12.196111480350034, 9.654328716965786, -1.8242129268575749, -4.247648653440002, -9.839868637852756, 79692.1845253899, 76496.22246257821, -220640.92282070988]","[array([-116.03652,   65.61551, -116.70929]), array([116.03652, -65.61551, 116.70929])]","[array([980302.66898053, 532244.39300494, 272215.30306287]), array([980302.66898053, 532244.39300494, 272215.30306287])]",
236,"[2205.474351425568, -1766.5984221541203, 348.86536738003997, 5.196716810825066, 4.728101220122105, 2.259019329927081, 10.71918296475383, 8.241594820065362, 10.071130031766788, -6.619317833255318, 2.0964765241841086, 7.631412329325599, 146214.19355894113, -27138.934527813864, -259805.7793668887]","[array([-82.10421,  54.83456, -59.70481]), array([ 82.10421, -54.83456,  59.70481])]","[array([151374.37298741, 603743.90403462, 511596.25978907]), array([151374.37298741, 603743.90403462, 511596.25978907])]",
237,"[3010.7118770501256, -7037.8460295128425, -4563.298870956795, 4.59072878998867, 0.7144831836122943, 2.706376996051549, -5.503719874246675, 4.4776961270836235, 11.38462956117727, -5.285333314634851, 4.8730504509395125, -0.1864564039929295, 62635.99426584036, 37145.36616024363, -123757.77832840598]",0,0,
238,"[6588.760717179648, 108.50898221841999, -8891.355532834526, 1.4948937281944057, 1.796393936781, 0.9570632947364375, -4.470240811006118, 10.214811385817821, 7.772025867416053, -1.73512050386522, 0.9868369689865872, 2.956306544546406, -59302.30169321739, 2271.0812432414095, -81572.85855240113]",0,0,
239,"[-3122.580991742032, 9945.491581694372, 9831.105233322647, 3.4040007721041836, 5.50113764161406, 0.9589154975520415, -4.713917390753324, 8.347320205979752, 4.02427703550773, -5.13333215834433, -6.896875664969051, -2.098021132373459, -78181.34405614823, 11410.227471377206, -108023.16585639806]",0,0,
240,"[2272.2602297646663, 2644.857410406974, -7994.089325708819, 2.3436596046188405, 0.6792437015098933, 3.589748910216614, 8.78230872063229, -0.1888053379130552, -7.7275324782270385, 7.366088037007454, 4.148107507540683, -9.404079131782362, -73675.18499554033, -141938.63396908122, -327611.91652075166]",0,0,
241,"[7353.294649252621, -9015.884874191766, -1744.962997836581, 3.014728350804373, 2.483466273328831, 5.937852873944454, -8.615599479074833, -1.7900373419631483, -1.5921107344473588, 8.835765707185374, -2.3707552959328773, -2.6226045622337164, 31516.856658390345, -149279.74066063244, -107412.56919999933]","[array([-175.03063, -193.42825, -186.07001]), array([175.03063, 193.42825, 186.07001])]","[array([2515085.54695031,  775086.0923075 ,  287343.6904473 ]), array([2515085.54695031,  775086.0923075 ,  287343.6904473 ])]",
242,"[-1040.3011286031433, 7520.493949279651, 2592.2357945151743, 5.636099418841344, 0.8887823874958505, 2.8501103260996077, 0.28629600901930274, 6.665988007378557, -6.519585657535635, 1.8816951660919532, -12.003921472563336, -4.284008162246247, 64915.860389035865, 100675.81999541435, -204607.71825131943]",0,0,
243,"[7594.374781949889, -1394.4978418121173, -6766.519238424438, 2.16283861744214, 0.9519843357578963, 0.5088750213984171, -7.496900146662552, 7.931300043610701, -7.226061914973102, 10.1329417560945, -9.980461799875895, -9.086959522442841, -6196.758042294154, 37592.53499450322, -377297.2540400227]",0,0,
244,"[1061.42944169779, 5714.3808605304075, 6415.092751636257, 1.2900327082892507, 5.11069698347474, 4.691789677873485, 0.8549436428820432, 8.402328495966508, -1.2451251140066244, -9.208698938351098, 6.234936273836702, 0.9072013422335292, 34622.664171047625, 40721.895013178175, -199714.78635184685]",0,0,
245,"[-9917.418553578977, 9841.335716442114, -8066.49883962616, 0.1795990722121211, 1.9685304257051828, 5.442279211755056, -9.892330599043564, 8.369245014104813, 1.3205679222654574, 12.200281790905521, -8.914399761420267, -11.038597731109311, 91393.35357118546, 66591.95493276423, -297999.38485942426]",0,0,
246,"[4631.832584767219, 236.21045426694945, -3110.9826109524483, 3.6983794080240164, 4.132298893522858, 5.624641784585188, 0.4060720149941055, 2.1941965810427515, 4.80538836643794, 0.9523582171068217, 0.13964974599747926, 0.4562999029031136, 118112.79849452566, 55321.45968454637, -216567.86627430815]","[array([-109.26882,   89.2165 ,  -85.63005]), array([109.26882, -89.2165 ,  85.63005])]","[array([437236.79501214, 627323.44194071, 679674.87086645]), array([437236.79501214, 627323.44194071, 679674.87086645])]",
247,"[-4688.954364339046, 9816.156241824963, 9053.005053606299, 4.07065859150648, 0.8800147897367478, 5.366467880736805, 5.825622239645462, 11.351712677363452, 7.7730442679253, -9.257244995440438, 7.450938307052297, -0.7594026341524707, -759.5196974507708, 70607.29447787945, -186745.33594484205]","[array([-106.52787, -162.26955,   -7.44935]), array([-77.96819,  34.73544, -73.97074]), array([ 77.96819, -34.73544,  73.97074]), array([106.52787, 162.26955,   7.44935])]","[array([  22904.80718022,  465560.13119325, 1212793.39995806]), array([516811.23040311, 368409.99981445, 111629.3594155 ]), array([516811.23040311, 368409.99981445, 111629.3594155 ]), array([  22904.80718022,  465560.13119325, 1212793.39995806])]",
248,"[-7249.448308541951, 5606.292853185094, -8593.254406359669, 3.9151133372695557, 2.5587301181306623, 0.7877435142005217, 0.8146978004063641, 7.4504587743105155, 3.576565847224858, -1.6718845987216824, 4.161827180207947, -10.9011895034286, -46121.750321978936, -118862.76003823293, -93286.87171533104]",0,0,
249,"[8896.37168380533, -6372.878471704144, 1335.9435291295358, 2.304734153939279, 0.10616017075942578, 0.7320671699094409, 9.964965120666765, -3.425424696868311, -5.791294403986982, -6.572180021562552, -9.665037572428522, -2.9759388114115115, -117274.14050344651, 144227.6837609078, -121200.82393198623]",0,0,
250,"[8029.134094094017, -7189.01107533299, -4490.59771481904, 1.336570280514478, 5.737415682000184, 4.502291894802805, -4.028821414671814, 8.735992840786487, 9.566332326734937, 0.18934371400447603, 5.538344526506137, -7.494202174495858, 68535.70383424021, -174.1216861633584, -345738.03836257494]","[array([-200.19998,   59.35061, -124.62098]), array([200.19998, -59.35061, 124.62098])]","[array([1386033.01188949,  647455.97648313,  137814.41711646]), array([1386033.01188949,  647455.97648313,  137814.41711646])]",
251,"[-1597.9564474533327, 8152.107795050331, -654.353624237905, 4.398266060117973, 3.9316907908284047, 2.8748752003924993, 9.296052715062604, 0.3473631747210213, 1.7514918130075916, 9.014855516115798, -6.813923784359744, -3.3060418000574554, -123155.68173831259, 123286.92087227525, -3963.4576837471686]","[array([  -7.44475, -483.68459,  522.43572]), array([   7.44475,  483.68459, -522.43572])]","[array([ 7723769.10289427, 13627147.92698234,   259360.92648072]), array([ 7723769.10289427, 13627147.92698234,   259360.92648072])]",
252,"[-5402.862404017365, 1719.770919899851, -1754.25781960124, 2.4987312632109995, 3.057440824969293, 4.77421790587715, 9.131053947222505, 4.881143353090792, 2.4987774625509385, -0.3491504949592432, 0.35692462806635206, -9.9833292509192, -98090.51684734548, -131819.36336597044, -152637.00158204223]",0,0,
253,"[5384.239483707484, 9979.631204302736, -6376.938018842788, 4.4944421444867135, 1.3726537133937493, 1.9036770713056126, -1.1189156272323828, 11.641411019257422, -7.05348288526497, 6.811163865622429, 5.643938519759633, -7.076733803817083, 70110.1268790488, 92499.90352471604, -277324.8428687959]",0,0,
254,"[659.6880370368181, -428.4046026476899, -9639.920528363915, 2.2277585808534917, 3.5671375660954197, 0.9340105990310559, 8.137306608757523, 11.260577339779424, -2.282734220013257, 8.860763759222468, 2.041122799278533, -5.438405200233156, 90984.79465648634, -57765.918335626004, -64413.151592352544]",0,0,
255,"[-7752.134494459462, -4777.945141790025, 4509.846164391156, 2.7688722583963705, 5.325606062045862, 2.3220828704075274, -10.188766896852142, -6.827828394350525, 10.785173343734272, -11.385741974637568, 7.1975200348864306, -7.436127873316733, -139791.68042244506, 86824.8653158574, -188853.47834126555]",0,0,
256,"[1163.9138050504316, -2424.1862999825826, 8643.955726258173, 2.4031699013142753, 5.758127754033269, 1.4766913953807828, -0.3136109339020692, 6.6797386608389, -5.449510651119319, 6.293854660288265, 1.740278712899256, -8.613915660730024, -17296.63972665745, 134802.26711117657, -33316.64067240275]",0,0,
257,"[9229.27296972476, 6069.130069831221, 4082.625466973419, 2.0523911703550737, 3.452961727605385, 2.0156449564917405, 2.438794469948812, 11.529054033156534, 4.8896049508649675, -4.6314691915736, -9.125439459726483, 6.215653867555286, 78996.84469486092, 134620.2121015046, -232824.35552844717]","[array([-131.78078,  127.86026,  -91.47185]), array([ 131.78078, -127.86026,   91.47185])]","[array([211137.00927583, 981595.78459526, 618503.10702674]), array([211137.00927583, 981595.78459526, 618503.10702674])]",
258,"[-1665.6620972551318, 906.2114033627131, -6456.675392142086, 4.04684426012249, 1.9672954019490663, 5.993189699656473, -10.748788948983478, -5.188912692573328, -6.598277294717615, 9.280195229421938, -7.423285499146229, 7.073359159488149, -86149.08956239194, -47096.93064484431, -334726.58051251504]",0,0,
259,"[-5444.761577874006, -9695.664686184526, 8606.74590470298, 4.521272818792063, 1.1050006828551349, 0.6486115506079694, -8.703993075783409, -4.946101723811422, -6.751292170224426, 6.666043956076894, 0.33754127814681567, 1.5501671717782504, 122219.86352681043, 64079.31383734252, -112182.10527238494]",0,0,
260,"[-4281.191662316808, -6024.868675569041, 8960.2523050575, 2.1963962705918565, 0.8440033704427, 1.0161632445903714, -2.715582349771589, 0.46625604783446306, 5.305129751731178, 8.406925405029881, -0.5470775671517991, -11.86469612203009, -23959.22001687593, -40848.70688666766, -54851.63291912788]",0,0,
261,"[4160.686339206912, -8988.24275385818, -6829.413510827884, 1.847221920474592, 0.2790358520735602, 0.6869950266227361, 8.605761038795642, -4.756736485670192, -7.436042401940628, -3.3543138667748043, 5.797285191886651, -10.7639126132559, 3601.6896498095302, -102192.72195461983, -239975.83620490454]",0,0,
262,"[1092.2424380995672, 9197.561424630647, 4682.453153920364, 1.3894326707532234, 5.835424328080399, 1.8522556131256962, -8.59780857030374, 2.3328908835024453, 0.04002269447509477, -1.5324665735850314, 6.021238338884757, 2.6646501460357186, -6181.082740523736, -56175.56647615855, -331831.8606339636]",0,0,
263,"[-3191.1753169003296, -6161.7399282368315, -2335.389556127554, 3.346369943580293, 4.496184182407667, 1.2362170987141141, 10.014208347517386, 9.75454777989426, 6.116257055268406, -1.1875104872280922, -2.7005550131604377, 0.024106322628588472, -138105.03592043268, -105443.90553020732, -7884.7942847863305]","[array([-56.43387, -68.94276, -59.97647])]","[array([123026.924616  , 302816.69416726, 376458.82972891])]",
264,"[1297.2794502891102, 2493.536045206576, -2807.9434330544027, 1.2033685598376724, 5.460845410759828, 5.891568827071614, -7.558085356608617, -7.800661711871904, -4.041726794334001, 4.564664414837139, -2.6173349011213034, 7.539703070338575, 70570.54181996718, 36702.85304992448, -280822.10320320626]","[array([-295.11212,  328.50332, -288.57999]), array([-195.42976, -189.82532, -178.04961]), array([195.42976, 189.82532, 178.04961]), array([ 295.11212, -328.50332,  288.57999])]","[array([8832146.95780904,  957353.6124729 ,  466238.11215552]), array([3059902.32165732,  550989.79466288,  174486.76088462]), array([3059902.32165732,  550989.79466288,  174486.76088462]), array([8832146.95780904,  957353.6124729 ,  466238.11215552])]",
265,"[-5295.122201525961, -6281.50632160015, -1109.9655882257102, 4.500917687902182, 5.2039071176332525, 2.118359992194392, 8.824761156769686, 11.147690757267192, -1.8073414827962777, -7.3159649697848135, -10.433804624641335, -10.545436583454018, 117375.04879638884, -98662.41625662177, -312843.6009219708]",0,0,
266,"[3397.8577341585806, -1542.8434048345262, -2292.9126750034866, 0.5211032261881513, 2.2878397363681713, 0.7372283127903229, -6.358650126778507, 2.236565342344372, -4.395580536422557, 8.946384143655497, -5.462322532123041, 2.084521616277172, -25378.120241948287, 140475.589576, -260412.42298136468]",0,0,
267,"[-9008.600372173887, -6749.093070947796, -6892.3390937341965, 5.592185545379979, 1.4060306867275962, 4.444366781554311, 11.076386454321408, -5.4438917576062815, -7.603978376830231, -12.484778212053804, -4.4015474985928105, -10.507634534375402, 88524.45339867094, 8907.866360239568, -72347.88039476838]",0,0,
268,"[5976.4390732088705, -7025.407126871961, 4278.543867993538, 4.757387497003518, 2.64214137677865, 1.7596822906517875, 10.599928064638885, -5.089203250457973, 1.153250048856039, -6.103289195273683, -7.029221573291226, -6.102867253638051, -138150.64382493068, -37671.792795816786, -141860.70335354612]",0,0,
269,"[5266.429066682489, -1879.7667716926971, -9541.54900390777, 3.340076796693004, 1.789043169837707, 1.9671833996651185, 9.688308559657216, 2.9052770863504715, 0.7597806855983098, 10.621932425442594, -8.406101890808241, -2.041086063573214, 88102.09352696346, -143852.33638371603, -103351.23337848391]",0,0,
270,"[-675.0773990401631, -9754.709852993281, 94.12790625439447, 3.0398836096083275, 3.4444681931249943, 3.0902865861957594, -9.573437648175652, 10.167064857511527, 3.648360551574841, 8.392117093004426, 3.1294554411868205, 2.033125315192571, 7147.7864229033585, -128905.8360496043, -79536.89008592849]","[array([-57.34444, -49.49542, -68.35095])]","[array([165410.40878128, 204962.75911099, 311042.13219429])]",
271,"[-7208.20496676246, 1336.6166197187194, 2092.1799987161157, 3.3785265085968983, 0.830081083859065, 0.1064106099577702, -2.5715051465842826, 7.571555196307035, 8.665628624623693, -9.31271501916128, 7.387435338819323, 7.675678228553512, 34128.555703308724, 50252.92251507385, -378038.11165621516]","[array([ -65.68282,   14.83263, -165.01823]), array([ 65.68282, -14.83263, 165.01823])]","[array([  48929.76822701, 1187406.5140537 ,  727583.61972899]), array([  48929.76822701, 1187406.5140537 ,  727583.61972899])]",
272,"[6288.68515523512, -2653.469555113763, -3386.8802515649695, 1.2962993374007536, 0.9142576922511078, 2.917195549593354, 1.110683064391969, -1.0415981883101697, 8.781533515757438, -5.2583880323280505, 2.524909302831526, 3.065279773237897, -60390.79849492073, -61055.04412840787, -289928.53452526766]",0,0,
273,"[1253.1704201453504, 4851.983684964594, -4644.053682149183, 3.6871130515711275, 2.173562265651182, 5.769039850108837, 5.677755398880972, -6.637565154606853, -0.7788536710726284, 7.606981191058072, -4.973679037358155, 6.132928136791524, -131446.83023837683, -113870.89736348018, -22405.336573935696]",0,0,
274,"[4844.27335735405, -3176.1960585234638, 6287.371540837916, 2.79390800861678, 3.8752076042419574, 2.353641856303998, -6.957246889191712, 9.156969574061463, 10.950171355962105, -4.536244766444721, 2.8482111474681115, -7.186280054321357, 137166.31127041805, 23489.688798662624, -384019.86994634237]",0,0,
275,"[8573.61320034742, -6029.924231182133, 3555.7136890792754, 0.8550405157021226, 5.331916638001912, 1.82585956191346, -12.117535951034736, 2.2767088414368413, -7.235975509322693, -7.844033594610027, 7.743585120003733, 0.6374547961060539, -100592.4060898769, 91701.27101796604, -302340.51632632426]",0,0,
276,"[7154.649042898716, -5927.686139789481, -3576.761458519768, 5.2781170138836915, 3.6542632542708917, 2.418744719744476, -2.3151890548544536, -0.8460463038629236, -7.502331030482889, -9.851758685219096, 0.6845770774098785, -10.45239258606339, 105009.56875273233, -53878.462652835384, -345113.82703915355]",0,0,
277,"[6266.956967654647, -4804.9599733951045, -275.50461247730163, 3.148453989063023, 4.065353832433891, 1.6608536480499094, 8.056807378264232, -1.0074581597540755, 1.5492408266521114, -6.199641279278174, -7.548689870602923, -6.732583808066479, 85231.03682178419, -75274.32599100849, -199538.1527965699]",0,0,
278,"[6953.312659076848, 647.9860855618736, 1031.1593284258634, 5.555071485870438, 4.751505474168423, 5.756815373603526, 11.78870175015157, -7.261113376471794, 8.360532153809462, 9.771218641741811, 6.95282341322071, -1.7435940117907602, 87832.91340230306, 97988.04421367327, -264048.2965356569]","[array([-81.49365,  49.79469, -93.05234]), array([ 81.49365, -49.79469,  93.05234])]","[array([243141.47727034, 883146.4204006 , 627588.59824515]), array([243141.47727034, 883146.4204006 , 627588.59824515])]",
279,"[6863.09319323863, 6853.748422281165, 6184.830366066462, 3.375479223181212, 2.9654677452237594, 3.491317943368878, -0.9359420496722013, 1.7290899456836009, -6.41407207434309, 1.7992072479178933, 0.8073347089077796, 1.2869504550937236, -129221.01062069483, -89462.58994738126, -102894.56258199294]","[array([-201.3459 , -110.63184, -193.71121])]","[array([2149616.73746025,  323340.34680075,  680074.91310818])]",
280,"[2661.21906458796, -8906.109535218544, -4771.920385504242, 3.5530800897199097, 4.298616226257313, 4.909971544628089, 1.1971351834368509, 9.108010307393279, -5.069659619106366, 1.1785304058271944, -5.187128141252652, -11.312645796904889, 132529.83701310056, 139178.02919455263, -239252.72737435022]",0,0,
281,"[-7608.981314564573, -1994.307489832121, 4779.3430664012285, 5.168701855002743, 4.5409830478138336, 2.631894158213588, 4.473097340067081, 5.074496390757584, 5.570486647411299, -3.494275261997478, -11.819204968349434, 3.369150390015669, -87035.761010518, -129809.24198898874, -65628.58155666164]","[array([ -10.84831, -586.21913, -672.23355])]","[array([ 8773891.08555911, 22000103.28942221,   264560.84963614])]",
282,"[-8679.064080744485, 8907.201477158967, -8223.355987538584, 2.052120405633609, 2.6353669007900153, 5.231233061044494, 4.54886952574828, 1.2871401451380997, -6.532884886228523, -2.9702749144201235, 0.19662056290279395, -6.041192496904062, 72471.79229532421, 117511.08036260324, -4416.305548366683]",0,0,
283,"[4801.3076327055405, 4374.737260940643, -5465.81460692327, 0.5995599199392427, 1.4053249190574975, 5.199968276516927, -1.3973674934169633, 1.5076378046982821, 4.129030834485333, 8.924705395931106, -3.026079484540558, 2.132840656295322, 110468.73588356574, -51100.09073795752, -33606.72402470629]","[array([-50.7653, 102.3903,  52.0571]), array([  50.7653, -102.3903,  -52.0571])]","[array([ 36528.1176056 , 244308.714479  , 298954.38301314]), array([ 36528.1176056 , 244308.714479  , 298954.38301314])]",
284,"[-4706.2883912768, 5521.71518370816, -9823.898442183632, 0.9927427719275197, 0.7950218648824515, 4.532500717329373, -8.122860227157421, -1.6260721057629048, 9.609702868105856, 6.015293235265098, 6.553200925413236, -5.180961564877632, -32059.069353796338, -79617.97240745046, -199450.65391074924]",0,0,
285,"[-256.02333691665626, 2738.8144023119967, 7672.182962589017, 0.3243091637257124, 3.1312862998864213, 4.052928768529147, 9.810858999374577, 3.4505568887227422, 4.875589720408923, -5.811686111922018, -11.72291682476466, -7.503336788072388, -137367.12938498962, -140737.9470120097, -48659.2635647491]",0,0,
286,"[6465.389285159999, 6961.185715751202, 9255.966824151197, 4.903181496943608, 5.961451172643894, 5.450480780879963, 9.765811534038342, 2.7218407082928984, 4.206983672620661, -4.916094959117256, -3.9953793932859583, -1.043532471765312, -41279.59797631214, -48715.041656781716, -150605.18464266218]","[array([-79.5245 , -62.12284, -86.26607])]","[array([573030.65586372, 401717.53864505, 271891.88729153])]",
287,"[-7104.264285577584, -9453.37791382068, 6755.46439655418, 0.125709254660633, 0.7931268823982623, 0.18096775198762216, -12.531410730631766, 10.167009864224575, -0.5611045689382657, 3.0412318139497625, -11.213304640302171, -5.0632061758629625, -7764.744883227308, 46220.40575689162, -244268.64535945986]",0,0,
288,"[7651.5849676973085, -3862.0334955284407, -5523.095148334191, 2.134953065495027, 5.917704955268364, 1.2183574028426882, -8.909744577823838, -6.69998355118935, 3.6444760250787294, -7.953107571474202, -9.668231764705535, 7.165866747569112, -59313.1253176078, 131368.03364832985, -244387.73820484264]",0,0,
289,"[6581.491529875544, 8802.96540618836, -6592.757793790538, 1.3525371744326533, 5.895769294220451, 2.24950083381412, 3.647767275845915, 8.255860976619228, -3.8342171351753374, -8.31147058148326, -10.904571587569055, -1.009775640854782, -82183.14981310575, -12394.823480276566, -86167.29385988857]",0,0,
290,"[5943.304951445047, -7193.1721520059, 7672.863117328841, 2.11334683774338, 3.397091796393928, 0.4762156683380445, -2.8884596178175883, -2.928037586926836, 0.44631774909020017, 10.206405326951305, -1.7093378196041193, -10.659994949433676, 115632.06232509587, 45468.609378781664, -382980.28223111416]",0,0,
291,"[-6140.028529304908, -2948.8629954257913, -1861.6290128117407, 3.228492222499954, 2.102139569724011, 0.1010553345538931, 6.003584693794739, -6.751454198951677, 2.2945279313901903, 0.579104689189224, -8.800028052557447, -10.218759608361177, -98371.507909254, -129606.1441339492, -157022.9765535403]",0,0,
292,"[-7648.919490760997, -3577.2382841259987, 3464.7572517206227, 2.3799895394472736, 1.8776966083940025, 2.0234242134257316, 4.284669654772724, 1.3022744164842184, 7.935276714089769, 0.7816368207135209, -6.899904479938748, 6.005732006464214, 45166.596843037376, -127023.89427741012, -317767.91681329196]",0,0,
293,"[8661.150853430841, -8928.076029902692, -4833.302820234837, 3.667155879054978, 4.614423613816401, 2.3812485362913463, -9.97683866475255, -3.431874668967483, 5.098697087387098, 6.295899688496725, 2.456485229383377, -4.256142782869151, -146045.63906460867, 40538.73077244731, -304739.6781140313]","[array([-191.20179, -155.06031, -171.21728])]","[array([1881694.85167687,  536511.45107633,  930594.86411975])]",
294,"[6596.401991775943, 7677.592735699287, 6844.389381995163, 2.799392869500272, 3.7062167462719877, 5.654749884557481, -6.883654619269087, -7.689595114179542, 1.4661382087158152, -7.612035883709581, 4.843560066166724, 2.2704012912930214, 62357.34249610646, 89939.57921047541, -399521.76453367417]",0,0,
